Longitude;Latitude;Visitor;Plant;Date;Day;Month;Year;Site;Data;MinEle;MaxEle;EleZone;clim
0.005611;42.76731;Bombus quadricolor;Cirsium vulgare;22/8/2005;22;8;2005;P165;Biesmeijer;1179;1179;1000-1200;16.2
0.005611;42.76731;Bombus quadricolor;Cirsium vulgare;22/8/2005;22;8;2005;P165;Biesmeijer;1179;1179;1000-1200;16.2
0.005611;42.76731;Bombus soroeensis;Cirsium vulgare;22/8/2005;22;8;2005;P165;Biesmeijer;1179;1179;1000-1200;16.2
0.005611;42.76731;Bombus hortorum;Cirsium vulgare;22/8/2005;22;8;2005;P165;Biesmeijer;1179;1179;1000-1200;16.2
0.005611;42.76731;Bombus soroeensis;Cirsium vulgare;22/8/2005;22;8;2005;P165;Biesmeijer;1179;1179;1000-1200;16.2
0.005611;42.76731;Bombus quadricolor;Cirsium vulgare;22/8/2005;22;8;2005;P165;Biesmeijer;1179;1179;1000-1200;16.2
0.005611;42.76731;Bombus quadricolor;Cirsium vulgare;22/8/2005;22;8;2005;P165;Biesmeijer;1179;1179;1000-1200;16.2
0.005611;42.76731;Bombus humilis;Cirsium vulgare;22/8/2005;22;8;2005;P165;Biesmeijer;1179;1179;1000-1200;16.2
0.005889;42.76739;Bombus pascuorum;Rubus fruticosus;22/8/2005;22;8;2005;P163;Biesmeijer;1180;1180;1000-1200;16.2
0.005889;42.76739;Bombus pascuorum;Rubus fruticosus;22/8/2005;22;8;2005;P163;Biesmeijer;1180;1180;1000-1200;16.2
0.005889;42.76739;Bombus pascuorum;Rubus fruticosus;22/8/2005;22;8;2005;P163;Biesmeijer;1180;1180;1000-1200;16.2
0.006528;42.76425;Bombus quadricolor;Picris hieracioides;21/8/2006;21;8;2006;P303;Biesmeijer;1120;1120;1000-1200;16.4
0.006528;42.76425;Bombus pascuorum;Picris hieracioides;21/8/2006;21;8;2006;P303;Biesmeijer;1120;1120;1000-1200;16.4
0.00675;42.76614;Bombus pascuorum;Origanum vulgare;21/8/2006;21;8;2006;P305;Biesmeijer;1180;1180;1000-1200;16.2
0.00675;42.76614;Bombus soroeensis;Origanum vulgare;21/8/2006;21;8;2006;P305;Biesmeijer;1180;1180;1000-1200;16.2
0.00675;42.76614;Bombus pascuorum;Origanum vulgare;21/8/2006;21;8;2006;P305;Biesmeijer;1180;1180;1000-1200;16.2
0.00675;42.76614;Bombus humilis;Origanum vulgare;21/8/2006;21;8;2006;P305;Biesmeijer;1180;1180;1000-1200;16.2
0.00675;42.76614;Bombus quadricolor;Origanum vulgare;21/8/2006;21;8;2006;P305;Biesmeijer;1180;1180;1000-1200;16.2
0.006806;42.76597;Bombus quadricolor;Asteracaea senecio?;21/8/2006;21;8;2006;P306;Biesmeijer;1185;1185;1000-1200;16.2
0.006806;42.76597;Bombus humilis;Asteracaea senecio?;21/8/2006;21;8;2006;P306;Biesmeijer;1185;1185;1000-1200;16.2
0.008111;42.81653;Bombus soroeensis;Origanum vulgare;24/8/2005;24;8;2005;P189;Biesmeijer;1000;1000;1000-1200;17.5
0.008139;42.81644;Bombus humilis;Echium vulgare;24/8/2005;24;8;2005;P190;Biesmeijer;1000;1000;1000-1200;17.5
0.008139;42.81644;Bombus humilis;Echium vulgare;24/8/2005;24;8;2005;P190;Biesmeijer;1000;1000;1000-1200;17.5
0.008139;42.81644;Bombus humilis;Echium vulgare;24/8/2005;24;8;2005;P190;Biesmeijer;1000;1000;1000-1200;17.5
0.008139;42.81644;Bombus soroeensis;Echium vulgare;24/8/2005;24;8;2005;P190;Biesmeijer;1000;1000;1000-1200;17.5
0.008139;42.81644;Bombus soroeensis;Echium vulgare;24/8/2005;24;8;2005;P190;Biesmeijer;1000;1000;1000-1200;17.5
0.008139;42.81644;Bombus quadricolor;Echium vulgare;24/8/2005;24;8;2005;P190;Biesmeijer;1000;1000;1000-1200;17.5
0.008139;42.81644;Bombus pascuorum;Echium vulgare;24/8/2005;24;8;2005;P190;Biesmeijer;1000;1000;1000-1200;17.5
0.008139;42.81644;Bombus soroeensis;Echium vulgare;24/8/2005;24;8;2005;P190;Biesmeijer;1000;1000;1000-1200;17.5
0.008139;42.81644;Bombus humilis;Echium vulgare;24/8/2005;24;8;2005;P190;Biesmeijer;1000;1000;1000-1200;17.5
0.008139;42.81644;Bombus soroeensis;Echium vulgare;24/8/2005;24;8;2005;P190;Biesmeijer;1000;1000;1000-1200;17.5
0.008139;42.81644;Bombus soroeensis;Buddleia davidii;24/8/2005;24;8;2005;P191;Biesmeijer;1000;1000;1000-1200;17.5
0.008139;42.81644;Bombus pascuorum;Buddleia davidii;24/8/2005;24;8;2005;P191;Biesmeijer;1000;1000;1000-1200;17.5
0.008444;42.77203;Bombus pascuorum;Centaurea nigra;19/8/2005;19;8;2005;P137x;Biesmeijer;1150;1150;1000-1200;16.3
0.008581;42.77129;Bombus pascuorum;Picris hieracioides;31/8/2006;31;8;2006;P455;Biesmeijer;1193;1193;1000-1200;16.1
0.008581;42.77129;Bombus pascuorum;buddleia ;31/8/2006;31;8;2006;P457;Biesmeijer;1193;1193;1000-1200;16.1
0.008639;42.77214;Bombus pascuorum;Centaurea nigra;19/8/2005;19;8;2005;P132;Biesmeijer;1144;1144;1000-1200;16.3
0.008639;42.77214;Bombus soroeensis;Centaurea nigra;19/8/2005;19;8;2005;P132;Biesmeijer;1144;1144;1000-1200;16.3
0.008639;42.77214;Bombus humilis;Centaurea nigra;19/8/2005;19;8;2005;P132;Biesmeijer;1144;1144;1000-1200;16.3
0.008639;42.77214;Bombus soroeensis;Cirsium vulgare;19/8/2005;19;8;2005;P133;Biesmeijer;1144;1144;1000-1200;16.3
0.009056;42.77206;Bombus pascuorum;Centaurea nigra;19/8/2005;19;8;2005;P140;Biesmeijer;1155;1155;1000-1200;16.3
0.009056;42.77206;Bombus soroeensis;Centaurea nigra;19/8/2005;19;8;2005;P140;Biesmeijer;1155;1155;1000-1200;16.3
0.014139;42.791;Bombus pascuorum;Cirsium vulgare;22/8/2005;22;8;2005;P148x;Biesmeijer;1123;1123;1000-1200;16.6
0.014556;42.79078;Bombus hortorum;Galeopsis ladanum;22/8/2005;22;8;2005;P151;Biesmeijer;1116;1116;1000-1200;16.6
0.014556;42.79078;Bombus hortorum;Galeopsis ladanum;22/8/2005;22;8;2005;P151;Biesmeijer;1116;1116;1000-1200;16.6
0.014556;42.79078;Bombus hortorum;Galeopsis ladanum;22/8/2005;22;8;2005;P151x;Biesmeijer;1116;1116;1000-1200;16.6
0.014556;42.79078;Bombus hortorum;Galeopsis ladanum;22/8/2005;22;8;2005;P151x;Biesmeijer;1116;1116;1000-1200;16.6
0.014556;42.79078;Bombus terrestris complex;Galeopsis ladanum;22/8/2005;22;8;2005;P151x;Biesmeijer;1116;1116;1000-1200;16.6
0.014583;42.79061;Bombus soroeensis;Cirsium vulgare;22/8/2005;22;8;2005;P153x;Biesmeijer;1110;1110;1000-1200;16.7
0.014806;42.78897;Bombus soroeensis;Cirsium monspessulanum;18/8/2006;18;8;2006;P249;Biesmeijer;1172;1172;1000-1200;16.4
0.015972;42.78942;Bombus hortorum;Galeopsis ladanum;19/8/2006;19;8;2006;P266;Biesmeijer;1123;1123;1000-1200;16.6
0.016111;42.78786;Bombus soroeensis;Satureja montana;19/8/2006;19;8;2006;P260;Biesmeijer;1144;1144;1000-1200;16.5
0.016111;42.78786;Bombus pascuorum;Satureja montana;19/8/2006;19;8;2006;P261;Biesmeijer;1144;1144;1000-1200;16.5
0.016111;42.78786;Bombus soroeensis;Satureja montana;19/8/2006;19;8;2006;P261;Biesmeijer;1144;1144;1000-1200;16.5
0.019111;42.78039;Bombus lapidarius;Cirsium monspessulanum;22/8/2005;22;8;2005;P156;Biesmeijer;1105;1105;1000-1200;16.6
0.019111;42.78039;Bombus quadricolor;Cirsium monspessulanum;22/8/2005;22;8;2005;P156;Biesmeijer;1105;1105;1000-1200;16.6
0.019111;42.78039;Bombus soroeensis;Cirsium monspessulanum;22/8/2005;22;8;2005;P156;Biesmeijer;1105;1105;1000-1200;16.6
0.019111;42.78039;Bombus pascuorum;Cirsium monspessulanum;22/8/2005;22;8;2005;P156;Biesmeijer;1105;1105;1000-1200;16.6
0.019111;42.78039;Bombus quadricolor;Cirsium monspessulanum;22/8/2005;22;8;2005;P157;Biesmeijer;1105;1105;1000-1200;16.6
0.019111;42.78039;Bombus quadricolor;Cirsium monspessulanum;22/8/2005;22;8;2005;P157;Biesmeijer;1105;1105;1000-1200;16.6
0.019111;42.78039;Bombus quadricolor;Cirsium monspessulanum;22/8/2005;22;8;2005;P157;Biesmeijer;1105;1105;1000-1200;16.6
0.019778;42.78156;Bombus quadricolor;Centaurea nigra;22/8/2005;22;8;2005;P161;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus quadricolor;Centaurea nigra;22/8/2005;22;8;2005;P161;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus lapidarius;Centaurea nigra;22/8/2005;22;8;2005;P161;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus pascuorum;Centaurea nigra;22/8/2005;22;8;2005;P161;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus soroeensis;Centaurea nigra;22/8/2005;22;8;2005;P161;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus quadricolor;Centaurea nigra;22/8/2005;22;8;2005;P161;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus soroeensis;Centaurea nigra;22/8/2005;22;8;2005;P161;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus quadricolor;Centaurea nigra;22/8/2005;22;8;2005;P161;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus pascuorum;Centaurea nigra;22/8/2005;22;8;2005;P162;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus soroeensis;Centaurea nigra;22/8/2005;22;8;2005;P162;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus soroeensis;Centaurea nigra;22/8/2005;22;8;2005;P162;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus pascuorum;Centaurea nigra;22/8/2005;22;8;2005;P162;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus quadricolor;Centaurea nigra;22/8/2005;22;8;2005;P162;Biesmeijer;1113;1113;1000-1200;16.6
0.019778;42.78156;Bombus quadricolor;Centaurea nigra;22/8/2005;22;8;2005;P162;Biesmeijer;1113;1113;1000-1200;16.6
0.020528;42.77903;Bombus pascuorum;Centaurea nigra;21/8/2006;21;8;2006;P300;Biesmeijer;1109;1109;1000-1200;16.6
0.020528;42.77903;Bombus quadricolor;Centaurea nigra;21/8/2006;21;8;2006;P300;Biesmeijer;1109;1109;1000-1200;16.6
0.020528;42.77903;Bombus soroeensis;Centaurea nigra;21/8/2006;21;8;2006;P300;Biesmeijer;1109;1109;1000-1200;16.6
0.020528;42.77903;Bombus quadricolor;Cirsium monspessulanum;21/8/2006;21;8;2006;P302;Biesmeijer;1109;1109;1000-1200;16.6
0.043694;42.77161;Bombus quadricolor;Eupatorium cannabinum;16/8/2005;16;8;2005;P124;Biesmeijer;1271;1271;1200-1400;15.8
0.043694;42.77161;Bombus terrestris complex;Eupatorium cannabinum;16/8/2005;16;8;2005;P124;Biesmeijer;1271;1271;1200-1400;15.8
0.044222;42.77128;Bombus terrestris complex;Hypericum perforatum;16/8/2005;16;8;2005;P128;Biesmeijer;1244;1244;1200-1400;15.9
0.044222;42.77128;Bombus soroeensis;Hypericum perforatum;16/8/2005;16;8;2005;P128;Biesmeijer;1244;1244;1200-1400;15.9
0.051639;42.75303;Bombus pascuorum;Centaurea nigra;16/8/2005;16;8;2005;P113;Biesmeijer;1616;1616;1600-1800;14.1
0.051639;42.75303;Bombus mesomelas;Centaurea nigra;16/8/2005;16;8;2005;P113x;Biesmeijer;1616;1616;1600-1800;14.1
0.051667;42.753;Bombus wurflenii;Centaurea nigra;16/8/2005;16;8;2005;P116;Biesmeijer;1619;1619;1600-1800;14.1
0.051667;42.753;Bombus humilis;Centaurea nigra;16/8/2005;16;8;2005;P116;Biesmeijer;1619;1619;1600-1800;14.1
0.051667;42.753;Bombus soroeensis;Centaurea nigra;16/8/2005;16;8;2005;P116;Biesmeijer;1619;1619;1600-1800;14.1
0.051667;42.753;Bombus mesomelas;Centaurea nigra;16/8/2005;16;8;2005;P116;Biesmeijer;1619;1619;1600-1800;14.1
0.051667;42.75308;Bombus mesomelas;Succisa pratensis;16/8/2005;16;8;2005;P109;Biesmeijer;1625;1625;1600-1800;14
0.051667;42.75308;Bombus terrestris complex;Succisa pratensis;16/8/2005;16;8;2005;P109;Biesmeijer;1625;1625;1600-1800;14
0.051667;42.75308;Bombus soroeensis;Succisa pratensis;16/8/2005;16;8;2005;P109;Biesmeijer;1625;1625;1600-1800;14
0.051667;42.75308;Bombus soroeensis;Succisa pratensis;16/8/2005;16;8;2005;P110;Biesmeijer;1625;1625;1600-1800;14
0.053639;42.75314;Bombus lapidarius;Centaurea nigra;16/8/2005;16;8;2005;P119;Biesmeijer;1594;1594;1400-1600;14.2
0.053639;42.75314;Bombus pascuorum;Centaurea nigra;16/8/2005;16;8;2005;P119;Biesmeijer;1594;1594;1400-1600;14.2
0.053639;42.75314;Bombus soroeensis;Centaurea nigra;16/8/2005;16;8;2005;P119;Biesmeijer;1594;1594;1400-1600;14.2
0.053639;42.75314;Bombus soroeensis;Centaurea nigra;16/8/2005;16;8;2005;P119;Biesmeijer;1594;1594;1400-1600;14.2
0.053639;42.75314;Bombus mesomelas;Centaurea nigra;16/8/2005;16;8;2005;P119;Biesmeijer;1594;1594;1400-1600;14.2
0.053639;42.75331;Bombus lapidarius;Centaurea nigra;16/8/2005;16;8;2005;P120;Biesmeijer;1594;1594;1400-1600;14.2
0.053639;42.75331;Bombus mesomelas;Centaurea nigra;16/8/2005;16;8;2005;P120;Biesmeijer;1594;1594;1400-1600;14.2
0.053639;42.75331;Bombus soroeensis;Centaurea nigra;16/8/2005;16;8;2005;P120;Biesmeijer;1594;1594;1400-1600;14.2
0.053639;42.75331;Bombus soroeensis;Centaurea nigra;16/8/2005;16;8;2005;P120;Biesmeijer;1594;1594;1400-1600;14.2
0.053639;42.75331;Bombus sichelii;Centaurea nigra;16/8/2005;16;8;2005;P120;Biesmeijer;1594;1594;1400-1600;14.2
0.053639;42.75331;Bombus soroeensis;Centaurea nigra;16/8/2005;16;8;2005;P120;Biesmeijer;1594;1594;1400-1600;14.2
0.053639;42.75331;Bombus lapidarius;Centaurea nigra;16/8/2005;16;8;2005;P120;Biesmeijer;1594;1594;1400-1600;14.2
0.053639;42.75331;Bombus lapidarius;Centaurea nigra;16/8/2005;16;8;2005;P120x;Biesmeijer;1594;1594;1400-1600;14.2
0.053889;42.753;Bombus sichelii;Calluna vulgaris;16/8/2005;16;8;2005;P121;Biesmeijer;1594;1594;1400-1600;14.2
0.053889;42.753;Bombus terrestris complex;Calluna vulgaris;16/8/2005;16;8;2005;P121;Biesmeijer;1594;1594;1400-1600;14.2
0.053889;42.753;Bombus soroeensis;Calluna vulgaris;16/8/2005;16;8;2005;P121;Biesmeijer;1594;1594;1400-1600;14.2
0.055167;42.75939;Bombus humilis;Centaurea nigra;21/8/2006;21;8;2006;P286;Biesmeijer;1363;1363;1200-1400;15.2
0.055167;42.75939;Bombus pascuorum;Scabiosa columbaria;21/8/2006;21;8;2006;P287;Biesmeijer;1363;1363;1200-1400;15.2
0.055167;42.75939;Bombus pascuorum;Scabiosa columbaria;21/8/2006;21;8;2006;P287;Biesmeijer;1363;1363;1200-1400;15.2
0.055444;42.75964;Bombus lapidarius;Centaurea nigra;21/8/2006;21;8;2006;P288;Biesmeijer;1363;1363;1200-1400;15.2
0.055444;42.75964;Bombus hortorum;Centaurea nigra;21/8/2006;21;8;2006;P288;Biesmeijer;1363;1363;1200-1400;15.2
0.055444;42.75964;Bombus lapidarius;Centaurea nigra;21/8/2006;21;8;2006;P288;Biesmeijer;1363;1363;1200-1400;15.2
0.055444;42.75964;Bombus soroeensis;Centaurea nigra;21/8/2006;21;8;2006;P288;Biesmeijer;1363;1363;1200-1400;15.2
0.055444;42.75964;Bombus soroeensis;Scabiosa columbaria;21/8/2006;21;8;2006;P291;Biesmeijer;1363;1363;1200-1400;15.2
0.055444;42.75964;Bombus soroeensis;Scabiosa columbaria;21/8/2006;21;8;2006;P291;Biesmeijer;1363;1363;1200-1400;15.2
0.056694;42.75925;Bombus pascuorum;Scabiosa columbaria;16/8/2005;16;8;2005;P123;Biesmeijer;1363;1363;1200-1400;15.1
0.056694;42.75925;Bombus pascuorum;Scabiosa columbaria;16/8/2005;16;8;2005;P131;Biesmeijer;1363;1363;1200-1400;15.1
0.056694;42.75925;Bombus quadricolor;Scabiosa columbaria;16/8/2005;16;8;2005;P131;Biesmeijer;1363;1363;1200-1400;15.1
0.056694;42.75925;Bombus quadricolor;Scabiosa columbaria;16/8/2005;16;8;2005;P131x;Biesmeijer;1363;1363;1200-1400;15.1
0.077806;42.75381;Bombus wurflenii;Centaurea scabiosa;14/8/2005;14;8;2005;P101;Biesmeijer;1491;1491;1400-1600;14.7
0.077806;42.75381;Bombus wurflenii;Centaurea scabiosa;14/8/2005;14;8;2005;P101;Biesmeijer;1491;1491;1400-1600;14.7
0.077806;42.75381;Bombus mesomelas;Centaurea scabiosa;14/8/2005;14;8;2005;P102;Biesmeijer;1491;1491;1400-1600;14.7
0.077806;42.75381;Bombus mesomelas;Centaurea scabiosa;14/8/2005;14;8;2005;P102;Biesmeijer;1491;1491;1400-1600;14.7
0.077806;42.75381;Bombus lapidarius;Centaurea scabiosa;14/8/2005;14;8;2005;P102;Biesmeijer;1491;1491;1400-1600;14.7
0.077806;42.75381;Bombus soroeensis;Centaurea scabiosa;14/8/2005;14;8;2005;P102;Biesmeijer;1491;1491;1400-1600;14.7
0.078194;42.75364;Bombus mesomelas;Centaurea scabiosa;14/8/2005;14;8;2005;P090;Biesmeijer;1491;1491;1400-1600;14.7
0.078194;42.75364;Bombus soroeensis;Centaurea scabiosa;14/8/2005;14;8;2005;P090;Biesmeijer;1491;1491;1400-1600;14.7
0.078194;42.75364;Bombus mesomelas;Centaurea scabiosa;14/8/2005;14;8;2005;P090;Biesmeijer;1491;1491;1400-1600;14.7
0.078194;42.75364;Bombus mesomelas;Centaurea scabiosa;14/8/2005;14;8;2005;P090;Biesmeijer;1491;1491;1400-1600;14.7
0.078333;42.75361;Bombus mesomelas;Succisa pratensis;14/8/2005;14;8;2005;P086;Biesmeijer;1495;1495;1400-1600;14.7
0.078333;42.75361;Bombus pascuorum;Succisa pratensis;14/8/2005;14;8;2005;P104;Biesmeijer;1495;1495;1400-1600;14.7
0.078333;42.75361;Bombus pascuorum;Succisa pratensis;14/8/2005;14;8;2005;P104;Biesmeijer;1495;1495;1400-1600;14.7
0.078389;42.75364;Bombus wurflenii;Succisa pratensis;14/8/2005;14;8;2005;P085;Biesmeijer;1495;1495;1400-1600;14.7
0.078389;42.75364;Bombus ruderarius;Succisa pratensis;14/8/2005;14;8;2005;P085;Biesmeijer;1495;1495;1400-1600;14.7
0.078389;42.75364;Bombus soroeensis;Succisa pratensis;14/8/2005;14;8;2005;P103;Biesmeijer;1495;1495;1400-1600;14.7
0.078972;42.75356;Bombus terrestris complex;Seseli libanotis;14/8/2005;14;8;2005;P091;Biesmeijer;1498;1498;1400-1600;14.7
0.080028;42.75297;Bombus wurflenii;Centaurea scabiosa;14/8/2005;14;8;2005;P095;Biesmeijer;1491;1491;1400-1600;14.7
0.080028;42.75297;Bombus wurflenii;Centaurea scabiosa;14/8/2005;14;8;2005;P095;Biesmeijer;1491;1491;1400-1600;14.7
0.080028;42.75297;Bombus pascuorum;Centaurea scabiosa;14/8/2005;14;8;2005;P095;Biesmeijer;1491;1491;1400-1600;14.7
0.080028;42.75297;Bombus humilis;Centaurea scabiosa;14/8/2005;14;8;2005;P095;Biesmeijer;1491;1491;1400-1600;14.7
0.080028;42.75297;Bombus humilis;Centaurea scabiosa;14/8/2005;14;8;2005;P095;Biesmeijer;1491;1491;1400-1600;14.7
0.080028;42.75297;Bombus mesomelas;Centaurea scabiosa;14/8/2005;14;8;2005;P095;Biesmeijer;1491;1491;1400-1600;14.7
0.080028;42.75297;Bombus soroeensis;Centaurea scabiosa;14/8/2005;14;8;2005;P095;Biesmeijer;1491;1491;1400-1600;14.7
0.080028;42.75297;Bombus humilis;Centaurea scabiosa;14/8/2005;14;8;2005;P095;Biesmeijer;1491;1491;1400-1600;14.7
0.080028;42.75297;Bombus wurflenii;Centaurea scabiosa;14/8/2005;14;8;2005;P095;Biesmeijer;1491;1491;1400-1600;14.7
0.080028;42.75297;Bombus mesomelas;Centaurea scabiosa;14/8/2005;14;8;2005;P095;Biesmeijer;1491;1491;1400-1600;14.7
0.080167;42.75344;Bombus sichelii;Angelica sylvestris;14/8/2005;14;8;2005;P096;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus humilis;Centaurea scabiosa;14/8/2005;14;8;2005;P097;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus soroeensis;Centaurea scabiosa;14/8/2005;14;8;2005;P097;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus mesomelas;Centaurea scabiosa;14/8/2005;14;8;2005;P097;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus mesomelas;Centaurea scabiosa;14/8/2005;14;8;2005;P097;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus soroeensis;Centaurea scabiosa;14/8/2005;14;8;2005;P097;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus soroeensis;Centaurea scabiosa;14/8/2005;14;8;2005;P097;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus soroeensis;Centaurea scabiosa;14/8/2005;14;8;2005;P097;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus mesomelas;Centaurea scabiosa;14/8/2005;14;8;2005;P097;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus mesomelas;Centaurea scabiosa;14/8/2005;14;8;2005;P097;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus mesomelas;Centaurea scabiosa;14/8/2005;14;8;2005;P097;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus soroeensis;Mentha longifolia;14/8/2005;14;8;2005;P098;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus sichelii;Mentha longifolia;14/8/2005;14;8;2005;P099;Biesmeijer;1493;1493;1400-1600;14.7
0.080167;42.75344;Bombus terrestris complex;Angelica sylvestris;14/8/2005;14;8;2005;P100;Biesmeijer;1493;1493;1400-1600;14.7
0.081333;42.75178;Bombus mesomelas;Centaurea scabiosa;21/8/2006;21;8;2006;P294;Biesmeijer;1460;1460;1400-1600;14.9
0.081333;42.75178;Bombus soroeensis;Succisa pratensis;21/8/2006;21;8;2006;P297;Biesmeijer;1460;1460;1400-1600;14.9
0.081333;42.75178;Bombus soroeensis;Succisa pratensis;21/8/2006;21;8;2006;P297;Biesmeijer;1460;1460;1400-1600;14.9
0.081333;42.75178;Bombus soroeensis;Angelica sylvestris;21/8/2006;21;8;2006;P298;Biesmeijer;1460;1460;1400-1600;14.9
0.081333;42.75178;Bombus sichelii;Centaurea scabiosa;21/8/2006;21;8;2006;P299;Biesmeijer;1460;1460;1400-1600;14.9
0.083694;42.73847;Bombus wurflenii;Aconitum sp.;25/8/2005;25;8;2005;P194;Biesmeijer;1840;1840;1800-2000;13
0.084222;42.73733;Bombus wurflenii;Aconitum sp.;25/8/2005;25;8;2005;P193;Biesmeijer;1859;1859;1800-2000;12.9
0.085111;42.73881;Bombus wurflenii;Aconitum sp.;25/8/2005;25;8;2005;P197;Biesmeijer;1839;1839;1800-2000;13
0.085278;42.73775;Bombus soroeensis;Carduus carlinoides;25/8/2005;25;8;2005;P195;Biesmeijer;1830;1830;1800-2000;13.1
0.085278;42.73775;Bombus soroeensis;Carduus carlinoides;25/8/2005;25;8;2005;P195;Biesmeijer;1830;1830;1800-2000;13.1
0.085278;42.73775;Bombus soroeensis;Carduus carlinoides;25/8/2005;25;8;2005;P195;Biesmeijer;1830;1830;1800-2000;13.1
0.085278;42.73775;Bombus mesomelas;Carduus carlinoides;25/8/2005;25;8;2005;P195;Biesmeijer;1830;1830;1800-2000;13.1
0.085278;42.73775;Bombus mesomelas;Carduus carlinoides;25/8/2005;25;8;2005;P196;Biesmeijer;1830;1830;1800-2000;13.1
0.085278;42.73775;Bombus mesomelas;Carduus carlinoides;25/8/2005;25;8;2005;P196;Biesmeijer;1830;1830;1800-2000;13.1
0.085278;42.73775;Bombus mesomelas;Carduus carlinoides;25/8/2005;25;8;2005;P196;Biesmeijer;1830;1830;1800-2000;13.1
0.086592;42.73641;Bombus gerstaeckeri;Aconitum sp.;27/8/2006;27;8;2006;P362;Biesmeijer;2150;2150;2000-2200;11.7
0.086592;42.73641;Bombus mesomelas;Aconitum sp.;27/8/2006;27;8;2006;P362;Biesmeijer;2150;2150;2000-2200;11.7
0.086592;42.73641;Bombus gerstaeckeri;Aconitum sp.;27/8/2006;27;8;2006;P362;Biesmeijer;2150;2150;2000-2200;11.7
0.086592;42.73641;Bombus mesomelas;Aconitum sp.;27/8/2006;27;8;2006;P362;Biesmeijer;2150;2150;2000-2200;11.7
0.086592;42.73641;Bombus mesomelas;Aconitum sp.;27/8/2006;27;8;2006;P362;Biesmeijer;2150;2150;2000-2200;11.7
0.086592;42.73641;Bombus mesomelas;Aconitum sp.;27/8/2006;27;8;2006;P363;Biesmeijer;2150;2150;2000-2200;11.7
0.086592;42.73641;Bombus mesomelas;Carduus defloratus;27/8/2006;27;8;2006;P367;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Carduus defloratus;27/8/2006;27;8;2006;P367;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus soroeensis;Carduus defloratus;27/8/2006;27;8;2006;P367;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Carduus defloratus;27/8/2006;27;8;2006;P367;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus ruderarius;Carduus defloratus;27/8/2006;27;8;2006;P368;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Carduus defloratus;27/8/2006;27;8;2006;P368;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Carduus defloratus;27/8/2006;27;8;2006;P368;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus wurflenii;Aconitum sp.;27/8/2006;27;8;2006;P369;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Aconitum sp.;27/8/2006;27;8;2006;P369;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Aconitum sp.;27/8/2006;27;8;2006;P369;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Aconitum sp.;27/8/2006;27;8;2006;P369;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus lapidarius;Carduus defloratus;27/8/2006;27;8;2006;P370;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Carduus defloratus;27/8/2006;27;8;2006;P370;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus sichelii;Carduus defloratus;27/8/2006;27;8;2006;P371;Biesmeijer;1843;1843;1800-2000;13
