Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;"Coordinate precision (e.g. GPS; ~10km) ";Year;month;day;Collector;Determined by;Female;Male;Worker;Not specified;Reference (doi);Flowers visited;Local Box No.;Local_ID;Authors to give credit;Any other additional data;Notes and queries;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;5;25;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003804;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;6;8;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003805;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;6;8;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003806;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1993;6;27;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003807;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1993;6;14;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003808;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula ;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;5;26;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003809;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;5;26;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003810;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1993;6;27;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003811;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;6;21;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003812;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1993;6;27;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003813;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1993;6;14;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003814;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;6;21;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003815;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;5;26;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003816;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1993;6;27;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003817;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;5;26;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003818;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1993;6;27;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003819;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;6;8;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003820;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;6;8;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003821;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;6;21;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003822;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;6;8;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003823;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1993;6;27;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003824;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1993;6;27;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003825;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;6;8;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003826;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;6;8;J.A Gonzalez;Dardón;0;1;0;0;NA;NA;12;APO-003827;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Salamanca;Villarino de los Aires;NA;NA;NA;2009;4;19;Dardon MJ;Dardón;0;1;0;0;NA;NA;12;APO-003828;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;NA;Spain;Soria;Valtueña;NA;NA;NA;1990;6;17;J. Garcia;Dardón;0;1;0;0;NA;NA;12;APO-003829;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula ;lenis;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;3;27;J.A Gonzalez;Dardón;1;0;0;0;NA;NA;12;APO-003830;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula ;lenis;Spain;Salamanca;Bejar ;NA;NA;NA;1978;3;5;S Fdez Gayubo;Dardón;1;0;0;0;NA;NA;12;APO-003831;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;minutula;lenis;Spain;Cáceres;Guadalupe;NA;NA;NA;1977;4;22;E. Asensio;Dardón;1;0;0;0;NA;NA;12;APO-003832;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;floricola;NA;Spain;Zamora;Fornillos de Aliste;NA;NA;NA;1987;8;2;C Heras;Dardón;1;0;0;0;NA;NA;12;APO-003833;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;tiaretta;NA;Spain;Malaga;Yunquera;NA;NA;NA;2003;4;29;J. halada;Dardón;1;0;0;0;NA;NA;12;APO-003834;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;saxonica;NA;Spain;Jaén;Sierra Pozo;NA;NA;NA;2003;6;12;M Kafka;Dardón;1;0;0;0;NA;NA;12;APO-003835;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;3;17;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003836;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1992;4;11;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003837;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;25;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003838;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1992;4;11;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003839;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;25;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003840;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;25;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003841;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;25;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003842;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1992;4;11;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003843;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;9;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003844;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1992;4;11;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003845;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Salamanca;San Martin del Castañar;NA;NA;NA;1999;5;31;NA;Dardón;1;0;0;0;NA;NA;12;APO-003846;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Finca Zamadueñas;NA;NA;NA;1993;6;24;Dardon MJ;Dardón;1;0;0;0;NA;NA;12;APO-003847;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Salamanca;Navacarros;NA;NA;NA;1977;8;5;S Fdez Gayubo;Dardón;1;0;0;0;NA;NA;12;APO-003848;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Salamanca;Navacarros;NA;NA;NA;1977;8;22;S Fdez Gayubo;Dardón;1;0;0;0;NA;NA;12;APO-003849;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Salamanca;Bejar ;NA;NA;NA;1977;8;24;S Fdez Gayubo;Dardón;1;0;0;0;NA;NA;12;APO-003850;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Zamadueñas;NA;NA;NA;1993;6;24;Dardon MJ;Dardón;1;0;0;0;NA;NA;12;APO-003851;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1992;4;11;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003852;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Zamadueñas;NA;NA;NA;1993;7;15;Dardon MJ;Dardón;1;0;0;0;NA;NA;12;APO-003853;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Zamadueñas;NA;NA;NA;1993;7;5;Dardon MJ;Dardón;1;0;0;0;NA;NA;12;APO-003854;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Zamadueñas;NA;NA;NA;1993;7;5;Dardon MJ;Dardón;1;0;0;0;NA;NA;12;APO-003855;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Zamadueñas;NA;NA;NA;1993;6;24;Dardon MJ;Dardón;1;0;0;0;NA;NA;12;APO-003856;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Zamadueñas;NA;NA;NA;1993;7;5;Dardon MJ;Dardón;1;0;0;0;NA;NA;12;APO-003857;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Zamadueñas;NA;NA;NA;1993;7;5;Dardon MJ;Dardón;1;0;0;0;NA;NA;12;APO-003858;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;4;9;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003859;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Zamadueñas;NA;NA;NA;1993;7;5;Dardon MJ;Dardón;1;0;0;0;NA;NA;12;APO-003860;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;25;J Blasco ;Dardón;1;0;0;0;NA;NA;12;APO-003861;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Salamanca;Bejar ;NA;NA;NA;1977;3;5;S Fdez Gayubo;Dardón;1;0;0;0;NA;NA;12;APO-003862;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Soria;Rello;NA;NA;NA;1990;6;12;J Garcia;Dardón;1;0;0;0;NA;NA;12;APO-003863;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Castronuño;NA;NA;NA;1988;7;27;C Heras;Dardón;1;0;0;0;NA;NA;12;APO-003864;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Salamanca;Bejar ;NA;NA;NA;1978;3;5;S Fdez Gayubo;Dardón;1;0;0;0;NA;NA;12;APO-003865;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1993;6;14;Dardon MJ;Dardón;1;0;0;0;NA;NA;12;APO-003866;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Madrid;embalse del Vellón;NA;NA;NA;1979;5;11;C P Iñigo;Dardón;1;0;0;0;NA;NA;12;APO-003867;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Soria;Martialay;NA;NA;NA;1989;7;18;J Garcia;Dardón;1;0;0;0;NA;NA;12;APO-003868;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1993;6;27;J A González;Dardón;1;0;0;0;NA;NA;12;APO-003869;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Salamanca;Hinojosa de Duero;NA;NA;NA;1980;5;15;S Fdez Gayubo;Dardón;1;0;0;0;NA;NA;12;APO-003870;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Sardón;NA;NA;NA;1984;6;29;E. Asensio;Dardón;1;0;0;0;NA;NA;12;APO-003871;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zamora;Mayalde;NA;NA;NA;1984;7;8;S Fdez Gayubo;Dardón;1;0;0;0;NA;NA;12;APO-003872;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zamora;Fuentesaúco;NA;NA;NA;1983;6;11;S Fdez Gayubo;Dardón;1;0;0;0;NA;NA;12;APO-003873;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;25;J Blasco ;Dardón;0;1;0;0;NA;NA;12;APO-003874;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;9;J Blasco ;Dardón;0;1;0;0;NA;NA;12;APO-003875;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;9;J Blasco ;Dardón;0;1;0;0;NA;NA;12;APO-003876;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Salamanca;Navacarros;NA;NA;NA;1977;7;5;S Fdez Gayubo;Dardón;0;1;0;0;NA;NA;12;APO-003877;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Valladolid;Tordesillas;NA;NA;NA;2005;6;15;Dardon MJ;Dardón;0;1;0;0;NA;NA;12;APO-003878;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;25;J Blasco ;Dardón;0;1;0;0;NA;NA;12;APO-003879;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;9;J Blasco ;Dardón;0;1;0;0;NA;NA;12;APO-003880;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Salamanca;Topas;NA;NA;NA;1980;3;2;S Fdez Gayubo;Dardón;0;1;0;0;NA;NA;12;APO-003881;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;25;J Blasco ;Dardón;0;1;0;0;NA;NA;12;APO-003882;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;2;25;J Blasco ;Dardón;0;1;0;0;NA;NA;12;APO-003883;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;25;J Blasco ;Dardón;0;1;0;0;NA;NA;12;APO-003884;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;25;J Blasco ;Dardón;0;1;0;0;NA;NA;12;APO-003885;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;spreta ;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;25;J Blasco ;Dardón;0;1;0;0;NA;NA;12;APO-003886;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;exigua;NA;Spain;Almeria;Sierra Alhamilla;NA;NA;NA;2003;4;25;J Halalda;Dardón;0;1;0;0;NA;NA;12;APO-003887;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;exigua;NA;Spain;Valladolid;Valladolid;NA;NA;NA;1979;5;3;E. Asensio;Warncke;1;0;0;0;NA;NA;12;APO-003888;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;semilaevis;NA;Spain;Soria;Cidones;NA;NA;NA;1990;8;22;J Garcia;Dardón;1;0;0;0;NA;NA;12;APO-003889;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;abjecta;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;3;9;J Blasco;Dardón;1;0;0;0;NA;NA;12;APO-003890;Félix Torres;;;;;;;;;;;;;
Andrena ;Micrandrena;abjecta;NA;Spain;Huelva;Niebla ;NA;NA;NA;1987;4;22;F Torres;Dardón;1;0;0;0;NA;NA;12;APO-003891;Félix Torres;;;;;;;;;;;;;
Andrena ;Fumandrena;djelfensis;NA;Spain;NA;NA;NA;NA;NA;NA;NA;NA;NA;Dardón;1;0;0;0;NA;NA;12;APO-003892;Félix Torres;;;;;;;;;;;;;
Andrena ;Distandrena;distinguenda;NA;Spain;Soria;La Milana;NA;NA;NA;1990;6;18;J Garcia;Dardón;0;1;0;0;NA;NA;12;APO-003893;Félix Torres;;;;;;;;;;;;;
Andrena ;Distandrena;distinguenda;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1992;4;11;J Garcia;Dardón;0;1;0;0;NA;NA;12;APO-003894;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Sardón;NA;NA;NA;1984;6;29;E. Asensio;Warncke;1;0;0;0;NA;NA;13;APO-003895;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Zamora;Toro;NA;NA;NA;1982;6;29;E. Asensio;Warncke;1;0;0;0;NA;NA;13;APO-003896;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Soria;Cabrejas del Campo;NA;NA;NA;1989;7;18;J Garcia;Dardón;1;0;0;0;NA;NA;13;APO-003897;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Soria;Navalcaballo;NA;NA;NA;1989;7;31;J Garcia;Dardón;1;0;0;0;NA;NA;13;APO-003898;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Pollos;NA;NA;NA;1988;7;27;C Heras;Dardón;1;0;0;0;NA;NA;13;APO-003899;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Zamora;Villabuena del Puente;NA;NA;NA;1987;7;5;C Heras;Dardón;1;0;0;0;NA;NA;13;APO-003900;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Villabáñez;NA;NA;NA;1988;9;11;C Heras;Dardón;1;0;0;0;NA;NA;13;APO-003901;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Zamora;Corrales;NA;NA;NA;1987;7;11;C Heras;Dardón;1;0;0;0;NA;NA;13;APO-003902;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Salamanca;Navacarros;NA;NA;NA;1977;7;5;S Fdez Gayubo;Dardón;1;0;0;0;NA;NA;13;APO-003903;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Alicante;Agost;NA;NA;NA;1988;7;21;S Fdez Gayubo;Dardón;1;0;0;0;NA;NA;13;APO-003904;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Soria;Villabuena;NA;NA;NA;1989;10;1;J Garcia;Dardón;1;0;0;0;NA;NA;13;APO-003905;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Soria;Utrilla ;NA;NA;NA;1990;6;17;J Garcia;Dardón;1;0;0;0;NA;NA;13;APO-003906;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Tiedra;NA;NA;NA;1988;8;15;C Heras;C Heras;1;0;0;0;NA;NA;13;APO-003907;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Villabañez;NA;NA;NA;1988;9;11;C Heras;Dardón;1;0;0;0;NA;NA;13;APO-003908;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Alicante;Novelda;NA;NA;NA;1980;6;NA;S Torregrosa;Dardón;1;0;0;0;NA;NA;13;APO-003909;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Tiedra;NA;NA;NA;1988;8;15;C Heras;Dardón;1;0;0;0;NA;NA;13;APO-003910;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Pollos;NA;NA;NA;1988;7;27;C Heras;Dardón;1;0;0;0;NA;NA;13;APO-003911;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Castronuño;NA;NA;NA;1988;7;27;C Heras;Dardón;1;0;0;0;NA;NA;13;APO-003912;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Soria;Camparañon;NA;NA;NA;1989;10;1;J Garcia;Dardón;1;0;0;0;NA;NA;13;APO-003913;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Alicante;Novelda;NA;NA;NA;1990;6;NA;S Torregrosa;Dardón;1;0;0;0;NA;NA;13;APO-003914;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Zamadueñas;NA;NA;NA;1993;6;14;Entomología Usal;Dardón;1;0;0;0;NA;NA;13;APO-003915;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Soria;Montuenga de Soria;NA;NA;NA;1990;6;15;J Garcia;Dardón;1;0;0;0;NA;NA;13;APO-003916;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Castronuño;NA;NA;NA;1988;7;27;C Heras;Dardón;1;0;0;0;NA;NA;13;APO-003917;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Zamora;Pueblica de Valverde;NA;NA;NA;1984;7;27;S Fdez Gayubo;Warncke;1;0;0;0;NA;NA;13;APO-003918;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Bolaños;NA;NA;NA;1988;8;9;C Heras;Dardón;1;0;0;0;NA;NA;13;APO-003919;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Vega de Valdetroncos;NA;NA;NA;1988;7;27;C Heras;Dardón;1;0;0;0;NA;NA;13;APO-003920;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Soria;Fuentecambrón;NA;NA;NA;1990;7;30;J Garcia;Dardón;1;0;0;0;NA;NA;13;APO-003921;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Soria;Fuentecambrón;NA;NA;NA;1990;7;30;J Garcia;Dardón;1;0;0;0;NA;NA;13;APO-003922;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Sevilla;Pueb. Cazalla;NA;NA;NA;1989;6;11;S Fdez Gayubo;Dardón;1;0;0;0;NA;NA;13;APO-003923;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Alicante;Novelda;NA;NA;NA;1990;6;NA;S Torregrosa;Dardón;1;0;0;0;NA;NA;13;APO-003924;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Medina de Rioseco;NA;NA;NA;1988;8;9;C Heras;Dardón;1;0;0;0;NA;NA;13;APO-003925;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;verticalis;NA;Spain;Valladolid;Zamadueñas;NA;NA;NA;1993;7;15;Entomología Usal;Dardón;1;0;0;0;NA;NA;13;APO-003926;Félix Torres;;;;;;;;;;;;;
Andrena ;NA;vulpecula;NA;Spain;Valladolid;Viana de Cega;NA;NA;NA;1994;4;30;J A González;F. Torres;1;0;0;0;NA;NA;13;APO-003927;Félix Torres;;;;;;;;;;;;;
Andrena ;Distandrena;longibarbis;NA;Spain;Murcia;Roldán;NA;NA;NA;1984;2;27;P Torchio;Warncke;1;0;0;0;NA;NA;13;APO-003928;Félix Torres;;;;;;;;;;;;;
Andrena ;Distandrena;longibarbis;NA;Spain;Murcia;Roldán;NA;NA;NA;1983;3;9;E Asensio;Warncke;1;0;0;0;NA;NA;13;APO-003929;Félix Torres;;;;;;;;;;;;;
Andrena ;Graecandrena;nebularia;NA;Spain;Guadalajara;Pastrana;NA;NA;NA;1984;5;10;E Asensio;Warncke;0;1;0;0;NA;NA;13;APO-003930;Félix Torres;;;;;;;;;;;;;
Andrena ;Graecandrena;nebularia;NA;Spain;Valladolid;Granja escuela;NA;NA;NA;1973;5;9;E Asensio;Warncke;1;0;0;0;NA;NA;13;APO-003931;Félix Torres;;;;;;;;;;;;;
