ID;Familia;Especie;Fecha;Localidad;Municipio;Provincia;País;Hábitat;Altitud;Hora;Sexo;Recolector;Identificador;Identificador 2;Identificador 3;Fila;Armario/estantería;Balda;Caja;latitud;longitud;Observaciones;Identificación inicial;Otra identificación posterior
BOS-HYM 2267;Apidae;Apis mellifera;09/10/2009;Cenera;Mieres;Asturias;España;Prado;;;Hembra;Isaac Cámara;Isaac Cámara;Marián Álvarez det. 2021;;6;1;B;HYM-6.1.B.9;;;;;
BOS-HYM 2268;Apidae;Apis mellifera;11/04/2009;Sto Emiliano;Mieres;Asturias;España;;;;Hembra;B. Arteaga;B. Arteaga;Marián Álvarez det. 2021;;6;1;B;HYM-6.1.B.9;;;;Apis cerana;
BOS-HYM 2231;Apidae;Apis mellifera;02/06/2009;La Felguera;Langreo;Asturias;España;Mi casa;;;Hembra;N. Suárez Coya;N. Suárez Coya;Marián Álvarez det. 2021;;6;1;B;HYM-6.1.B.9;;;;;
BOS-HYM 2269;Apidae;Apis mellifera;23/06/2007;Proaza;Proaza;Asturias;España;;;;Macho;Zoilo González;Cristina F. Secades;Marián Álvarez det. 2021;;6;1;B;HYM-6.1.B.9;;;;;
BOS-HYM 2270;Apidae;Apis mellifera;09/10/2009;Cenera;Mieres;Asturias;España;Prado;;;Hembra;Eduardo Mocoroa;Eduardo Mocoroa;Marián Álvarez det. 2021;;6;1;B;HYM-6.1.B.9;;;;Hymenoptera;
BOS-HYM 2271;Apidae;Apis mellifera;11/07/2010;Cayés;Llanera;Asturias;España;;;;Hembra;Verónica Glez G.;Verónica Glez G.;Marián Álvarez det. 2021;;6;1;B;HYM-6.1.B.9;;;;Andrena pilipes;
BOS-HYM 2272;Apidae;Apis mellifera;27/08/2008;Ladera del monte Naranco (Oviedo);Oviedo;Asturias;España;;;;Hembra;Mª Margarita García;Marián Álvarez det. 2021;;;6;1;B;HYM-6.1.B.9;;;;;
BOS-HYM 2273;Apidae;Apis mellifera;10/10/2008;Cenera;Mieres;Asturias;España;Campo;;;Hembra;Irene Solís;Marián Álvarez det. 2021;;;6;1;B;HYM-6.1.B.9;;;;;
BOS-HYM 2274;Apidae;Apis mellifera;19/07/2006;Vega de Sariego;Sariego;Asturias;España;;;;Macho;Andrea Fernández;Andrea Fernández;;;6;1;B;HYM-6.1.B.9;;;;;
BOS-HYM 2275;Apidae;Apis mellifera;25/06/2008;Oviedo;Oviedo;Asturias;España;;;;Hembra;J. J. Cadenas;J. J. Cadenas;Marián Álvarez det. 2021;;6;1;B;HYM-6.1.B.9;;;;Megachile centuncularis;
BOS-HYM 2276;Apidae;Apis mellifera;_/05/2006;Meres;Siero;Asturias;España;;;;Hembra;Bea G. Sánchez;Bea G. Sánchez;Marián Álvarez det. 2021;;6;1;B;HYM-6.1.B.9;;;;;
BOS-HYM 2277;Apidae;Apis mellifera;27/06/2010;Oviedo;Oviedo;Asturias;España;Robledal;;;Hembra;Ana Glez de Sela;Ana Glez de Sela;Marián Álvarez det. 2021;;6;1;B;HYM-6.1.B.9;;;;Eristalix tenax;
BOS-HYM 2278;Apidae;Apis mellifera;11/11/2005;Cenera;Mieres;Asturias;España;Flores;;;Hembra;Hugo R. Gibello;Hugo R. Gibello;Marián Álvarez det. 2021;;6;1;B;HYM-6.1.B.9;;;;Hoplitis spinulosa;
BOS-HYM 2279;Apidae;Bombus (Throracobombud/ sylvarum);21/09/2009;Oviedo;Oviedo;Asturias;España;Pista finlandesa;;;Macho;Raquel Pereda;F. Cuervo;Marián Álvarez det. 2021;;6;1;B;HYM-6.1.B.9;;;;;
BOS-HYM-N03893;Apidae;Bombus lucorum;20/09/1997;Soto La Marina;Santa Cruz de Bezana;Cantabria;España;;;;;A. Sierra;A. Sierra;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03894;Apidae;Bombus lucorum;22/10/1996;Luarca;Valdés;Asturias;España;;;;;M. Gutiérrez;M. Gutiérrez;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03895;Apidae;Bombus terrestris;01/03/1998;Susacasa Nembro;Gozón;Asturias;España;;;;;Rocío Rosa García;Rocío Rosa García;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03896;Apidae;Bombus terrestris/lucorum;26/10/1996;Luarca;Valdés;Asturias;España;;;;;Andrés Ordiz Fdez;Andrés Ordiz Fdez;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03897;Apidae;Bombus sp.;12/07/1997;Campo Caso;Caso;Asturias;España;;;;;Consuelo Fdez;Consuelo Fdez;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03898;Apidae;Bombus terrestris/lucorum;_/05/1996;Latores;Oviedo;Asturias;España;;;;Hembra;David Muñoz Martínez;David Muñoz;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03899;Apidae;Bombus terrestris/lucorum;15/09/1997;Vallín;Castrillón;Asturias;España;;;;;Isabel García;Paula García;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03900;Apidae;Bombus terrestris;10/05/1996;Pruvia;Llanera;Asturias;España;;;;Hembra;E. Hilla Merchán;E. Hilla Merchán;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03901;Apidae;Bombus terrestris;15/08/1997;Los Maizales;Gijón;Asturias;España;;;;Hembra;Mª José Sierra;;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03902;Apidae;Bombus terrestris/lucorum;27/12/1995;Santander;Santander;Cantabria;España;;;;;Pilar García;M. Magdalena;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03903;Apidae;Bombus lucorum;07/07/1996;Lubián;Lubián;Zamora;España;;;;;Luis Arronte;J C. Arronte;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03904;Apidae;Bombus terrestris/lucorum;22/10/1996;Luarca;Valdés;Asturias;España;;;;Hembra;Ana E. Rguez Gtrez;Ana E. Rguez Gtrez;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03905;Apidae;Bombus terrestris/lucorum;20/08/1996;San Juan de la Arena;Soto del Barco;Asturias;España;;;;;S. Álvarez Estrada;S. Álvarez Estrada;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03906;Apidae;Bombus hortorum;25/04/1999;Deva;Gijón;Asturias;España;;;;;Jaime Mier;Jaime Mier;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03907;Apidae;Bombus terrestris;22/10/1996;Villar (Luarca);Valdés;Asturias;España;;;;;C. Arduengo;C. Arduengo;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03908;Apidae;Bombus terrestris/lucorum;28/04/1998;La Providencia;Gijón;Asturias;España;;;;Hembra;Paula Blanco;Marta Pascual;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03909;Apidae;Bombus lucorum;28/02/1998;Somió;Gijón;Asturias;España;;;;;Vanesa A. Faes;Vanesa A. Faes;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03910;Apidae;Bombus terrestris/lucorum;08/07/1995;Porceyo;Gijón;Asturias;España;;;;;Fernando Fdz. Alv.;Fernando Fdz. Alv.;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03911;Apidae;Bombus lucorum;10/10/1997;Recta de Peñaflor;Grado;Asturias;España;;;;Hembra;Miguel López;Miguel López;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03912;Apidae;Bombus terrestris/lucorum;17/11/1995;Posada de Llanera;Llanera;Asturias;España;;;;;Juan M. Mateos;Juan M. Mateos;;;1;3;;Caja moho 5;;;Tiene moho;Bombus terrestris;
BOS-HYM-N03913;Apidae;Bombus terrestris;07/03/1998;Naranco (Oviedo);Oviedo;Asturias;España;;;;;Mª José Llera;Mª José Llera;;;1;3;;Caja moho 5;;;Tiene moho;;
BOS-HYM-N03914;Apidae;Bombus terrestris/lucorum;20/07/1996;Liencres;Piélagos;Cantabria;España;;;;Hembra;Carlos Revilla;Carlos Revilla;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03915;Apidae;Bombus terrestris/lucorum;16/05/1998;Picu Villa;Langreo;Asturias;España;;;;;Susana Prieto;Susana Prieto;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03916;Apidae;Bombus terrestris/lucorum;26/10/1997;Peón;Villaviciosa;Asturias;España;;;;;Ovidio Rguez;Nieves Rdgz García;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03917;Apidae;Bombus terrestris/lucorum;23/10/1996;Luarca;Valdés;Asturias;España;;;;;Mercha Barona;M. Barona;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03918;Apidae;Bombus lucorum;25/05/1996;El Carbayo (Ciaño);Langreo;Asturias;España;;;;;M. T. Vázquez;M. T. Vázquez;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03919;Apidae;Bombus lucorum;26/04/1998;Santullano;Tineo;Asturias;España;;;;;Idurre Larrarabal;Idurre Larrarabal;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03920;Apidae;Bombus terrestris/lucorum;_/08/1997;Barrio de la Puente;Murias de Paredes;León;España;;;;;B. Gómez Malgor;B. Gómez Malgor;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03921;Apidae;Bombus terrestris;19/10/1996;Oviedo;Oviedo;Asturias;España;;;;;Presen Ordiérez;Silvia Vegao;;;1;3;;Caja moho 5;;;Tiene moho;;
BOS-HYM-N03922;Apidae;Bombus lucorum;08/02/1998;Tamón;Carreño;Asturias;España;;;;;C. Prendes;Mario Busto;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03923;Apidae;Bombus terrestris;09/05/1998;Mercasturias;Llanera;Asturias;España;;;;Hembra;Laura R. G.;Laura R. G.;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03924;Apidae;Bombus terrestris/lucorum;03/05/1997;Vargas;Puente Viesgo;Cantabria;España;;;;;Chona C.;Sara C. V.;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03925;Apidae;Bombus lucorum;22/10/1996;Luarca;Valdés;Asturias;España;;;;;Felipe Glez;Felipe Glez;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03926;Apidae;Bombus lucorum;15/03/1998;Cangas de Onís;Cangas de Onís;Asturias;España;;;;;B. V. Sobrecueva;;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03927;Apidae;Bombus terrestris/lucorum;06/05/1998;El Cristo (Oviedo);Oviedo;Asturias;España;;;;;Vitor X. Melero;Vitor X. Melero;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03928;Apidae;Bombus terrestris/lucorum;27/11/1996;Oviedo;Oviedo;Asturias;España;;;;;J. Julio Vicente;Andrés Pérez;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03929;Apidae;Bombus terrestris/lucorum;17/08/1997;Los Arrudos;Caradocaso;Asturias;España;;;;;Sandra Martínez;Sandra Martínez;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03930;Apidae;Bombus terrestris;08/08/1997;La Raíz;Mieres;Asturias;España;;;;;Lara Seoane;Lara Seoane;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03931;Apidae;Bombus terrestris/lucorum;_/09/1997;La Manjoya;Oviedo;Asturias;España;;;;;Noe Álvarez;Noe Álvarez;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03932;Apidae;Bombus terrestris/lucorum;;C/ Magnus Blickstad nº 54 12-B;Gijón;Asturias;España;;;;Hembra;R. B. Alba;R. Olalla;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03933;Apidae;Bombus terrestris/lucorum;22/10/1996;Luarca;Valdés;Asturias;España;;;;;Carmen Gutiérrez;Carmen Gutiérrez;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03934;Apidae;Bombus terrestris;18/12/1996;Porceyo;Gijón;Asturias;España;;;;;Ana Conú Vallas;Ana C. V.;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03935;Apidae;Bombus hortorum;17/04/1997;Oviedo;Oviedo;Asturias;España;;;;;Fernando Ayon;Andrés Pérez;;;6;1;B;HYM-6.1.B.10;;;;Bombus cognatus;
BOS-HYM-N03936;Apidae;Bombus terrestris/lucorum;_/04/1996;Campomanes;;Asturias;España;;;;;Joaquín Izquierdo;Arturo Madera;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03937;Apidae;Bombus terrestris;14/08/1996;Otañes;Castro Urdiales;Cantabria;España;;;;;Germán Orizaola;Germán Orizaola;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03938;Apidae;Bombus hortorum;11/05/1980;Sierra del Sueve;;Asturias;España;;;;;E. Ferreras;;;;1;3;;Caja moho 5;;;Tiene moho;;
BOS-HYM-N03939;Apidae;Bombus terrestris/lucorum;28/09/1996;Parque Natural de las Tuerces;Aguilar de Campoo;Palencia;España;;;;;Manuel A. Alcántara;Manuel A. Alcántara;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03940;Apidae;Bombus terrestris;29/08/1998;Teverga;Teverga;Asturias;España;;;;Hembra;Rebeca Coca;Verónica González Baquero;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03941;Apidae;Bombus terrestris;09/07/1997;El Bibio;Gijón;Asturias;España;;;;Hembra;Mª José Sierra;Mª José Sierra;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03942;Apidae;Bombus hortorum;13/03/1997;Oviedo;Oviedo;Asturias;España;;;;Hembra;J. M. M. Gil;J. M. M. Gil;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03943;Apidae;Bombus terrestris/lucorum;15/08/1996;Pancar;Llanes;Asturias;España;;;;;J. A. García Fuertes;J. A. García Fuertes;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03944;Apidae;Bombus terrestris/soroeensis;_/05/1998;Cabueñes ;Gijón;Asturias;España;;;;;J. L. L. Castaño;J. L. L. Castaño;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03945;Apidae;Bombus terrestris;29/09/1997;Riclones;Rionansa;Cantabria;España;;;;Hembra;David del Corral;David del Corral;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03946;Apidae;Bombus lucorum;05/08/1997;Luanco;Gozón;Asturias;España;;;;;R. Rosa Gª;L. Veiga Díaz;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03947;Apidae;Bombus lucorum;30/08/1997;Santander;Santander;Cantabria;España;;;;Hembra;Marta P.;C. Lozano;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03948;Apidae;Bombus terrestris;18/04/1998;Pruvia de Arriba;Llanera;Asturias;España;;;;;Marco A. Varela;Marco A. Varela;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03949;Apidae;Bombus terrestris/lucorum;_/07/1997;Granda;Siero;Asturias;España;;;;;Juan Gómez;J. Gómez Navedo;;;6;1;B;HYM-6.1.B.10;;;;Bombus lucorum;
BOS-HYM-N03950;Apidae;Bombus lucorum/soroeensis;01/09/1998;Valle de Arán;;Lérida;España;;;;;Jose E. Cespedes;Jose E. Cespedes;;;6;1;B;HYM-6.1.B.10;;;;Bombus lucorum;
BOS-HYM-N03951;Apidae;Bombus lucorum;25/07/1995;Vega'l Rei;Llena;Asturias;España;;;;;R. Ordiales;R. Ordiales;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03952;Apidae;Bombus lucorum;03/12/1997;Pola de Lena;Lena;Asturias;España;;;;;C. Fdez Martín;C. Fdez Martín;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03953;Apidae;Bombus hortorum;24/10/1996;Villar (Luarca);Valdés;Asturias;España;;;;;C. A. Pola;C. A. Pola;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03954;Apidae;Bombus terrestris;_/02/1996;La Isla;;;España;;;;Hembra;José A. Isla;José A. Isla;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03955;Apidae;Bombus lucorum/soroeensis;20/07/1996;Monasterio de Hermo;Cangas del Narcea;Asturias;España;;;;;J. M. Cano Arias;J. M. Cano Arias;;;6;1;B;HYM-6.1.B.10;;;;Bombus lucorum;
BOS-HYM-N03956;Apidae;Bombus hortorum;02/05/1997;Solomir;Cudillero;Asturias;España;;;;;I. Gutiérrez Martínez;I. Gutiérrez Martínez;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03957;Apidae;Bombus hortorum;23/02/1997;Grado;Grado;Asturias;España;;;;;Juan Luengo;Juan Luengo;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03958;Apidae;Bombus terrestris/lucorum;_/10/1996;Luarca;Valdés;Asturias;España;;;;;Yvonne Valles;Yvonne Valles;;;6;1;B;HYM-6.1.B.10;;;;Bombus hortorum;
BOS-HYM-N03959;Apidae;Bombus lucorum;14/04/1997;Latores;Oviedo;Asturias;España;;;;Hembra;Manuel A. Alcántara;Manuel A. Alcántara;;;6;1;B;HYM-6.1.B.10;;;;Bombus hortorum;
BOS-HYM-N03960;Apidae;Bombus hortorum;06/05/1997;Mieres;Mieres;Asturias;España;;;;;M. Lamelas;M. Lamelas;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03961;Apidae;Bombus hortorum;_/07/1996;Vargas;Puente Viesgo;Cantabria;España;;;;;Sara Ceballos;María P. Mora;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03962;Apidae;Bombus terrestris;24/07/2008;Rodiezmo;;León;España;Flores;;;;A. Huelga;A. Huelga;;;6;1;B;HYM-6.1.B.10;;;;Bombus hortorum;
BOS-HYM-N03963;Apidae;Bombus hortorum;02/05/2008;Bustantigo;Ayande;Asturias;España;Huerta;;;;J. L. Méndez Blanco;J. L. Méndez Blanco;;;6;1;B;HYM-6.1.B.10;;;;Bombus soroeensis;
BOS-HYM-N03964;Apidae;Bombus terrestris;_/10/2007;Oviedo;Oviedo;Asturias;España;Sobre cortina;;;;A. Zapico;A. Zapico;;;1;3;;Caja moho 5;;;Tiene moho;;
BOS-HYM-N03965;Apidae;Bombus lucorum;26/04/2006;Naranco (Oviedo);Oviedo;Asturias;España;;;;Hembra;D. Carta Diego;D. Carta Diego;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03966;Apidae;Bombus terrestris/lucorum;04/11/2006;Sta. Marina;Cudillero;Asturias;España;;;;;Sonia Fernández Glez;;;;6;1;B;HYM-6.1.B.10;;;;Bombus sp.;
BOS-HYM-N03967;Apidae;Bombus hortorum;11/07/2006;Rasón (Moreda);Aller;Asturias;España;;;;;Lorena Espina;Lorena Espina;;;6;1;B;HYM-6.1.B.10;;;;Bombus ;
BOS-HYM-N03968;Apidae;Bombus hortorum;27/03/2005;La Peña;San Martín del Rey Aurelio;Asturias;España;;;;;Judith Vidal Fdez;Judith Vidal Fdez;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03969;Apidae;Bombus terrestris/lucorum;15/02/2006;Gijón;Gijón;Asturias;España;;;;Hembra;Guzmán García;Laura García;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03970;Apidae;Bombus hortorum;24/03/2005;Villele;San Martín del Rey Aurelio;Asturias;España;;;;;Judith Vidal Fdez;Judith Vidal Fdez;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03971;Apidae;Bombus terrestris/lucorum;05/05/2006;Avilés;Avilés;Asturias;España;;;;;Alejandro Vivas;Alejandro Vivas;;;6;1;B;HYM-6.1.B.10;;;;Bombus sp.;
BOS-HYM-N03972;Apidae;Bombus lucorum;_/08/2006;Robledo de Caldas;Sena de Luna;León;España;;;;;Graciela Calzón;Graciela Calzón;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03973;Apidae;Bombus terrestris;14/08/2006;Muñás;Valdés;Asturias;España;Campo;;;;Yoana Castro;Yoana Castro;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03974;Apidae;Bombus terrestris;06/10/2005;Pañeda Nueva;Siero;Asturias;España;Pradera;;;;Héctor Cabezas;Héctor Cabezas;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03975;Apidae;Bombus terrestris/lucorum;17/10/2003;Tineo;Tineo;Asturias;España;Pinar;;;;Begoña Alv.;Begoña Alv.;;;1;3;;Caja moho 5;;;Tiene moho;Bombus sorocensis sorocensis;
BOS-HYM-N03976;Apidae;Bombus hortorum;_/05/2006;Oviedo;Oviedo;Asturias;España;;;;;Eli Monteagudo;Marta Prada;;;6;1;B;HYM-6.1.B.10;;;;Bombus ruderatus;
BOS-HYM-N03977;Apidae;Bombus terrestris;06/06/2006;Sariego;Sariego;Asturias;España;Huerta;;;;Sergio Carpio;Sergio Carpio;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03978;Apidae;Bombus wurfleini pyrenaicus;03/08/1997;Bandujo;Proaza;Asturias;España;;;;;Rocío Rosa García;Rocío Rosa García;;;6;1;B;HYM-6.1.B.10;;;;Bombus pratorum;
BOS-HYM-N03979;Apidae;Bombus soroeensis;12/08/2006;Pola de Somiedo;Somiedo;Asturias;España;Flor;;;;Isaac Álvarez;Isaac Álvarez;;;6;1;B;HYM-6.1.B.10;;;;Bombus sp.;
BOS-HYM-N03980;Apidae;Bombus sp.;12/06/2006;San Juan de la Arena;Soto del Barco;Asturias;España;;;;;Sofía López;Sofía López;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03981;Apidae;Bombus lucorum;05/04/2006;Mieres;Mieres;Asturias;España;;;;;Jesús Pallo;Iñaki Pallo;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03982;Apidae;Bombus lucorum;05/09/2003;Escobedo;;Cantabria;España;Jardín;;;;S. Álvarez;S. Álvarez;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03983;Apidae;Bombus terrestris;26/10/2007;Cenera;Mieres;Asturias;España;;;;;I. Martínez;;;;1;3;;Caja moho 5;;;Tiene moho;Bombus sp.;
BOS-HYM-N03984;Apidae;Bombus terrestris/lucorum;15/05/2009;Paseo Parque de Invierno (Oviedo);Oviedo;Asturias;España;;;;;Clara Isabel;J. Dugnol;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03985;Apidae;Bombus lucorum;03/09/2008;Campo de Caso;;Asturias;España;Planta;;;;Lidia Aladro Calvo;Lidia Aladro Calvo;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03986;Apidae;Bombus sp.;16/08/1997;Liencres;Piélagos;Cantabria;España;;;;Hembra;A. Sierra;A. Sierra;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03987;Apidae;Bombus sp.;25/07/1996;Llano;Rozas de Valdearroyo;Cantabria;España;;;;;Sara C.;Sara C.;;;6;1;B;HYM-6.1.B.10;;;;Bombus variabilis;
BOS-HYM-N03988;Apidae;Bombus lucorum;17/08/2007;Sestelo;;Lugo;España;;;;;M. Gavieiro;M. Gavieiro;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03989;Apidae;Bombus terrestris/lucorum;20/08/2006;Cármenes;Cármenes;León;España;Prado;;;;Víctor Collar;Víctor Collar;;;6;1;B;HYM-6.1.B.10;;;;Bombus sp.;
BOS-HYM-N03990;Apidae;Bombus terrestris/lucorum;18/06/2006;La Pedrera (Mareo);Gijón;Asturias;España;;;;Hembra;Liberto Suárez;Gisela;;;6;1;B;HYM-6.1.B.10;;;;Bombus terrestris;
BOS-HYM-N03991;Apidae;Bombus terrestris/lucorum;10/11/2002;Limés;Cangas del Narcea;Asturias;España;Prado;;;;Víctor M. Martínez;Víctor M. Martínez;;;6;1;B;HYM-6.1.B.10;;;;Bombus lucorum;
BOS-HYM-N03992;Apidae;Bombus terrestris;30/10/2007;El Rodaco;Grado;Asturias;España;Sobre madroño;;;;A. de Quevedo R.;I. Rey Prieto;;;6;1;B;HYM-6.1.B.10;;;;Apidae;
BOS-HYM-N03993;Apidae;Bombus lucorum;19/01/2008;Salamir;Cudillero;Asturias;España;;;;Hembra;Andrea Arango;Andrea Arango;;;6;1;B;HYM-6.1.B.10;;;;;
BOS-HYM-N03994;Apidae;Bombus terrestris/lucorum;28/10/2007;El Rodaco;Grado;Asturias;España;Sobre madroño;;;;A. Quevedo Rojo;A. Quevedo Rojo;;;6;1;B;HYM-6.1.B.11;;;;Bombus sp.;
BOS-HYM-N03995;Apidae;Bombus terrestris/lucorum;23/10/2009;Orviz;Siero;Asturias;España;Prado;;;;J. Fdez Alv.;J. Fdez Alv.;;;6;1;B;HYM-6.1.B.11;;;;Bombus sp.;
BOS-HYM-N03996;Apidae;Bombus terrestris/lucorum;16/10/2008;Grado;Grado;Asturias;España;Jardín;;;Hembra;Alba de Quevedo R.;Cristina G. F. M.;;;6;1;B;HYM-6.1.B.11;;;;Bombus sp.;
BOS-HYM-N03997;Apidae;Bombus terrestris;12/12/2009;Paseo río Candas (Ablaña);Mieres;Asturias;España;Paseo río Candas;;;;Malena Fdez Nora;Malena Fernández;;;1;3;;Caja moho 5;;;Tiene moho;Bombus soroeensis;
BOS-HYM-N03998;Apidae;Bombus terrestris/lucorum;06/01/2010;Viella;Siero;Asturias;España;Prado;;;Hembra;Carmen Cima;Carmen Cima;;;6;1;B;HYM-6.1.B.11;;;;Bombus sp.;
BOS-HYM-N03999;Apidae;Bombus terrestris;10/12/2004;La Fresneda;Siero;Asturias;España;;;;Hembra;Íñigo Hidalgo;Íñigo Hidalgo;;;6;1;B;HYM-6.1.B.11;;;;Bombus sp.;
BOS-HYM-N04000;Apidae;Bombus terrestris/lucorum;05/11/2009;Degaña;Degaña;Asturias;España;Camino;;;;José Mª Chacón;José Mª Chacón;;;6;1;B;HYM-6.1.B.11;;;;Bombus lucorum;
BOS-HYM-N04001;Apidae;Bombus terrestris/lucorum;30/11/2009;Gijón;Gijón;Asturias;España;;;;;J. M. Chacón;J. M. Pardo;;;6;1;B;HYM-6.1.B.11;;;;Bombus terrestris;
BOS-HYM-N04002;Apidae;Bombus terrestris;28/11/2009;Salinas;Castrillón;Asturias;España;Pinar;;;;Diego Fdez;D. Fernández;;;6;1;B;HYM-6.1.B.11;;;;;
BOS-HYM-N04003;Apidae;Bombus terrestris/lucorum;09/12/2009;Parades;;Asturias;España;Prado;;;;Celia López;Celia López;;;6;1;B;HYM-6.1.B.11;;;;Bombus sp.;
BOS-HYM-N04004;Apidae;Bombus terrestris/lucorum;23/10/2009;Orviz;Siero;Asturias;España;Prado;;;;J. Fdez Alv.;Aitor Rodríguez;;;6;1;B;HYM-6.1.B.11;;;;Bombus sp.;
