id;FAMILIA;GeNERO;SUBGÃ‰NERO;ESPECIE;SUBESPECIE;SEXO;DÃA;MES;AÃ‘O;LOCALIDAD;PROVINCIA;COLECTOR;DETERMINADOR;en quÃ© planta
OA974;NA;NA;NA;NA;NA;NA;11;6;2016;San Bernardo;Va;G. Aguado;NA;Lavandula officinalis
OA975;NA;NA;NA;NA;NA;NA;14;9;2016;Olmedo;Va;G. Aguado;NA;Senecio vulgaris
OA976;NA;NA;NA;NA;NA;NA;13;9;2016;San Bernardo;Va;G. Aguado;NA;Senecio vulgaris
OA977;NA;NA;NA;NA;NA;NA;14;9;2016;Olmedo;Va;G. Aguado;NA;Senecio vulgaris
OA978;NA;NA;NA;NA;NA;NA;13;9;2016;Auditorio delibes jardines ;Va;G. Aguado;NA;Senecio vulgaris
OA979;NA;NA;NA;NA;NA;NA;13;9;2016;Auditorio delibes jardines ;Va;G. Aguado;NA;Senecio vulgaris
OA980;NA;NA;NA;NA;NA;NA;13;9;2016;Auditorio delibes jardines ;Va;G. Aguado;NA;Senecio vulgaris
OA981;NA;NA;NA;NA;NA;NA;13;9;2016;Vilalba de los Alcores;Va;G. Aguado;NA;Senecio vulgaris
OA982;NA;NA;NA;NA;NA;NA;14;9;2016;Hornillos de Eresma;Va;G. Aguado;NA;Senecio vulgaris
OA983;NA;NA;NA;NA;NA;NA;14;9;2016;Hornillos de Eresma;Va;G. Aguado;NA;Senecio vulgaris
OA984;NA;NA;NA;NA;NA;NA;15;7;2016;Hornillos de Eresma;Va;G. Aguado;NA;Cirsium arvense
OA985;NA;NA;NA;NA;NA;NA;15;7;2016;Hornillos de Eresma;Va;G. Aguado;NA;Cirsium arvense
OA986;NA;NA;NA;NA;NA;NA;15;7;2016;Hornillos de Eresma;Va;G. Aguado;NA;Cirsium arvense
OA987;NA;NA;NA;NA;NA;NA;15;7;2016;Hornillos de Eresma;Va;G. Aguado;NA;Cirsium arvense
OA988;NA;NA;NA;NA;NA;NA;13;9;2016;Auditorio delibes jardines ;Va;G. Aguado;NA;Eryngium campestre
OA989;NA;NA;NA;NA;NA;NA;11;6;2016;Zamaduenas;Va;G. Aguado;NA;Chenopodium quinoa
OA990;NA;NA;NA;NA;NA;NA;15;7;2016;Hornillos de Eresma;Va;G. Aguado;NA;Rubus sp
OA991;NA;NA;NA;NA;NA;NA;12;7;2016;Zamaduenas;Va;G. Aguado;NA;Helianthus annuus
OA992;NA;NA;NA;NA;NA;NA;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;NA;Echium vulgare
OA993;NA;NA;NA;NA;NA;NA;12;7;2016;Auditorio delibes jardines ;Va;G. Aguado;NA;Eryngium campestre
OA994;NA;NA;NA;NA;NA;NA;11;6;2016;Auditorio delibes jardines ;Va;G. Aguado;NA;Echium vulgare
OA995;NA;NA;NA;NA;NA;NA;10;6;2016;Olmedo;Va;G. Aguado;NA;Echium vulgare
OA996;NA;NA;NA;NA;NA;NA;11;6;2016;Vilalba de los Alcores;Va;G. Aguado;NA;Echium vulgare
OA997;NA;NA;NA;NA;NA;NA;17;7;2016;San Bernardo;Va;G. Aguado;NA;Silybum marianum
OA998;NA;NA;NA;NA;NA;NA;17;7;2016;San Bernardo;Va;G. Aguado;NA;Malva sylvestris
OA999;NA;NA;NA;NA;NA;NA;17;7;2016;San Bernardo;Va;G. Aguado;NA;Malva sylvestris
OA1000;NA;NA;NA;NA;NA;NA;15;7;2016;Hornillos de Eresma;Va;G. Aguado;NA;Cirsium arvense
OA1001;NA;NA;NA;NA;NA;NA;14;9;2016;Olmedo;Va;G. Aguado;NA;Medicago sativa
OA1002;NA;NA;NA;NA;NA;NA;12;7;2016;Auditorio delibes jardines ;Va;G. Aguado;NA;Lavandula officinalis
OA1003;NA;NA;NA;NA;NA;NA;24;8;2016;Hornillos de Eresma;Va;G. Aguado;NA;Echium vulgare
OA1004;NA;NA;NA;NA;NA;NA;20;8;2016;San Bernardo;Va;G. Aguado;NA;Silybum marianum
OA1005;NA;NA;NA;NA;NA;NA;14;9;2016;Hornillos de Eresma;Va;G. Aguado;NA;NA
OA1006;NA;NA;NA;NA;NA;NA;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;NA;Silybum marianum
OA1007;NA;NA;NA;NA;NA;NA;24;8;2016;Hornillos de Eresma;Va;G. Aguado;NA;Malva sylvestris
OA1008;NA;NA;NA;NA;NA;NA;25;8;2016;Toro;Za;G. Aguado;NA;Eryngium campestre
OA1009;NA;NA;NA;NA;NA;NA;15;7;2016;Hornillos de Eresma;Va;G. Aguado;NA;Cirsium arvense
OA1010;NA;NA;NA;NA;NA;NA;14;9;2016;Olmedo;Va;G. Aguado;NA;Silybum marianum
OA1011;NA;NA;NA;NA;NA;NA;24;8;2016;Hornillos de Eresma;Va;G. Aguado;NA;Malva sylvestris
OA1012;NA;NA;NA;NA;NA;NA;12;7;2016;Auditorio delibes jardines ;Va;G. Aguado;NA;Lavandula officinalis
OA1013;NA;NA;NA;NA;NA;NA;25;8;2016;Toro;Za;G. Aguado;NA;Echium vulgare
OA1014;NA;NA;NA;NA;NA;NA;20;8;2016;San Bernardo;Va;G. Aguado;NA;Silybum marianum
OA1015;NA;NA;NA;NA;NA;NA;11;6;2016;San Bernardo;Va;G. Aguado;NA;Trifolium pratense
OA1016;NA;NA;NA;NA;NA;NA;25;8;2016;Toro;Za;G. Aguado;NA;Echium vulgare
OA1017;NA;NA;NA;NA;NA;NA;15;7;2016;Hornillos de Eresma;Va;G. Aguado;NA;Echium vulgare
OA1018;NA;NA;NA;NA;NA;NA;15;7;2016;Hornillos de Eresma;Va;G. Aguado;NA;Echium vulgare
OA1019;NA;NA;NA;NA;NA;NA;25;8;2016;Toro;Za;G. Aguado;NA;Echium vulgare
OA1020;NA;NA;NA;NA;NA;NA;22;8;2016;Zamaduenas;Va;G. Aguado;NA;Medicago sativa
OA1021;NA;Ceratina;Euceratina;cyanea;NA;Hembra;11;6;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Echium vulgare
OA1022;NA;Ceratina;Euceratina;cyanea;NA;Macho;11;6;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1023;NA;Ceratina;Euceratina;cyanea;NA;Macho;11;6;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1024;NA;Ceratina;Euceratina;cyanea;NA;Macho;15;7;2016;Olmedo;Va;G. Aguado;L.O. A.M;Rubus sp
OA1025;NA;Ceratina;Ceratina;cucurbitina;NA;Macho;13;5;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1026;NA;Ceratina;Ceratina;cucurbitina;NA;Macho;13;5;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1027;NA;Ceratina;Ceratina;cucurbitina;NA;Macho;13;5;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1028;NA;Ceratina;Ceratina;cucurbitina;NA;Macho;12;7;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1029;NA;Ceratina;Ceratina;cucurbitina;NA;Hembra;13;5;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Echium vulgare
OA1030;NA;Ceratina;Ceratina;cucurbitina;NA;Hembra;14;4;2016;Toro;Za;G. Aguado;L.O. A.M;Eruca  vesicaria
OA1031;NA;Ceratina;Ceratina;cucurbitina;NA;Hembra;11;6;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1032;NA;Ceratina;Ceratina;cucurbitina;NA;Macho;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;Cirsium arvense
OA1033;NA;Ceratina;Euceratina;chalybea;NA;Macho;22;8;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1034;NA;Ceratina;Euceratina;chalybea;NA;Macho;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1035;NA;Ceratina;Euceratina;chalybea;NA;Hembra;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1036;NA;Certina;Euceratina;chalybea;NA;Hembra;12;4;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Crataegus monogyna
OA1037;NA;Certina;Euceratina;chalybea;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA1038;NA;Certina;Euceratina;chalybea;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Malva sylvestris
OA1039;NA;Ceratina ;Euceratina;chalcites;NA;Macho;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;Cirsium arvense
OA1040;NA;Ceratina;Euceratina;chalcites;NA;Macho;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;Silybum marianum
OA1041;NA;Ceratina;Euceratina;chalcites;NA;Macho;24;8;2016;Olmedo;Va;G. Aguado;L.O. A.M;Rubus sp
OA1042;NA;Ceratina;Euceratina;chalcites;NA;Macho;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;Cirsium arvense
OA1043;NA;Ceratina;Euceratina;chalcites;NA;Hembra;24;8;2016;Olmedo;Va;G. Aguado;L.O. A.M;Rubus sp
OA1044;NA;Ceratina;Euceratina;chalcites;NA;Hembra;15;7;2016;Olmedo;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA1045;NA;Ceratina;Euceratina;chalcites;NA;Hembra;24;8;2016;Olmedo;Va;G. Aguado;L.O. A.M;Rubus sp
OA1046;NA;Ceratina;Euceratina;chalcites;NA;Hembra;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;Cirsium arvense
OA1047;NA;Ceratina;Euceratina;chalcites;NA;Hembra;24;8;2016;Olmedo;Va;G. Aguado;L.O. A.M;NA
OA1048;NA;Ceratina;Euceratina;chalcites;NA;Hembra;24;8;2016;Olmedo;Va;G. Aguado;L.O. A.M;NA
OA1049;NA;Ceratina;Euceratina;chalcites;NA;Hembra;15;7;2016;Olmedo;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA1050;NA;Ceratina;Euceratina;chalcites;NA;Macho;13;5;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1051;NA;NA;NA;NA;NA;NA;14;9;2016;Olmedo;Va;G. Aguado;NA;NA
OA1052;NA;NA;NA;NA;NA;NA;15;7;2016;Olmedo;Va;G. Aguado;NA;Rubus sp
OA1053;NA;NA;NA;NA;NA;NA;20;8;2016;San Bernardo;Va;G. Aguado;NA;Eryngium campestre
OA1054;NA;NA;NA;NA;NA;NA;20;8;2016;San Bernardo;Va;G. Aguado;NA;Eryngium campestre
OA1055;NA;NA;NA;NA;NA;NA;20;8;2016;San Bernardo;Va;G. Aguado;NA;Rubus sp
OA1056;NA;NA;NA;NA;NA;NA;11;6;2016;Vilalba de los Alcores;Va;G. Aguado;NA;Silybum marianum
OA1057;NA;NA;NA;NA;NA;NA;14;5;2016;Olmedo;Va;G. Aguado;NA;Anchusa azurea
OA1058;NA;NA;NA;NA;NA;NA;14;5;2016;Hornillos de Eresma;Va;G. Aguado;NA;Anchusa azurea
OA1059;NA;NA;NA;NA;NA;NA;13;5;2016;Vilalba de los Alcores;Va;G. Aguado;NA;Centaurea sp.
OA1060;NA;Xylocopa;NA;violacea;NA;Macho;27;3;2016;Olmedo;Va;G. Aguado;L.O. A.M;Prunus dulcis
OA1061;NA;Xylocopa;NA;violacea;NA;Macho;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;Rosmarinus officinalis
OA1062;NA;Xylocopa;NA;violacea;NA;Macho;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;Rosmarinus officinalis
OA1063;NA;Xylocopa;NA;violacea;NA;Macho;10;6;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1064;NA;Xylocopa;NA;iris;Uclesiensis;Macho;11;6;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1065;NA;Xylocopa;NA;iris;Uclesiensis;Hembra;10;6;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Retama sphaerocarpa
OA1066;NA;Xylocopa;NA;iris;Uclesiensis;Hembra;11;6;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Silybum marianum
OA1067;NA;Xylocopa;NA;iris;Uclesiensis;NA;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Echium vulgare
OA1068;NA;Xylocopa;NA;cantabrita;NA;Macho;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;Anchusa azurea
OA1069;NA;Xylocopa;NA;cantabrita;NA;Hembra;14;4;2016;Toro;Za;G. Aguado;L.O. A.M;Crataegus monogyna
OA1070;NA;Xylocopa;NA;cantabrita;NA;Hembra;11;6;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1071;NA;Xylocopa;NA;cantabrita;NA;Hembra;11;6;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1072;NA;Anthophora;Anthophora;fulvitarsis;NA;Macho;22;8;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Malva sylvestris
OA1073;NA;Anthophora;Anthophora;fulvitarsis;NA;Macho;22;8;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Centaurea sp.
OA1074;NA;Anthophora;Lophanthophora;dispar;NA;Hembra;14;4;2016;Toro;Za;G. Aguado;L.O. A.M;Rosmarinus officinalis
OA1075;NA;Anthophora;Heliophila;bimaculata;NA;Macho;14;5;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Echium vulgare
OA1076;NA;Anthophora;Heliophila;bimaculata;NA;Macho;14;5;2016;Olmedo;Va;G. Aguado;L.O. A.M;Anchusa azurea
OA1077;NA;Anthophora;Heliophila;bimaculata;NA;Macho;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Anchusa azurea
OA1078;NA;Anthophora;Heliophila;bimaculata;NA;Hembra;12;4;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;NA
OA1079;NA;Anthophora;Heliophila;bimaculata;NA;Hembra;12;7;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA1080;NA;Anthophora;Heliophila;bimaculata;NA;Hembra;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Anchusa azurea
OA1081;NA;Anthophora;Heliophila;bimaculata;NA;Hembra;13;5;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1082;NA;Anthophora;Heliophila;bimaculata;NA;Hembra;15;7;2016;Olmedo;Va;G. Aguado;L.O. A.M;Malva sylvestris
OA1083;NA;Anthophora;NA;senescens;NA;Macho;12;4;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Crataegus monogyna
OA1084;NA;Anthophora;NA;senescens;NA;Macho;11;4;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Lamium Amplexicaule
OA1085;NA;Anthophora;NA;senescens;NA;Macho;14;4;2016;Toro;Za;G. Aguado;L.O. A.M;NA
OA1086;NA;Anthophora;NA;senescens;NA;Hembra;7;3;2016;Toro;Za;G. Aguado;L.O. A.M;Prunus dulcis
OA1087;NA;Anthophora;NA;senescens;NA;Hembra;7;3;2016;Toro;Za;G. Aguado;L.O. A.M;Prunus dulcis
OA1088;NA;Anthophora;NA;senescens;NA;Hembra;29;3;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Prunus dulcis
OA1089;NA;Anthophora;NA;plumipes;NA;Macho;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;Rosmarinus officinalis
OA1090;NA;Anthophora;NA;plumipes;NA;Macho;13;5;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Echium vulgare
OA1091;NA;Anthophora;NA;plumipes;NA;Macho;12;4;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Echium vulgare
OA1092;NA;Anthophora;NA;plumipes;NA;Hembra;7;3;2016;Toro;Za;G. Aguado;L.O. A.M;Rosmarinus officinalis
OA1093;NA;Anthophora;NA;plumipes;NA;Hembra;12;4;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Anchusa azurea
OA1094;NA;Anthophora;NA;plumipes;NA;Hembra;27;3;2016;Olmedo;Va;G. Aguado;L.O. A.M;Prunus dulcis
OA1095;NA;Anthophora;Lophanthophora;agama;NA;Macho;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Echium vulgare
OA1096;NA;Anthophora;Pyganthopora;retusa;NA;Hembra;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Achillea millefolium
OA1097;NA;Anthophora;Pyganthopora;retusa;NA;Hembra;14;4;2016;Toro;Za;G. Aguado;L.O. A.M;Crataegus monogyna
OA1098;NA;Anthophora;Pyganthopora;retusa;NA;Macho;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;Crataegus monogyna
OA1099;NA;Anthophora;NA;leucophaea;NA;Macho;27;3;2016;Olmedo;Va;G. Aguado;L.O. A.M;Prunus dulcis
OA1100;NA;Anthophora;NA;leucophaea;NA;Macho;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;NA
OA1101;NA;Anthophora;NA;leucophaea;NA;Macho;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;NA
OA1102;NA;Anthophora;NA;leucophaea;NA;Hembra;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;NA
OA1103;NA;Anthophora;NA;leucophaea;NA;Hembra;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;NA
OA1104;NA;Anthophora;NA;leucophaea;NA;Hembra;12;4;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Eruca  vesicaria
OA1105;NA;Amegilla;Amegilla;quadrifasciata;NA;Hembra;12;7;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA1106;NA;Anthophora;NA;atroalba;NA;Macho;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Rosmarinus officinalis
OA1107;NA;Anthophora;NA;atroalba;NA;Macho;11;4;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Papaver rhoeas
OA1108;NA;Anthophora;NA;atroalba;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Echium vulgare
OA1109;NA;Anthophora;NA;atroalba;NA;Hembra;11;4;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Echium vulgare
OA1110;NA;Anthophora;NA;atroalba;NA;Hembra;13;5;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA1111;NA;Anthophora;NA;salviae;NA;Macho;12;4;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Rosmarinus officinalis
OA1112;NA;Anthophora;NA;salviae;NA;Macho;14;4;2016;Toro;Za;G. Aguado;L.O. A.M;Rosmarinus officinalis
OA1113;NA;Anthophora;NA;salviae;NA;Hembra;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;NA
OA1114;NA;Anthophora;NA;salviae;NA;Hembra;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;Rosmarinus officinalis
OA1115;NA;Anthophora;NA;salviae;NA;Hembra;12;4;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Rosmarinus officinalis
OA1116;Scarcophagidae;NA;NA;NA;NA;NA;14;5;2016;Hornillos de Eresma;Va;G. Aguado;NA;NA
