"eventID","organismQuantity","organismQuantityType","occurrenceID.x","ScientificName","occurrenceID.y","scientificName","occurrenceRemarks","eventDate","decimalLatitude","decimalLongitude","geodeticDatum","country","countryCode","habitat","samplingProtocol","basisOfRecord","locality","verbatimLocality"
"LIFE4POLL768","more than ten","individuals","LIFE4POLL768-p-1000698","Scabiosa sp.","LIFE4POLL768-a-1000698","Tyta luctuosa","feeding","23/04/2023","37.30147","15.050755","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL769","more than ten","individuals","LIFE4POLL769-p-1000699","Malva sp.","LIFE4POLL769-a-1000699","Apis mellifera","feeding","27/04/2023","39.09104","26.554972","WGS84","Greece","GR","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL77","na","na","LIFE4POLL77-p-1000065","Oxalis pes-caprae","LIFE4POLL77-a-1000065","Rhodanthidium sticticum","na","23/02/2022","37.50393","15.0526","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL770","more than ten","individuals","LIFE4POLL770-p-1000700","Trifolium medium","LIFE4POLL770-a-1000700","Eucera sp.","feeding","27/04/2023","44.516277","11.393123","WGS84","Italy","IT","lowland, periurban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL771","na","na","LIFE4POLL771-p-1002179","Phacelia tanacetifolia","LIFE4POLL771-a-1002179","Psilothrix sp.","mating","27/04/2023","44.501801","11.415653","WGS84","Italy","IT","periurban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL771","na","na","LIFE4POLL771-p-1000701","Phacelia tanacetifolia","LIFE4POLL771-a-1000701","Psilothrix sp.","mating","27/04/2023","44.501801","11.415653","WGS84","Italy","IT","periurban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL771","na","na","LIFE4POLL771-p-1000701","Phacelia tanacetifolia","LIFE4POLL771-a-1002179","Psilothrix sp.","mating","27/04/2023","44.501801","11.415653","WGS84","Italy","IT","periurban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL771","na","na","LIFE4POLL771-p-1002179","Phacelia tanacetifolia","LIFE4POLL771-a-1000701","Psilothrix sp.","mating","27/04/2023","44.501801","11.415653","WGS84","Italy","IT","periurban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL772","more than ten","individuals","LIFE4POLL772-p-1000702","Phacelia tanacetifolia","LIFE4POLL772-a-1000702","Oxythyrea funesta","feeding","27/04/2023","44.500179","11.415138","WGS84","Italy","IT","periurban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL773","na","na","LIFE4POLL773-p-1000703","Phacelia tanacetifolia","LIFE4POLL773-a-1000703","Oxythyrea funesta","feeding","27/04/2023","44.501219","11.415353","WGS84","Italy","IT","periurban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL774","individual/singular","individuals","LIFE4POLL774-p-1000704","Rosa sp.","LIFE4POLL774-a-1000704","Oxythyrea funesta","feeding","14/04/2023","44.473359","11.392608","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL775","more than ten","individuals","LIFE4POLL775-p-1000705","Isatis tinctoria","LIFE4POLL775-a-1000705","Trichodes favarius","feeding","30/04/2023","40.508398","23.081565","WGS84","Greece","GR","lowland","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL776","na","na","LIFE4POLL776-p-1000706","Citrus × paradisi","LIFE4POLL776-a-1000706","Apis mellifera","feeding","29/04/2023","37.695027","15.107274","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL777","individual/singular","individuals","LIFE4POLL777-p-1000707","Allium nigrum","LIFE4POLL777-a-1000707","Halictus scabiosae","feeding","29/04/2023","43.825823","12.939905","WGS84","Italy","IT","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL778","individual/singular","individuals","LIFE4POLL778-p-1000708","Allium nigrum","LIFE4POLL778-a-1000708","Pieris napi","feeding","26/04/2023","43.63383","12.760925","WGS84","Italy","IT","mountain","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","IT5310029|IT5310016","observation located in Natura 2000 sites with codes IT5310029|IT5310016"
"LIFE4POLL779","individual/singular","individuals","LIFE4POLL779-p-1000709","Cotoneaster sp.","LIFE4POLL779-a-1000709","Bombus pratorum","feeding","28/04/2023","43.825629","12.939512","WGS84","Italy","IT","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL78","na","na","LIFE4POLL78-p-1000066","Diplotaxis tenuifolia","LIFE4POLL78-a-1000066","Andrena sp.","na","23/02/2022","37.504041","15.052707","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL780","individual/singular","individuals","LIFE4POLL780-p-1000710","Euphorbia sp.","LIFE4POLL780-a-1000710","Priocnemis sp.","feeding","26/04/2023","43.627019","12.748362","WGS84","Italy","IT","mountain","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","IT5310029|IT5310016","observation located in Natura 2000 sites with codes IT5310029|IT5310016"
"LIFE4POLL781","more than ten","individuals","LIFE4POLL781-p-1000711","Convolvulus althaeoides","LIFE4POLL781-a-1000711","Apis mellifera","feeding","01/05/2023","37.045694","25.127887","WGS84","Greece","GR","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","GR4220016","observation located in Natura 2000 site with code GR4220016"
"LIFE4POLL782","more than ten","individuals","LIFE4POLL782-p-1000712","Convolvulus althaeoides","LIFE4POLL782-a-1000712","Maniola jurtina","feeding","01/05/2023","37.045065","25.12734","WGS84","Greece","GR","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","GR4220016","observation located in Natura 2000 site with code GR4220016"
"LIFE4POLL783","more than ten","individuals","LIFE4POLL783-p-1000713","Bituminaria bituminosa","LIFE4POLL783-a-1000713","Anthophora agama","feeding","01/05/2023","37.044881","25.128659","WGS84","Greece","GR","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","GR4220016","observation located in Natura 2000 site with code GR4220016"
"LIFE4POLL784","less than ten","individuals","LIFE4POLL784-p-1000714","Hirschfeldia incana","LIFE4POLL784-a-1002180","Andrena scita","na","01/05/2023","37.051446","25.130374","WGS84","Greece","GR","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES1120010","observation located in Natura 2000 site with code ES1120010"
"LIFE4POLL784","less than ten","individuals","LIFE4POLL784-p-1000714","Hirschfeldia incana","LIFE4POLL784-a-1000714","Andrena scita","feeding","01/05/2023","37.051446","25.130374","WGS84","Greece","GR","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES1120010","observation located in Natura 2000 site with code ES1120010"
"LIFE4POLL784","less than ten","individuals","LIFE4POLL784-p-1002180","Hirschfeldia incana","LIFE4POLL784-a-1000714","Andrena scita","feeding","01/05/2023","37.051446","25.130374","WGS84","Greece","GR","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES1120010","observation located in Natura 2000 site with code ES1120010"
"LIFE4POLL784","less than ten","individuals","LIFE4POLL784-p-1002180","Hirschfeldia incana","LIFE4POLL784-a-1002180","Andrena scita","na","01/05/2023","37.051446","25.130374","WGS84","Greece","GR","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES1120010","observation located in Natura 2000 site with code ES1120010"
"LIFE4POLL785","more than ten","individuals","LIFE4POLL785-p-1000715","Glebionis sp.","LIFE4POLL785-a-1000715","Tyta luctuosa","feeding","01/05/2023","37.30147","15.050755","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL786","more than ten","individuals","LIFE4POLL786-p-1000716","Citrus sp.","LIFE4POLL786-a-1000716","Valgus hemipterus","feeding","01/05/2023","37.303006","15.057793","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL787","more than ten","individuals","LIFE4POLL787-p-1000717","Glebionis sp.","LIFE4POLL787-a-1000717","Adela croesella","feeding","01/05/2023","37.303279","15.058093","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL788","more than ten","individuals","LIFE4POLL788-p-1000718","Glebionis sp.","LIFE4POLL788-a-1000718","Merodon sp.","feeding","01/05/2023","37.302904","15.058007","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL789","more than ten","individuals","LIFE4POLL789-p-1000719","Malva sylvestris","LIFE4POLL789-a-1000719","Apis mellifera","feeding","21/04/2023","39.112627","26.560054","WGS84","Greece","GR","island, archaeological site","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL79","na","na","LIFE4POLL79-p-1000067","Oxalis pes-caprae","LIFE4POLL79-a-1000067","Eucera sp.","feeding","23/02/2022","37.504211","15.052471","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL790","more than ten","individuals","LIFE4POLL790-p-1000720","Trigonella balansae","LIFE4POLL790-a-1000720","Apis mellifera","feeding","21/04/2023","39.112631","26.560081","WGS84","Greece","GR","island, archaeological site","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL791","more than ten","individuals","LIFE4POLL791-p-1000721","Glebionis coronaria","LIFE4POLL791-a-1000721","Pygopleurus foina","feeding","21/04/2023","39.112622","26.560119","WGS84","Greece","GR","island, archaeological site","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL792","more than ten","individuals","LIFE4POLL792-p-1000722","Malva sylvestris","LIFE4POLL792-a-1000722","Apis mellifera","feeding","21/04/2023","39.112627","26.560135","WGS84","Greece","GR","island, archaeological site","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL793","more than ten","individuals","LIFE4POLL793-p-1000723","Malva sylvestris","LIFE4POLL793-a-1000723","Apis mellifera","feeding","21/04/2023","39.112622","26.560156","WGS84","Greece","GR","island, archaeological site","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL794","more than ten","individuals","LIFE4POLL794-p-1000724","Malva sylvestris","LIFE4POLL794-a-1000724","Apis mellifera","feeding","21/04/2023","39.112464","26.560071","WGS84","Greece","GR","island, archaeological site","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL795","more than ten","individuals","LIFE4POLL795-p-1000725","Malva sp.","LIFE4POLL795-a-1000725","Pygopleurus sp.","feeding","21/04/2023","39.112381","26.560049","WGS84","Greece","GR","island, archaeological site","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL796","more than ten","individuals","LIFE4POLL796-p-1000726","Malva sylvestris","LIFE4POLL796-a-1000726","Apis mellifera","feeding","21/04/2023","39.112464","26.560028","WGS84","Greece","GR","island, archaeological site","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL797","more than ten","individuals","LIFE4POLL797-p-1000727","Glebionis coronaria","LIFE4POLL797-a-1000727","Pygopleurus foina","resting","21/04/2023","39.112448","26.560092","WGS84","Greece","GR","island, archaeological site","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL798","more than ten","individuals","LIFE4POLL798-p-1000728","Glebionis coronaria","LIFE4POLL798-a-1000728","Pygopleurus foina","resting","21/04/2023","39.112414","26.560028","WGS84","Greece","GR","island, archaeological site","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL799","more than ten","individuals","LIFE4POLL799-p-1000729","Malva sp.","LIFE4POLL799-a-1000729","Apis mellifera","feeding","21/04/2023","39.112439","26.560049","WGS84","Greece","GR","island, archaeological site","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL8","less than ten","individuals","LIFE4POLL8-p-1000005","Melilotus sp.","LIFE4POLL8-a-1000005","Bombus pascuorum","feeding","21/05/2021","45.140532","10.43848","WGS84","Italy","IT","lowland, riverside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","IT20B0401|IT20A0005","observation located in Natura 2000 sites with codes IT20B0401|IT20A0005"
"LIFE4POLL800","more than ten","individuals","LIFE4POLL800-p-1000730","Cistus creticus","LIFE4POLL800-a-1000730","Pygopleurus foina","resting","14/04/2023","39.173905","26.50319","WGS84","Greece","GR","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL801","more than ten","individuals","LIFE4POLL801-p-1000731","Ranunculus sp.","LIFE4POLL801-a-1000731","Andrena sp.","resting","17/04/2023","44.479687","11.32061","WGS84","Italy","IT","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL802","more than ten","individuals","LIFE4POLL802-p-1000732","Asteraceae","LIFE4POLL802-a-1000732","Andrena sp.","feeding","2023-05-06*","37.756067","24.941009","WGS84","Greece","GR","island, lowland","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL803","na","na","LIFE4POLL803-p-1000733","Asteraceae","LIFE4POLL803-a-1000733","Andrena sp.","na","2023-05-06*","37.756067","24.941009","WGS84","Greece","GR","island, lowland","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL807","na","na","LIFE4POLL807-p-1000734","Asteraceae","LIFE4POLL807-a-1000734","Podonta sp.","na","2023-05-06*","37.756067","24.941009","WGS84","Greece","GR","island, lowland","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL81","na","na","LIFE4POLL81-p-1000068","Salvia rosmarinus","LIFE4POLL81-a-1000068","Megachile sicula","feeding","26/02/2022","37.50479","15.052643","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL810","more than ten","individuals","LIFE4POLL810-p-1000735","Asteraceae","LIFE4POLL810-a-1000735","Podonta sp.","na","06/05/2023","37.757547","24.935927","WGS84","Greece","GR","urban, mountain","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL814","less than ten","individuals","LIFE4POLL814-p-1000736","Asteraceae","LIFE4POLL814-a-1000736","Podonta sp.","resting","06/05/2023","na","na","na","na","na","mountain","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","na","observation without coordinates"
"LIFE4POLL816","na","na","LIFE4POLL816-p-1000737","Ferula sp.","LIFE4POLL816-a-1000737","Brachycera","na","2023-05-06*","36.354951","25.458755","WGS84","Greece","GR","island, lowland","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL817","individual/singular","individuals","LIFE4POLL817-p-1000738","Asteraceae","LIFE4POLL817-a-1000738","Osmia sp.","resting","06/05/2023","37.778145","24.933282","WGS84","Greece","GR","mountain","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL818","na","na","LIFE4POLL818-p-1000739","Alliaria petiolata","LIFE4POLL818-a-1000739","Lasioglossum sp.","feeding","12/04/2023","44.49976","11.35306","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL819","na","na","LIFE4POLL819-p-1000740","Alliaria petiolata","LIFE4POLL819-a-1000740","Lasioglossum sp.","na","2023-05-06*","44.49976","11.35306","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL82","na","na","LIFE4POLL82-p-1000069","Ferula communis","LIFE4POLL82-a-1000069","Myathropa florea","feeding","26/02/2022","37.503989","15.052686","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL820","more than ten","individuals","LIFE4POLL820-p-1000741","Veronica sp.","LIFE4POLL820-a-1000741","Andrena sp.","feeding","17/03/2023","44.49976","11.35306","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL821","na","na","LIFE4POLL821-p-1000742","Malva sylvestris","LIFE4POLL821-a-1000742","Apis mellifera","na","2023-05-08*","38.303838","23.86916","WGS84","Greece","GR","seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL823","less than ten","individuals","LIFE4POLL823-p-1000743","Rosa sp.","LIFE4POLL823-a-1000743","Brachycera","resting","08/05/2023","38.303838","23.868892","WGS84","Greece","GR","seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL824","individual/singular","individuals","LIFE4POLL824-p-1000744","Rosa sp.","LIFE4POLL824-a-1000744","Oxythyrea sp.","na","09/05/2023","41.767298","12.613764","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL825","more than ten","individuals","LIFE4POLL825-p-1002183","Glebionis coronaria","LIFE4POLL825-a-1002181","Brachycera","na","09/05/2023","na","na","na","na","na","island, seaside, urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","na","observation without coordinates"
"LIFE4POLL825","more than ten","individuals","LIFE4POLL825-p-1002183","Glebionis coronaria","LIFE4POLL825-a-1002183","Brachycera","na","09/05/2023","na","na","na","na","na","island, seaside, urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","na","observation without coordinates"
"LIFE4POLL825","more than ten","individuals","LIFE4POLL825-p-1002183","Glebionis coronaria","LIFE4POLL825-a-1000745","Brachycera","feeding","09/05/2023","na","na","na","na","na","island, seaside, urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","na","observation without coordinates"
