Genus,Subgenus,Species,Subspecies,Name,Country,Province,Locality,Municipality,Latitude,Longitude,Year,Month,Day,Date,Collector,Determiner,Sex
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,C. Gómez-Martínez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,2,2/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,m
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,m
Lasioglossum,NA,minutissimum,NA,Lasioglossum minutissimum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,villosulum,NA,Lasioglossum villosulum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,4,17,17/4/18,M. A. González-Estévez,M. A. González-Estévez,f
Melecta,NA,duodecimmaculata,NA,Melecta duodecimmaculata,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,3,26,26/3/18,M. A. González-Estévez,M. A. González-Estévez,m
Melecta,NA,duodecimmaculata,NA,Melecta duodecimmaculata,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,3,26,26/3/18,C. Gómez-Martínez,M. A. González-Estévez,f
Nomada,NA,bifasciata,NA,Nomada bifasciata,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,3,26,26/3/18,C. Gómez-Martínez,M. A. González-Estévez,f
Nomada,NA,bifasciata,NA,Nomada bifasciata,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,m
Nomada,NA,bifasciata,NA,Nomada bifasciata,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Osmia,NA,niveata,NA,Osmia niveata,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,2,2/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Rhodanthidium,NA,septemdemtatum,NA,Rhodanthidium septemdemtatum,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,5,22,22/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Xylocopa,NA,violacea,NA,Xylocopa violacea,Spain,"Balears, Illes",Son Ginard,Campos,39.41623,3.07946,2018,4,17,17/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,20,20/4/18,M. A. González-Estévez,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,6,12,12/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,6,12,12/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Andrena,NA,haemorhoa,NA,Andrena haemorhoa,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,m
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Anthidium,NA,cingulatum,NA,Anthidium cingulatum,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,3,28,28/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,20,20/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,20,20/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,20,20/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,20,20/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,20,20/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,4,30,30/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,5,23,23/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,6,12,12/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,6,12,12/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,6,12,12/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,6,12,12/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,6,12,12/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,6,12,12/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,6,12,12/6/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Gual,Algaida,39.57082,2.8342,2018,6,12,12/6/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
