ID;Familia;Especie;Fecha;Localidad;Municipio;Provincia;País;Hábitat;Altitud;Hora;Sexo;Recolector;Identificador;Identificador 2;Identificador 3;Fila;Armario/estantería;Balda;Caja;latitud;longitud;Observaciones;Identificación inicial;Otra identificación posterior
BOS-HYM-N02919;Apidae;Anthophora sp.;1983-05-26;Urdiales del Páramo;Urdiales del Páramo;León;España;Flor;;;;Fdo Berjon;;;;2;7;;7.25;;;;Himenópteros;
BOS-HYM-N02920;Apidae;Anthophora sp.;1975-03-09;Alesanco;Alesanco;La Rioja;España;;;;;M. L. Martín;;;;2;7;;7.25;;;;;
BOS-HYM-N02921;Apidae;Anthophora bimaculata;1981-08-18;Panjón;Nigrán;Pontevedra;España;;;;Macho;A. Anadón;A. Núñez;;;2;7;;7.25;;;;;
BOS-HYM-N02922;Apidae;Anthophora plumipes;1982-05-03;Isla;Colunga;Asturias;España;;;;Hembra;M. Caballero;;;;2;7;;7.25;;;;Bombus sp.;Anthophora sp.
BOS-HYM-N02923;Apidae;Bombus/Psithyrus;1988-05-09;Las Barreras;;Asturias;España;;;;Macho;Olivia Pradillas;Olivia Pradillas;;;2;7;;7.25;;;;Bombus variabilis (hembra);
BOS-HYM-N02924;Apidae;Amegilla quadrifasciata;1983-08-10;Sta Mª;Avilés;Asturias;España;Prado;;;Hembra;C. Suárez;A. Núñez;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02925;Apidae;Anthophora bimaculata;1972-07-23;Panjón;Nigrán;Pontevedra;España;;;;Macho;R. Anadón;A. Núñez;;;2;7;;7.25;;;;;
BOS-HYM-N02926;Apidae;Anthophora sp.;1993-05-15;S. Andrés (Trubia);Oviedo;Asturias;España;Márgenes río Trubia;;;;A. Fdez García;A. Fdez García;;;2;7;;7.25;;;;Psithyrus pestris;
BOS-HYM-N02927;Apidae;Anthophora sp.;1993-08-14;Arnao;Castrillón;Asturias;España;;;;;Ricardo R. Fdez;Ricardo R. Fdez;;;2;7;;7.25;;;;;
BOS-HYM-N02928;Apidae;Anthophora sp.;1994-04-02;Monforte de Lemos;Monforte de Lemos;Lugo;España;;;;;Maceda Sélymes;Maceda Sélymes;;;2;7;;7.25;;;;Anthophora quadrifasciata;
BOS-HYM-N02929;Apidae;Anthophora plumipes;1992-04-29;Luarca;Valdés;Asturias;España;;;;Hembra;M. Menéndez Artime;M. Menéndez Artime;;;2;7;;7.25;;;Volando;;
BOS-HYM-N02930;Apidae;Anthophora plumipes;1980-05-25;Cabueñes ;Gijón;Asturias;España;;;;Hembra;S. Solano;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02931;Apidae;Anthophora plumipes;1975-07-13;Xivares (Candás);Carreño;Asturias;España;;;;Hembra;Noemí Truébano;;;;2;7;;7.25;;;;;
BOS-HYM-N02932;Apidae;Anthophora plumipes;1983-04-05;Quijas;Reocín;Asturias;España;Volando sobre el campo;;;Hembra;Manuel Abascal Sañudo;;;;2;7;;7.25;;;;Himenópteros;
BOS-HYM-N02933;Apidae;Anthophora plumipes;1987-04-16;Trasona;Corvera;Asturias;España;Junto al pantano, en vuelo;;18 h;Hembra;S. Cal Miguel;S. Cal Miguel;A. Núñez;;2;7;;7.25;;;;Himenóptero;
BOS-HYM-N02934;Apidae;Anthophora sp.;1986-04-09;Alto de Sta Ana;Cangas del Narcea;Asturias;España;;500 m;;;Mª Eugenia Tornad.;;;;2;7;;7.25;;;;;
BOS-HYM-N02935;Apidae;Anthophora sp.;1980-05-11;Espinedo;Pola de Lena;Asturias;España;Pomarada;;;;Ana Concepción;;;;2;7;;7.25;;;;Apoideo;
BOS-HYM-N02936;Apidae;Anthophora plumipes;1980-05-15;Mieres;Mieres;Asturias;España;;;;Hembra;M. G. Álvarez García;M. G. Álvarez García;;;2;7;;7.25;;;;Himenóptero;
BOS-HYM-N02937;Apidae;Anthophora bimaculata;1994-04-02;Monforte de Lemos;Monforte de Lemos;Lugo;España;;;;;Maceda Sélymes;Maceda Sélymes;;;2;7;;7.25;;;;;
BOS-HYM-N02938;Apidae;Anthophora sp.;1987-05-30;C. del Narcea;Cangas del Narcea;Asturias;España;Sobre un ?;;;;M. V. Álvarez;M. V. Álvarez;;;2;7;;7.25;;;;Himenópteros;
BOS-HYM-N02939;Apidae;Anthophora sp.;1993-05-16;Casa del puerto (Tineo);Tineo;Asturias;España;;;;;Mª Elvira García;Elvira García;;;2;7;;7.25;;;;Andrena crueraria;
BOS-HYM-N02940;Apidae;Anthophora plumipes;1978-05-12;S. Juan de Nieva;;Asturias;España;;;18 h;Hembra;Mª José Fdez Martínez;;;;2;7;;7.25;;;Comido por insectos plaga;;
BOS-HYM-N02941;Apidae;Anthophora sp.;1987-05-14;Vegadeo;Vegadeo;Asturias;España;Pradería;;;;M. M. G. P.;;;;2;7;;7.25;;;;;
BOS-HYM-N02942;Apidae;Anthophora sp.;1988-05-12;Poo;Llanes;Asturias;España;Pradera;;;;J. R. Fdz López;J. R. Fdz López;;;2;7;;7.25;;;;;
BOS-HYM-N02943;Apidae;Anthophora sp.;1986-05-24;Tolivia;Laviana;Asturias;España;;;;;M. Mar García;;;;2;7;;7.25;;;;;
BOS-HYM-N02944;Apidae;Anthophora sp.;1986-05-02;Valdepares;El Franco;Asturias;España;;;;;E. Fernández Pérez;;;;2;7;;7.25;;;;;
BOS-HYM-N02945;Apidae;Anthophora sp.;1986-05-31;Villa;Llanes;Asturias;España;;;;;B. de la Vega;;;;2;7;;7.25;;;;;
BOS-HYM-N02946;Apidae;Anthophora acervorum;1989-04-23;Oviedo;Oviedo;Asturias;España;;;;;Idoia Villate;Idoia Villate;;;2;7;;7.25;;;;;
BOS-HYM-N02947;Apidae;Anthophora plumipes;1987-03-07;La Collada;Morcín;Asturias;España;;;;Hembra;J. Muñiz Fdez;A. Núñez;;;2;7;;7.25;;;;;
BOS-HYM-N02948;Apidae;Anthophora sp.;_/05/1978;Collanzo;Aller;Asturias;España;Matorral;517 m;18 h;;Rosa Rodríguez A.;;;;2;7;;7.25;;;;;
BOS-HYM-N02949;Apidae;Anthophora sp.;1983-05-01;Llorianes (Valdesoto);Siero;Asturias;España;;;;;L. F. Sierra;Marta Sierra;;;2;7;;7.25;;;Tiene insectos plaga;Bombus sp.;
BOS-HYM-N02950;Apidae;Anthophora sp.;1986-05-24;Ortiguera;Coaña;Asturias;España;Campo;Nivel del mar;;;Ana Gutiérrez G.;;;;2;7;;7.25;;;;;
BOS-HYM-N02951;Apidae;Anthophora pilipes;1989-06-18;La Fresneda (Lugones);Siero;Asturias;España;;;;;José Manuel Fdez Mtnz;José Manuel Fdez Mtnz;;;2;7;;7.25;;;;;
BOS-HYM-N02952;Apidae;Anthophora sp.;_/08/1974;Chantada;Chantada;Lugo;España;;;;;P. García G.;;;;2;7;;7.25;;;;;
BOS-HYM-N02953;Apidae;Anthophora plumipes;1978-05-25;Astorga;Astorga;León;España;En un tronco;;;Hembra;P. Domínguez;;;;2;7;;7.25;;;;;
BOS-HYM-N02954;Apidae;Anthophora sp.;1981-06-06;Laukariz;Munguia;Vizcaya;España;Prado;;;;M. I. Saloña;M. I. Saloña;;;2;7;;7.25;;;;;
BOS-HYM-N02955;Apidae;Anthophora sp.;1989-05-20;Deva;Gijón;Asturias;España;;;;;Fdo Álvarez;Fdo Álvarez;;;2;7;;7.25;;;;Apoideos;
BOS-HYM-N02956;Apidae;Anthophora sp.;1982-05-03;Molleda;Corvera;Asturias;España;Pradera;;;;Francisco García;;;;1;3;;Caja moho 3;;;Tiene moho;Himenópteros;
BOS-HYM-N02957;Apidae;Bombus pascuorum;_/03/1975;Roces;Oviedo;Asturias;España;;;;;Marina G. Fuente;;;;2;7;;7.26;;;;;
BOS-HYM-N02958;Apidae;Bombus pascuorum;1983-06-04;Verdicio;Gozón;Asturias;España;;;;;M. A. Díaz R.;M. A. Díaz R.;;;2;7;;7.26;;;;Himenópteros;
BOS-HYM-N02959;Apidae;Bombus pascuorum;;Molleda;Corvera;Asturias;España;;;;;R. Iglesias;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02960;Apidae;Bombus pascuorum;1974-06-23;Covadonga;Cangas de Onís;Asturias;España;;;;;Kankel Ortea;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02961;Apidae;Bombus pascuorum;1974-07-03;Candás;Carreño;Asturias;España;;;;;L. Álvarez;;;;2;7;;7.26;;;;;
BOS-HYM-N02962;Apidae;Bombus pascuorum/muscorum;1989-04-14;Ceares ;Gijón;Asturias;España;;;;;;;;;2;7;;7.26;;;;;
BOS-HYM-N02963;Apidae;Bombus muscorum;1989-04-15;Ceares ;Gijón;Asturias;España;;;;;;;;;2;7;;7.26;;;;;
BOS-HYM-N02964;Apidae;Bombus pascuorum;1976-05-04;Naranco (Oviedo);Oviedo;Asturias;España;;;;;Isabel Rguez;;;;2;7;;7.26;;;;;
BOS-HYM-N02965;Apidae;Bombus pascuorum/distinguendus;_/09/1974;Mieres;Mieres;Asturias;España;;;;;J. F. Fontangordo;;;;2;7;;7.26;;;;;
BOS-HYM-N02966;Apidae;Bombus pascuorum/distinguendus;1978-05-14;Naranco (Oviedo);Oviedo;Asturias;España;Campo;;;;Cristina Cota;;;;2;7;;7.26;;;;;
BOS-HYM-N02967;Apidae;Bombus muscorum;_/10/1976;Albandi;Carreño;Asturias;España;Sobre flor;;;;;;;;2;7;;7.26;;;;;
BOS-HYM-N02968;Apidae;Bombus pascuorum/distinguendus;1975-04-02;Naranco (Oviedo);Oviedo;Asturias;España;;;;;Gemma Bohigas;;;;2;7;;7.26;;;;;
BOS-HYM-N02969;Apidae;Bombus pascuorum;1979-04-20;Noreña;Noreña;Asturias;España;Matorral;;;;M. I. Nuño Prado;;;;2;7;;7.26;;;7;Bombus agrorum;
BOS-HYM-N02970;Apidae;Bombus pascuorum;1986-06-06;Fuente de la Plata;;;España;Pastizal;;;;Margarita Zavala;;;;2;7;;7.26;;;;;
BOS-HYM-N02971;Apidae;Bombus pascuorum;1983-03-13;Candás;Carreño;Asturias;España;;;;;M. Rodríguez R.;M. Rodríguez R.;;;2;7;;7.26;;;;Bombus agrorum;
BOS-HYM-N02972;Apidae;Bombus pascuorum;1983-05-28;Campos próximos al Masaveu;Oviedo;Asturias;España;Prado;;;;P. Villarroya;P. Villarroya;;;2;7;;7.26;;;;Apoideos;
BOS-HYM-N02973;Apidae;Bombus pascuorum/muscorum;1981-03-12;Trubia;Oviedo;Asturias;España;;;;;M. J. Gañán;M. J. Gañán;;;2;7;;7.26;;;;Bombus sp.;
BOS-HYM-N02974;Apidae;Bombus distinguendus;_/03/1975;Roces;Oviedo;Asturias;España;;;;;Marina G. Fuente;;;;2;7;;7.26;;;;;
BOS-HYM-N02975;Apidae;Bombus pascuorum/muscorum;_/04/1975;Siones (Las Caldas);Oviedo;Asturias;España;;;;;G. R. González;;;;2;7;;7.26;;;;;
BOS-HYM-N02976;Apidae;Bombus pascuorum/muscorum;1983-06-07;Arriondas;Parres;Asturias;España;;;;;Mª Cristina Fdez López;;;;2;7;;7.26;;;;;
BOS-HYM-N02977;Apidae;Bombus muscorum;_/07/1974;Siones;Oviedo;Asturias;España;;;;;J. C. Corpas;;;;2;7;;7.26;;;;;
BOS-HYM-N02978;Apidae;Bombus pascuorum/distinguendus;1983-06-03;Caces;Oviedo;Asturias;España;;;;;G. Garzón;;;;2;7;;7.26;;;;Himenópteros;
BOS-HYM-N02979;Apidae;Bombus pascuorum;1983-04-28;Las Caldas;Oviedo;Asturias;España;;;;;M. J. Díaz López;M. J. Díaz López;;;2;7;;7.26;;;;Bombus agrorum;
BOS-HYM-N02980;Apidae;Bombus pascuorum;1983-06-02;Ribadesella;Ribadesella;Asturias;España;En un rosal;;;;Emilio Cueto;;;;2;7;;7.26;;;;;
BOS-HYM-N02981;Apidae;Bombus pascuorum;1983-06-11;San Andrés de los Tacones;Gijón;Asturias;España;;;;;Chercuchero;Chercuchero;;;2;7;;7.26;;;;Bombus agrorum;
BOS-HYM-N02982;Apidae;Bombus pascuorum;1980-04-13;Espinedo;Pola de Lena;Asturias;España;Prado;;;;Ana Concepción;;;;1;3;;Caja moho 3;;;Tiene moho;Ápidos;
BOS-HYM-N02983;Apidae;Bombus pascuorum;_/05/1976;El Cristo (Oviedo);Oviedo;Asturias;España;;;;;Elena Álvarez;;;;2;7;;7.26;;;;;
BOS-HYM-N02984;Apidae;Bombus pascuorum;1983-03-26;Cementerio Candas;Carreño;Asturias;España;Sobre Bellis perennis;;;;L. Arbesu;;;;2;7;;7.26;;;;;
BOS-HYM-N02985;Apidae;Bombus pascuorum/muscorum;1983-04-22;Colloto;;Asturias;España;Prado;;17:30 h;;Javier Roza Manzano;Javier Roza Manzano;;;2;7;;7.26;;;;Bombus sp.;
BOS-HYM-N02986;Apidae;Bombus muscorum;1983-06-08;S. Juan de Nieva;;Asturias;España;;;;;Matilde de Ávila;Matilde de Ávila;;;2;7;;7.26;;;;Himenóptero;
BOS-HYM-N02987;Apidae;Bombus pascuorum/distinguendus;_/05/1983;Meres;;Asturias;España;Prado;;;;Robert W. Moyer;Robert W. Moyer;;;2;7;;7.26;;;;Himenópteros;
BOS-HYM-N02988;Apidae;Bombus pascuorum;1978-05-01;Perlora;Carreño;Asturias;España;Sobre planta;;12 h;;Consuelo Díaz;;;;2;7;;7.26;;;;;
BOS-HYM-N02989;Apidae;Bombus dintingundus;_/02/1975;Siones;Oviedo;Asturias;España;;;;;César G. Camporro;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02990;Apidae;Bombus pascuorum;1979-04-13;Barayo (Luarca);Valdés;Asturias;España;Sobre planta;;;;J. .V. M. S;;;;2;7;;7.26;;;;;
BOS-HYM-N02991;Apidae;Bombus pascuorum/muscorum;_/05/1975;Moreda;Aller;Asturias;España;;;;;J. Morán D.;;;;2;7;;7.26;;;;;
BOS-HYM-N02992;Apidae;Bombus muscorum;1978-05-28;La Mata (Oviedo);;Asturias;España;Sobre flor;;;;Belén M. M.;;;;2;7;;7.26;;;;;
BOS-HYM-N02993;Apidae;Bombus muscorum;1980-05-27;Oviedo;Oviedo;Asturias;España;;;;;Rosario Fernández;;;;1;3;;Caja moho 3;;;Tiene moho;Himenóptero;
BOS-HYM-N02994;Apidae;Bombus muscorum;_/05/1978;Somió;Gijón;Asturias;España;Camino;;;;Luis J. Pérez;;;;2;7;;7.26;;;;;
BOS-HYM-N02995;Apidae;Bombus pascuorum;1976-05-05;Naranco (Oviedo);Oviedo;Asturias;España;;;;;I. Casado;;;;2;7;;7.26;;;;;
BOS-HYM-N02996;Apidae;Bombus pascuorum/muscorum;1980-04-27;Luces;Colunga;Asturias;España;Sobre flor;;18 h;;José A. Gil;;;;2;7;;7.26;;;;;
BOS-HYM-N02997;Apidae;Bombus pascuorum/muscorum;1978-05-21;Ramales;Ramales;Cantabria;España;;;;;J. González;;;;2;7;;7.26;;;;;
BOS-HYM-N02998;Apidae;Bombus pascuorum/muscorum;1978-03-25;Palanquinos;Villanueva de las Manzanas;León;España;Pradera;;16 h;;M. A. Abril Fco;;;;2;7;;7.26;;;;;
BOS-HYM-N02999;Apidae;Bombus pascuorum/muscorum;_/06/1974;Avilés;Avilés;Asturias;España;;;;;F. G. Lanza;;;;2;7;;7.26;;;;;
BOS-HYM-N03000;Apidae;Bombus pascuorum/muscorum;1978-05-16;Caces;Oviedo;Asturias;España;;200 m;;;J. Bermejo Donapetry;;;;2;7;;7.26;;;;;
BOS-HYM-N03001;Apidae;Bombus pascuorum/muscorum;_/05/1976;Naranco (Oviedo);Oviedo;Asturias;España;;;;;Ángeles Álvarez;;;;2;7;;7.26;;;;;
BOS-HYM-N03002;Apidae;Bombus pascuorum/muscorum;1978-03-20;La Caridad;El Franco;Asturias;España;;;;;M. Pascual;;;;2;7;;7.26;;;;;
BOS-HYM-N03003;Apidae;Bombus pascuorum;1974-04-28;Naranco (Oviedo);Oviedo;Asturias;España;;;;;S. Calvo;;;;2;7;;7.26;;;;;
BOS-HYM-N03004;Apidae;Bombus pascuorum/muscorum;1975-08-20;Sta Mª del Páramo;Sta Mª del Páramo;León;España;;;;;Avelina Santiago;;;;2;7;;7.26;;;;;
BOS-HYM-N03005;Apidae;Bombus pascuorum/muscorum;_/08/1974;Molleda;Avilés;Asturias;España;;;;;C. Muñiz;;;;2;7;;7.26;;;;;
BOS-HYM-N03006;Apidae;Bombus pascuorum;1978-06-04;El Cristo (Oviedo);Oviedo;Asturias;España;Prado;400 m ;;;J. L. Muñiz G.;;;;2;7;;7.26;;;;;
BOS-HYM-N03007;Apidae;Bombus pascuorum;1978-05-27;F. Biológicas (Oviedo);Oviedo;Asturias;España;;;;;A. Méndez;;;;2;7;;7.26;;;;;
BOS-HYM-N03008;Apidae;Bombus pascuorum/muscorum;1976-05-05;Naranco (Oviedo);Oviedo;Asturias;España;;;;;I. Casado;;;;2;7;;7.26;;;;;
BOS-HYM-N03009;Apidae;Bombus pascuorum;1974-04-28;Naranco (Oviedo);Oviedo;Asturias;España;;;;;S. Calvo;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N03010;Apidae;Bombus pascuorum/distinguendus;1976-05-04;Naranco (Oviedo);Oviedo;Asturias;España;;;;;J. Valdés Canga;;;;2;7;;7.26;;;;;
BOS-HYM-N03011;Apidae;Bombus pascuorum;1978-05-12;Fitoria;Oviedo;Asturias;España;Camino;300 m;;;Sara Pascual;;;;2;7;;7.26;;;;;
BOS-HYM-N03012;Apidae;Bombus pascuorum/muscorum;1975-03-02;Naranco (Oviedo);Oviedo;Asturias;España;;;;;Genma Bohigas;;;;2;7;;7.26;;;;;
BOS-HYM-N03013;Apidae;Bombus pascuorum/distinguendus/muscorum;09/03/_;Sta Eulalia;Soto Ribera;Asturias;España;;;;;J. P. Alonso;;;;2;7;;7.26;;;;;
BOS-HYM-N03014;Apidae;Bombus pascuorum/muscorum;1972-08-03;Panjón;Nigrán;Pontevedra;España;;;;;R. Anadón;;;;2;7;;7.26;;;;;
BOS-HYM-N03015;Apidae;Bombus pascuorum;1980-05-29;Tuilla;Langreo;Asturias;España;;;;;F. Sierra Glez;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N03016;Apidae;Bombus pascuorum/distinguendus;1975-04-27;Somió;Gijón;Asturias;España;;;;;A. F. Braña;;;;2;7;;7.26;;;;;
BOS-HYM-N03017;Apidae;Bombus pascuorum;1978-05-01;Avilés;Avilés;Asturias;España;Camino;;;;C. Suárez;;;;2;7;;7.26;;;;;
BOS-HYM-N03018;Apidae;Bombus pascuorum/muscorum;_/08/1974;Molleda;Avilés;Asturias;España;;;;;C. Muñiz;;;;2;7;;7.26;;;;;
BOS-HYM-N03019;Apidae;Bombus pascuorum;1978-05-05;Pandenes;Cabranes;Asturias;España;Sobre flor;300 m;;;José R. Fco Ramos;;;;2;7;;7.26;;;;;
BOS-HYM-N03020;Apidae;Bombus pascuorum/muscorum;1972-08-01;Panjón;Nigrán;Pontevedra;España;;;;;R. Anadón;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N03021;Apidae;Bombus pascuorum/distinguendus;1975-03-22;Cangas de Onís;Cangas de Onís;Asturias;España;;;;;M. C. Cota;;;;2;7;;7.26;;;;;
BOS-HYM-N03022;Apidae;Bombus pascuorum;;Oviedo;Oviedo;Asturias;España;;;;;Isolina Martínez;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N03023;Apidae;Bombus pascuorum;_/07/1976;Baña Vermiz (Peón);;Asturias;España;;;;;N. Truébano;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N03024;Apidae;Bombus pascuorum;1975-04-24;El Cristo (Oviedo);Oviedo;Asturias;España;;;;;A. Fernández;;;;2;7;;7.26;;;;;
BOS-HYM-N03025;Apidae;Bombus pascuorum;_/03/1975;Naranco (Oviedo);Oviedo;Asturias;España;;;;;J. Villadangos;;;;2;7;;7.26;;;;;
BOS-HYM-N03026;Apidae;Bombus pascuorum;1979-04-30;La Isla;Colunga;Asturias;España;Sobre flor;;12 h;;C. Fdez Cedrón;;;;2;7;;7.26;;;;;
BOS-HYM-N03027;Apidae;Bombus pascuorum;1978-04-30;Alcubiella;Grado;Asturias;España;Planta;;;;Elvira Álvarez García;;;;2;7;;7.26;;;;;
BOS-HYM-N03028;Apidae;Bombus pascuorum/muscorum;1974-06-23;Naranco (Oviedo);Oviedo;Asturias;España;;;;;;;;;2;7;;7.26;;;;;
BOS-HYM-N03029;Apidae;Bombus pascuorum;1975-08-05;Avilés;Avilés;Asturias;España;;;;;C. Nores;;;;2;7;;7.26;;;;;
BOS-HYM-N03030;Apidae;Bombus pascuorum;1980-05-28;Cangas de Onís;Cangas de Onís;Asturias;España;;;;;;;;;2;7;;7.26;;;;;
BOS-HYM-N03031;Apidae;Bombus pascuorum;1974-05-12;Corias;Pravia;Asturias;España;;;;;Lupe;;;;2;7;;7.26;;;;;
BOS-HYM-N03032;Apidae;Bombus pascuorum;1979-03-03;Oviedo;Oviedo;Asturias;España;;;;;Isabel Comas;;;;1;3;;Caja moho 3;;;Tiene moho;Bombus agrorum;
BOS-HYM-N03033;Apidae;Bombus pascuorum;_/04/1976;Pimiango;Ribadedeva;Asturias;España;Sobre flor;;;;A. Laso;;;;2;7;;7.26;;;;;
BOS-HYM-N03034;Apidae;Bombus pascuorum;1975-04-09;Olloniego;Oviedo;Asturias;España;;;;;J. P. Fontangordo;;;;2;7;;7.26;;;;;
BOS-HYM-N03035;Apidae;Bombus pascuorum;1978-05-01;Tuilla ;Langreo;Asturias;España;Monte bajo;300 m;;;Basilio Otero;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N03036;Apidae;Bombus pascuorum;1984-04-18;Carbayu;Langreo;Asturias;España;Sobre flor;;;;Ladis del Río;;;;2;7;;7.26;;;;;
BOS-HYM-N03037;Apidae;Bombus pascuorum/muscorum/humilis;1981-06-05;Caces;Oviedo;Asturias;España;;;;;E. Blazquez;;;;2;7;;7.26;;;;;
BOS-HYM-N03038;Apidae;Bombus pascuorum;1979-08-23;Deva;Gijón;Asturias;España;;;;;¿D? J. López;;;;2;7;;7.26;;;;;
BOS-HYM-N03039;Apidae;Bombus pascuorum/muscorum/humilis;1979-08-10;Murias de Paredes;Murias de Paredes;León;España;Sobre matorral (Cytisus);;13 h;;G. S. Jardón;;;;1;3;;Caja moho 3;;;Tiene moho;Bombus variabilis;
BOS-HYM-N03040;Apidae;Bombus pascuorum/muscorum/humilis;17/05/198?;Candanal;Villaviciosa;Asturias;España;;;13 h;;Eladio M. Riera M.;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N03041;Apidae;Bombus pascuorum;1983-05-05;Las Caldas;;;España;;;;;;;;;2;7;;7.26;;;;;
BOS-HYM-N03042;Apidae;Bombus pascuorum/muscorum/humilis;1983-05-29;Campos próximos al Masaveu;Oviedo;Asturias;España;Prado;;;;E. Villarroya;E. Villarroya;;;2;7;;7.26;;;;Apoideos;
BOS-HYM-N03043;Apidae;Bombus pascuorum;1981-04-18;Arenas de S. Pedro;Ávila;Ávila;España;Cerca de basura;;;;M. J. Arias;M. J. Arias;;;2;7;;7.26;;;;Apidae;
BOS-HYM-N03044;Apidae;Bombus pascuorum;1981-06-07;Ballota;Cudillero;Asturias;España;Matorral;;;;Antonieta Fleitas;;;;2;7;;7.26;;;;Bombus variabilis;
BOS-HYM-N03045;Apidae;Bombus pascuorum;1989-04-18;Naranco (Oviedo);Oviedo;Asturias;España;;;;;Beatriz Marcos;Beatriz Marcos;;;2;7;;7.26;;;;Bombus variabilis;
BOS-HYM-N03046;Apidae;Bombus pascuorum;1989-04-14;El Cristo (Oviedo);Oviedo;Asturias;España;;;;;A. M. Navarro Incio;A. M. Navarro Incio;;;2;7;;7.26;;;;Bombus agrorum;
BOS-HYM-N03047;Apidae;Bombus muscorum;1989-04-08;Oviedo;Oviedo;Asturias;España;;;;;Idoia Villate;Idoia Villate;;;2;7;;7.26;;;;Bombus cognatus;
BOS-HYM-N03048;Apidae;Bombus pascuorum;1989-05-05;Soto de Rey;Ribera de Arriba;Asturias;España;Prados;;;;Clara Marinas;Clara Marinas;;;2;7;;7.26;;;;;
BOS-HYM-N03049;Apidae;Bombus muscorum;1989-05-06;Oviedo;Oviedo;Asturias;España;;;;;J. Villasante;J. Villasante;;;2;7;;7.26;;;;Bombus cognatus;
BOS-HYM-N03050;Apidae;Bombus muscorum;1989-04-16;Oviedo;Oviedo;Asturias;España;;;;;I. Irizar;I. Irizar;;;2;7;;7.26;;;;Bombus cognatus;
BOS-HYM-N03051;Apidae;Bombus pascuorum;1989-05-06;Monte Naranco (Oviedo);Oviedo;Asturias;España;;;;;Ana J. Silva Glez;Ana J. Silva Glez;;;2;7;;7.26;;;;Bombus agrorum;
BOS-HYM-N03052;Apidae;Bombus muscorum;1988-09-17;Renedo de Piélagos;Piélagos;Cantabria;España;;;;;Beatriz Marcos;Beatriz Marcos;;;1;3;;Caja moho 3;;;Tiene moho;Bombus cognatus;
BOS-HYM-N03053;Apidae;Bombus pascuorum/muscorum;1981-09-07;Cabueñes ;Gijón;Asturias;España;Jardín;;;;Sergio Solano;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N03054;Apidae;Bombus pascuorum;1989-04-10;Bakio;Bakio;Vizcaya;España;;;;;Ana Abio;Ana Abio;;;2;7;;7.26;;;;Bombus agrorum;
BOS-HYM-N03055;Apidae;Bombus pascuorum/muscorum/humilis;1989-04-25;Naranco (Oviedo);Oviedo;Asturias;España;;;;;Ana Palacios G.;Ana Palacios G.;;;2;7;;7.26;;;;Bombus variabilis;
BOS-HYM-N03056;Apidae;Bombus pascuorum/muscorum;1989-04-12;Oviedo;Oviedo;Asturias;España;;;;;Jorge González;Jorge González;;;2;7;;7.26;;;;Bombus cognatus;
BOS-HYM-N03057;Apidae;Bombus pascuorum/muscorum/humilis;1982-08-09;Salinas;Castrillón;Asturias;España;;;;;J. R. García;J. R. García;;;1;3;;Caja moho 3;;;Tiene moho;Bombus variabilis;
BOS-HYM-N03058;Apidae;Bombus pascuorum/muscorum/humilis;1981-11-23;Playa S. Martín (Celorio);Llanes;Asturias;España;Hierba;;;;Milagros Garzo;Milagros Garzo;;;2;7;;7.26;;;;Bombus variabilis;
BOS-HYM-N03059;Apidae;Bombus pascuorum/muscorum/humilis;1981-04-17;Restiello;Grado;Asturias;España;Sobre flores;;;;Blanca E. Álvarez;Blanca E. Álvarez;;;1;3;;Caja moho 3;;;Tiene moho;Bombus variabilis;
BOS-HYM-N03060;Apidae;Bombus pascuorum/muscorum/humilis;1983-03-30;Barcia (Luarca);Valdés;Asturias;España;Sobre Brassica oleracea;;;;Rufino García;Rufino García;;;1;3;;Caja moho 3;;;Tiene moho;Himenópteros;
BOS-HYM-N03061;Apidae;Bombus pascuorum;1988-08-07;;;Cantabria;España;Monte;;;;V. L. Doriga;V. L. Doriga;;;2;7;;7.26;;;;Bombus muscorum;
BOS-HYM-N03062;Apidae;Bombus muscorum/humilis;1984-05-07;Luanco;Gozón;Asturias;España;;;;;J. M. Lasa;J. M. Lasa;;;2;7;;7.26;;;;Bombus variabilis;
BOS-HYM-N03063;Apidae;Bombus muscorum/humilis;1998-08-30;Nembro;Gozón;Asturias;España;;;;;R. Rosa L. Veiga;;;;2;7;;7.27;;;;;
BOS-HYM-N03064;Apidae;Bombus muscorum/humilis;1998-08-30;Nembro;Gozón;Asturias;España;;;;;R. Rosa L. Veiga;;;;2;7;;7.27;;;;;
