Genus,Subgenus,Species,Subspecies,name,Country,Province,Locality,Locality,Latitude,Longitude,Year,Month,Day,Date,Collector,Determiner,Sex
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,NA
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,NA
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,NA
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,11,8,8/11/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,11,8,8/11/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,11,8,8/11/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,11,8,8/11/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,11,8,8/11/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,11,8,8/11/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,11,8,8/11/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,11,8,8/11/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,NA
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,NA
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,6,4,4/6/18,NA,M. A. González-Estévez,NA
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,minutissimum,NA,Lasioglossum minutissimum,Spain,"Balears, Illes",Aloe Vera Farm,Santa Margalida,3.972.164,317.062,2018,6,4,4/6/18,NA,M. A. González-Estévez,m
Lasioglossum,NA,minutissimum,NA,Lasioglossum minutissimum,Spain,"Balears, Illes",Camí de Son Dameto,Esporles,3.967.318,257.537,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Lasioglossum,NA,minutissimum,NA,Lasioglossum minutissimum,Spain,"Balears, Illes",Can Refila,Petra,3.967.598,318.368,2018,6,4,4/6/18,NA,M. A. González-Estévez,m
