"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Andrena",NA,"sp.",NA,"España","Asturias","Godan",NA,NA,NA,"1976",4,29,NA,NA,"MA� D. Miranda","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02725","Oviedo Museum","","Tiene moho"
"Andrena",NA,"sp.",NA,"España","Asturias","El Escamplero",NA,NA,NA,"1980",4,19,NA,NA,"JosA(C) A. Gil","José A. Gil",NA,NA,NA,1,NA,NA,"BOS-HYM-N02726","Oviedo Museum","Prado, sobre flor",""
"Andrena",NA,"sp.",NA,"España","Asturias","P. P. Tomás (Oviedo)",NA,NA,NA,"1996",3,2,NA,NA,"L. Frechilla","L. Frechilla",NA,NA,NA,1,NA,NA,"BOS-HYM-N02727","Oviedo Museum","Prado",""
"Andrena",NA,"sp.",NA,"España","Salamanca","Salamanca",NA,NA,NA,"1978",5,15,NA,NA,"J. Gaytan","A. Anadón",NA,NA,NA,1,NA,NA,"BOS-HYM-N02728","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Pola de Siero",NA,NA,NA,"1983",5,7,NA,NA,"R. Cueva","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02729","Oviedo Museum","","Tiene moho"
"Andrena",NA,"sp.",NA,"España","Asturias","Salas",NA,NA,NA,"1975",5,10,NA,NA,"MA� Josefa DA-az","A. Anadón",NA,NA,NA,1,NA,NA,"BOS-HYM-N02730","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Gijón",NA,NA,NA,"1980",5,5,NA,NA,"Patricia MenA(C)ndez Benavente","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02731","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Salamanca","Campaspero",NA,NA,NA,"1978",7,15,NA,NA,"C. Manzano","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02732","Oviedo Museum","",""
"Andrena",NA,"pilipes",NA,"España","Asturias","Salinas",NA,NA,NA,"1992",5,5,NA,NA,"Alfredo Fdez-Ojanguren","Alfredo Fdez-Ojanguren",1,NA,NA,1,NA,NA,"BOS-HYM-N02733","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Porcía",NA,NA,NA,"1980",8,5,NA,NA,"A. AnadA�n","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02734","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Zamora","Zamora",NA,NA,NA,"1987",4,NA,NA,NA,"Paloma MorA!n","Paloma Morán",NA,NA,NA,1,NA,NA,"BOS-HYM-N02735","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1976",5,2,NA,NA,"F. Bravo","A. Anadón",NA,NA,NA,1,NA,NA,"BOS-HYM-N02736","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Sama de Langreo",NA,NA,NA,"1976",10,5,NA,NA,"Teresa C. Lozano","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02737","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Somió",NA,NA,NA,"1978",3,NA,NA,NA,"Estrella Rubio","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02738","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1976",4,NA,NA,NA,"Cristina GutiA(C)rrez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02739","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","P. Llaviana",NA,NA,NA,"1986",4,19,NA,NA,"L. A. Santos","L. A. Santos",NA,NA,NA,1,NA,NA,"BOS-HYM-N02740","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Celorio",NA,NA,NA,"1981",3,29,NA,NA,"Milagros Garzo","Milagros Garzo",NA,NA,NA,1,NA,NA,"BOS-HYM-N02741","Oviedo Museum","Prado",""
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1981",5,10,NA,NA,"Isabel Fdez G.","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02742","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Salas ",NA,NA,NA,"1976",5,12,NA,NA,"MA� Josefa DA-az","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02743","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Peón",NA,NA,NA,"1988",10,5,NA,NA,"E. C. JimA(C)nez","E. C. Jiménez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02744","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1980",5,24,NA,NA,"AsunciA�n Fdez Riestra","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02745","Oviedo Museum","",""
"Andrena",NA,"humilis",NA,"España","Asturias","Meres (Oviedo)",NA,NA,NA,"1982",5,11,NA,NA,"Silva Manzano","A. Núñez",1,NA,NA,1,NA,NA,"BOS-HYM-N02746","Oviedo Museum","Prado",""
"Andrena",NA,"sp.",NA,"España","Asturias","Latores",NA,NA,NA,"1980",5,17,NA,NA,"MA� Teresa Blanco","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02747","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1987",5,20,NA,NA,"JosA(C) R. GimA(C)nez","José R. Giménez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02748","Oviedo Museum","Prado",""
"Andrena",NA,"sp.",NA,"España","Asturias","Cristo (Oviedo)",NA,NA,NA,"1987",5,20,NA,NA,"MA� JesA�s Villanueva","Mª Jesús Villanueva",NA,NA,NA,1,NA,NA,"BOS-HYM-N02749","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Villaviciosa",NA,NA,NA,"1983",5,22,NA,NA,"P. G. Campomanes","P. G. Campomanes",NA,NA,NA,1,NA,NA,"BOS-HYM-N02750","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Agones",NA,NA,NA,"1986",5,NA,NA,NA,"J. J. Ferreira","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02751","Oviedo Museum","Flor, de día",""
"Andrena",NA,"sp.",NA,"España","León","León",NA,NA,NA,"1974",7,2,NA,NA,"C. MuA+/-iz","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02752","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Corias",NA,NA,NA,"1978",4,15,NA,NA,"MA� Isabel Hevia GonzA!lez","A. Anadón",NA,NA,NA,1,NA,NA,"BOS-HYM-N02753","Oviedo Museum","Campo",""
"Andrena",NA,"sp.",NA,"España","Cantabria","Torrelavega",NA,NA,NA,"1978",4,1,NA,NA,"A�ngela Trueba","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02754","Oviedo Museum","Sobre flor",""
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1976",4,NA,NA,NA,"Cristina GutiA(C)rrez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02755","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Burgos","Salas",NA,NA,NA,"1979",8,12,NA,NA,"JosA(C) F. GarcA-a","José F. García",NA,NA,NA,1,NA,NA,"BOS-HYM-N02756","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1987",5,14,NA,NA,"A. Palacios Palomar","A. Palacios Palomar",NA,NA,NA,1,NA,NA,"BOS-HYM-N02757","Oviedo Museum","Prado del picadero",""
"Andrena",NA,"sp.",NA,"España","Asturias","Gijón",NA,NA,NA,"1983",5,14,NA,NA,"D. Blanco","D. Blanco",NA,NA,NA,1,NA,NA,"BOS-HYM-N02758","Oviedo Museum","","Tiene moho"
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1980",5,29,NA,NA,"","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02759","Oviedo Museum","Prado",""
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1976",5,7,NA,NA,"Adela SA!nchez","A. Anadón",NA,NA,NA,1,NA,NA,"BOS-HYM-N02760","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Salamanca","Salamanca",NA,NA,NA,"1978",5,8,NA,NA,"J. Gaytan","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02761","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Cangas de Onís",NA,NA,NA,"1980",5,24,NA,NA,"Lydia MuA+/-iz","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02762","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Moanes (Luarca)",NA,NA,NA,"1983",4,30,NA,NA,"MA� Luisa Fdez Feito","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02763","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1987",5,6,NA,NA,"Yolanda Colubi","Yolanda Colubi",NA,NA,NA,1,NA,NA,"BOS-HYM-N02764","Oviedo Museum","Calle",""
"Andrena",NA,"sp.",NA,"España","Asturias","Poago",NA,NA,NA,"1983",5,24,NA,NA,"G. Mtnez Saiz","G. Mtnez Saiz",NA,NA,NA,1,NA,NA,"BOS-HYM-N02765","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1989",5,13,NA,NA,"E. Eguilegor","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02766","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Cantabria","Torrelavega",NA,NA,NA,"1978",5,18,NA,NA,"J. GonzA!lez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02767","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Caces",NA,NA,NA,"1978",5,16,NA,NA,"J. Bermejo D.","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02768","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Tolivia",NA,NA,NA,"1986",5,15,NA,NA,"M. Pilar GarcA-a","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02769","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Pontevedra","Panjón",NA,NA,NA,"1972",8,4,NA,NA,"R. AnadA�n","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02770","Oviedo Museum","",""
"Andrena",NA,"baemorrhoa",NA,"España","Asturias","Ciaño",NA,NA,NA,"1990",6,23,NA,NA,"M. A�ngeles LauriA+/-o","M. Ángeles Lauriño",NA,NA,NA,1,NA,NA,"BOS-HYM-N02771","Oviedo Museum","Sobre compuesta",""
"Andrena",NA,"sp.",NA,"España","Asturias","Villapérez",NA,NA,NA,"1987",6,9,NA,NA,"A. G. Rato","A. G. Rato",NA,NA,NA,1,NA,NA,"BOS-HYM-N02772","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Cayés",NA,NA,NA,"2010",7,7,NA,NA,"VerA�nica Glez","Verónica Glez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02773","Oviedo Museum","",""
"Andrena",NA,"florea",NA,"España","Asturias","Maizales-Santurio",NA,NA,NA,"1991",5,24,NA,NA,"C. ViA+/-a HerbA�n","C. Viña, A. Núñez",NA,1,NA,1,NA,NA,"BOS-HYM-N02774","Oviedo Museum","",""
"Andrena",NA,"florea",NA,"España","Asturias","Gijón",NA,NA,NA,"1983",6,2,NA,NA,"MA� Luz DA-az Nido","A. Núñez",NA,1,NA,1,NA,NA,"BOS-HYM-N02775","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Lago Enol",NA,NA,NA,"1996",4,16,NA,NA,"Ana Quero","R. Ordiales",NA,NA,NA,1,NA,NA,"BOS-HYM-N02776","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Zamora","Margen alta del Tera (Sanabria, Zamora)",NA,NA,NA,"1992",6,29,NA,NA,"Susana Barquero","Perrier",NA,NA,NA,1,NA,NA,"BOS-HYM-N02777","Oviedo Museum","Sobre flores en claro de robledal, margen alta del Tera","30"
"Andrena",NA,"sp.",NA,"España","Asturias","Prados de Jove",NA,NA,NA,"1987",4,18,NA,NA,"MA� del Camino LA�pez","Mª del Camino López",NA,NA,NA,1,NA,NA,"BOS-HYM-N02778","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","San Esteban de las Cruces",NA,NA,NA,"1986",5,17,NA,NA,"MA� Teresa Fdez MartA-nez","Encarnación Mtnez Granada",NA,NA,NA,1,NA,NA,"BOS-HYM-N02779","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","León","La Bañeza",NA,NA,NA,"1980",7,18,NA,NA,"Ana Quero","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02780","Oviedo Museum","Cerca de río",""
"Andrena",NA,"sp.",NA,"España","Asturias","Pénjamo",NA,NA,NA,"1983",5,21,NA,NA,"Glez Polavilla M.","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02781","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Restiello",NA,NA,NA,"1981",4,17,NA,NA,"Blanca E. A�lvarez","Blanca E. Álvarez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02782","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1983",5,28,NA,NA,"Manuela Abascal SaA+/-udo","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02783","Oviedo Museum","Posado sobre Ranunculus",""
"Andrena",NA,"sp.",NA,"España","Burgos","Sedano",NA,NA,NA,"1983",7,10,NA,NA,"M. I. AdriA!n","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02784","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Naranco (Oviedo)",NA,NA,NA,"1980",5,25,NA,NA,"Gracia FernA!ndez","Gracia Fdez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02785","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Salamanca","Salamanca",NA,NA,NA,"1978",5,3,NA,NA,"T. Manzano","A. Anadón",NA,NA,NA,1,NA,NA,"BOS-HYM-N02786","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","C. Las Segadas",NA,NA,NA,"1983",6,5,NA,NA,"I. SuA!rez Norella","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02787","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Oviedo",NA,NA,NA,"1987",6,5,NA,NA,"MA� Teresa Espina Brito","Mª Teresa Espina Brito",NA,NA,NA,1,NA,NA,"BOS-HYM-N02788","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","La Magdalena",NA,NA,NA,"1983",5,21,NA,NA,"Evangelina","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02789","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Monte Naranco (Oviedo)",NA,NA,NA,"1983",6,4,NA,NA,"A�ngela PA(C)rez Ares","Ángela Pérez Ares",NA,NA,NA,1,NA,NA,"BOS-HYM-N02790","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Salamanca","Salamanca",NA,NA,NA,"1980",7,5,NA,NA,"M. J. GaA+/-A!n","M. J. Gañán",NA,NA,NA,1,NA,NA,"BOS-HYM-N02791","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Granda",NA,NA,NA,"1992",5,24,NA,NA,"BelA(C)n A�lvarez","Belén Álvarez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02792","Oviedo Museum","Orilla del río",""
"Andrena",NA,"fulva",NA,"España","La Rioja","Logroño",NA,NA,NA,"1978",3,20,NA,NA,"JosA(C) A. Gil","A. Núñez",1,NA,NA,1,NA,NA,"BOS-HYM-N02793","Oviedo Museum","Sobre flor",""
"Andrena",NA,"sp.",NA,"España","Asturias","Parque de invierno (Oviedo)",NA,NA,NA,"1991",5,14,NA,NA,"MA� Rosario Ruiz","Mª Rosario Ruiz",NA,NA,NA,1,NA,NA,"BOS-HYM-N02794","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Mareo (Gijón)",NA,NA,NA,"1987",4,22,NA,NA,"M. Cobos","M. Cobos",NA,NA,NA,1,NA,NA,"BOS-HYM-N02795","Oviedo Museum","",""
"Andrena",NA,"fulvicrus",NA,"España","Asturias","Poo",NA,NA,NA,"1988",5,12,NA,NA,"J. R. Fdz LA�pez","J. R. Fdz López",NA,NA,NA,1,NA,NA,"BOS-HYM-N02796","Oviedo Museum","Pradera",""
"Andrena",NA,"sp.",NA,"España","León","Urdiales del Páramo",NA,NA,NA,"1993",5,26,NA,NA,"Fijo Bexton","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02797","Oviedo Museum","Piedra",""
"",NA,NA,NA,"España","Las Palmas de Gran Canaria","Fuerteventura",NA,NA,NA,"1994",9,26,NA,NA,"Maia J. Cabal","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02798","Oviedo Museum","",""
"Andrena/Melitta",NA,NA,NA,"España","Zamora","Zamora",NA,NA,NA,"1987",7,5,NA,NA,"J. M. Feital","J. M. Feital",NA,1,NA,1,NA,NA,"BOS-HYM-N02799","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Las Segadas",NA,NA,NA,"1983",5,10,NA,NA,"A. AnadA�n","A. Anadón",NA,NA,NA,1,NA,NA,"BOS-HYM-N02800","Oviedo Museum","Seto",""
"Andrena",NA,"sp.",NA,"España","Asturias","Los Alfilorios",NA,NA,NA,"1997",2,26,NA,NA,"P. Ramas","P. Ramas",NA,NA,NA,1,NA,NA,"BOS-HYM-N02801","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Pola de Siero",NA,NA,NA,"1986",5,21,NA,NA,"M. Arroyo","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02802","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Pola de Lena",NA,NA,NA,"1986",6,7,NA,NA,"M. A. DA-az DA-az","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02803","Oviedo Museum","",""
"Andrena",NA,"carbonaria",NA,"España","Asturias","Careses",NA,NA,NA,"1985",7,12,NA,NA,"Alfredo G. Nicieza","E. Cueto",NA,NA,NA,1,NA,NA,"BOS-HYM-N02804","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Vega de Poja",NA,NA,NA,"1986",5,18,NA,NA,"R. A.","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02805","Oviedo Museum","Sobre flores",""
"Andrena",NA,"sp.",NA,"España","Asturias","Arnao",NA,NA,NA,"1976",4,25,NA,NA,"MA� A. FernA!ndez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02806","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","Somió",NA,NA,NA,"1983",5,24,NA,NA,"A. Fdez Mtnez","A. Fdez Mtnez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02807","Oviedo Museum","Campo",""
"Panurgus",NA,"banksianus",NA,"España","Asturias","Fabar",NA,NA,NA,"1996",9,27,NA,NA,"Silva Vega O.","Silva Vega O.",NA,NA,NA,1,NA,NA,"BOS-HYM-N02808","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Asturias","El Nocíu",NA,NA,NA,"1976",5,23,NA,NA,"R. AnadA�n","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02809","Oviedo Museum","",""
"Andrena",NA,"schencki",NA,"España","Asturias","Los Maizales",NA,NA,NA,"1991",5,17,NA,NA,"M. A. Paredes","M. A. Paredes",NA,NA,NA,1,NA,NA,"BOS-HYM-N02810","Oviedo Museum","",""
"Xylocopa",NA,"cantabrita",NA,"España","León","Villarrodrigo",NA,NA,NA,"1988",3,28,NA,NA,"Pellitero","Pellitero, , Aguado 2013",NA,NA,NA,1,NA,NA,"BOS-HYM 2201","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","Cantabria","Bedoya",NA,NA,NA,"1993",6,15,NA,NA,"A�ngela F. Roiz","Ángela F. Roiz, A. Torralba det 01/14",NA,1,NA,1,NA,NA,"BOS-HYM 2202","Oviedo Museum","",""
"Xylocopa",NA,"violacea",NA,"España","Valladolid","Becilla de Vald.",NA,NA,NA,"1994",7,14,NA,NA,"FA(C)lix GonzA!lez","Félix González",NA,NA,NA,1,NA,NA,"BOS-HYM 2203","Oviedo Museum","Jardín",""
"Xylocopa",NA,"valga",NA,"España","León","Vanidodes",NA,NA,NA,"1987",5,15,NA,NA,"L. Esoeso","B. Aguado, A. Torralba det 01/14",NA,NA,NA,1,NA,NA,"BOS-HYM 2204","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","Álava","Murúa",NA,NA,NA,"1992",8,15,NA,NA,"J. Zalama Tena","Juan Zalama, A. Torralba det 01/14",NA,NA,NA,1,NA,NA,"BOS-HYM 2205","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","Valladolid","Campastero",NA,NA,NA,"1978",7,13,NA,NA,"C. Manzano","A. Torralba det 01/14",NA,1,NA,1,NA,NA,"BOS-HYM 2206","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","Cantabria","Monte Hijedo (Ruerrero de Ebro)",NA,NA,NA,"1996",7,27,NA,NA,"Manuel A�ngel AlcA!ntara","Manuel Ángel Alcántara, A. Torralba det 01/14",NA,1,NA,1,NA,NA,"BOS-HYM 2208","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","León","Muerias de Paredes",NA,NA,NA,"1979",8,10,NA,NA,"G. S. JardA�n","G. S. Jardón, A. Torralba det 01/14",NA,1,NA,1,NA,NA,"BOS-HYM 2209","Oviedo Museum","Volando en prado",""
"Xylocopa",NA,"valga",NA,"España","Valladolid","Cabezón de Pisuerga",NA,NA,NA,"1987",7,NA,NA,NA,"F. J. PA(C)rez BarberA-a","F. J. Pérez Barbería, A. Torralba det 01/14",NA,1,NA,1,NA,NA,"BOS-HYM 2210","Oviedo Museum","Linderos de cultivos",""
"Xylocopa",NA,"valga",NA,"España","Valladolid","Becilla de Vald.",NA,NA,NA,"1994",7,NA,NA,NA,"RocA-o Paniagua","A. Torralba det 01/14",NA,1,NA,1,NA,NA,"BOS-HYM 2211","Oviedo Museum","Jardín",""
"Xylocopa",NA,"valga",NA,"España","Navarra","Mendivil",NA,NA,NA,"1977",7,19,NA,NA,"Elvira Flamarique","A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2212","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","León","Villaverde de la Abadía",NA,NA,NA,"1987",5,9,NA,NA,"C. MartA-nez","C. Martínez Carrera, A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2213","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","Salamanca","La Alberca",NA,NA,NA,"1987",8,10,NA,NA,"J. M. Feital","J. M. Feital, A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2214","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","León","Riaño",NA,NA,NA,"1984",7,2,NA,NA,"J. A. SA!nchez","M. A. Vega, A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2215","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","Asturias","Luarca",NA,NA,NA,"1976",7,22,NA,NA,"A. Reyero Marcos","A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2217","Oviedo Museum","Bosque",""
"Xylocopa",NA,"valga",NA,"España","León","San Emiliano",NA,NA,NA,"1981",7,4,NA,NA,"M. C. GutiA(C)rrez","A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2218","Oviedo Museum","","Tiene moho"
"Xylocopa",NA,"valga",NA,"España","León","León",NA,NA,NA,"1982",5,20,NA,NA,"Elena SuA!rez","Elena Suárez, A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2219","Oviedo Museum","Castaño","Tiene moho"
"Xylocopa",NA,"valga",NA,"España","Madrid","Madrid",NA,NA,NA,"1987",6,6,NA,NA,"Castro SA!nchez L.","Sánchez Castro L., A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2220","Oviedo Museum","Sierra (?)",""
"Xylocopa",NA,"valga",NA,"España","Palencia","Palencia",NA,NA,NA,"1986",6,10,NA,NA,"L. Carro","M. Torres, A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2222","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","León","León",NA,NA,NA,"2002",6,20,NA,NA,"Laura GarcA-a","Laura García, A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2223","Oviedo Museum","Hoja",""
"Xylocopa",NA,"valga",NA,"España","Madrid","Prados de la Poveda",NA,NA,NA,"1985",8,25,NA,NA,"M. Conde Quintana","A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2224","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","Granada","Huétor Santillán",NA,NA,NA,"1982",7,NA,NA,NA,"Rafael SA!nchez M.","A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2225","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","León","León",NA,NA,NA,"1993",7,3,NA,NA,"Laura Rguez Glez","Laura Rguez Glez, A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2226","Oviedo Museum","",""
"Xylocopa",NA,"valga",NA,"España","La Rioja","Logroño",NA,NA,NA,"1976",2,10,NA,NA,"MA� I. MartA-nez R.","A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2227","Oviedo Museum","","Tiene moho"
"Xylocopa",NA,"valga",NA,"España","León","Sahagún",NA,NA,NA,"1997",8,20,NA,NA,"Vitor Ortiz","Vitor X. Melero, A. Torralba det 01/14",1,NA,NA,1,NA,NA,"BOS-HYM 2229","Oviedo Museum","",""
"Xylocopa",NA,"sp.",NA,"México","","Cuernavaca",NA,NA,NA,"1975",1,NA,NA,NA,"","A. Torralba det 01/14",NA,1,NA,1,NA,NA,"BOS-HYM 2230","Oviedo Museum","",""
"Xylocopa",NA,"violacea",NA,"España","León","S. Juan de la Mata",NA,NA,NA,"1974",9,NA,NA,NA,"R. A�lvarez","A. Torralba det 01/14",NA,1,NA,1,NA,NA,"BOS-HYM 2080","Oviedo Museum","",""
"Xylocopa",NA,"violacea",NA,"España","Huelva","Huelva",NA,NA,NA,"1983",7,4,NA,NA,"JosA(C) L. SuA!rez Fdez","José L. Suárez Fdez, A. Torralba det 01/14",NA,1,NA,1,NA,NA,"BOS-HYM 2081","Oviedo Museum","Matorral",""
"Xylocopa",NA,"violacea",NA,"España","León","Ponferrada",NA,NA,NA,"1978",6,7,NA,NA,"","A. Torralba det 01/14",NA,1,NA,1,NA,NA,"BOS-HYM 2082","Oviedo Museum","Pradera con flores",""
"Xylocopa",NA,"violacea",NA,"España","León","Armunia",NA,NA,NA,"1980",5,14,NA,NA,"A. Riera","A. Riera, A. Torralba det 01/14",NA,1,NA,1,NA,NA,"BOS-HYM 2083","Oviedo Museum","",""
