country,year,site_id,landscape_type,transect,period,round,date,temperature,starting_time,interval_in_transect,pollinator_group,pollinator_genus,pollinator_species,pollinator_species.1,morpho_descriptions,collected,plant_genus,plant_species,Gen_sp,Plant_sp,longitude,latitude
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,other wild bee,Flavipanurgus,venustus,venustus,NA,no,Cistus,crispus,Flavipanurgus_venustus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,other wild bee,Flavipanurgus,venustus,venustus,NA,no,Cistus,crispus,Flavipanurgus_venustus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,other wild bee,Flavipanurgus,venustus,venustus,NA,no,Cistus,crispus,Flavipanurgus_venustus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,other wild bee,Halictus,gemmeus,gemmeus,NA,no,Cistus,crispus,Halictus_gemmeus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,2,other wild bee,Flavipanurgus,venustus,venustus,NA,no,Cistus,crispus,Flavipanurgus_venustus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,2,other wild bee,Flavipanurgus,venustus,venustus,NA,no,Cistus,crispus,Flavipanurgus_venustus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,2,other wild bee,Flavipanurgus,venustus,venustus,NA,no,Cistus,crispus,Flavipanurgus_venustus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,2,other wild bee,Flavipanurgus,venustus,venustus,NA,no,Cistus,crispus,Flavipanurgus_venustus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,2,other wild bee,Flavipanurgus,venustus,venustus,NA,no,Cistus,crispus,Flavipanurgus_venustus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,2,other wild bee,Flavipanurgus,venustus,venustus,NA,no,Cistus,crispus,Flavipanurgus_venustus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,2,other wild bee,Flavipanurgus,venustus,venustus,NA,no,Cistus,crispus,Flavipanurgus_venustus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,2,other wild bee,Megachile,opacifrons,opacifrons,NA,yes,Cistus,crispus,Megachile_opacifrons,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,3,other wild bee,Flavipanurgus,venustus,venustus,NA,no,Cistus,crispus,Flavipanurgus_venustus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,3,other wild bee,Flavipanurgus,venustus,venustus,NA,no,Cistus,crispus,Flavipanurgus_venustus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,3,other wild bee,Halictus,gemmeus,gemmeus,NA,no,Cistus,crispus,Halictus_gemmeus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,3,other wild bee,Halictus,gemmeus,gemmeus,NA,no,Cistus,crispus,Halictus_gemmeus,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,other wild bee,Lasioglossum,discum,discum,NA,yes,Galactites,tomentosus,Lasioglossum_discum,Galactites_tomentosa,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,3,other wild bee,Ceratina,sp,sp,NA,no,Galactites,tomentosus,Ceratina_sp,Galactites_tomentosa,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,3,other wild bee,Ceratina,sp,sp,NA,no,Galactites,tomentosus,Ceratina_sp,Galactites_tomentosa,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,Honeybee,Apis,mellifera,mellifera,NA,no,Genista,hirsuta,Apis_mellifera,Genista_hirsuta,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,2,Honeybee,Apis,mellifera,mellifera,NA,no,Genista,hirsuta,Apis_mellifera,Genista_hirsuta,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,2,other wild bee,Andrena,flavipes,flavipes,NA,yes,Genista,hirsuta,Andrena_flavipes,Genista_hirsuta,-7.0932,37.314
Spain,2012,Cetrero,high,1,after,1,5/14/12,26,9:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,3,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,other wild bee,Anthophora,bimaculata,bimaculata,NA,no,Lavandula,stoechas,Anthophora_bimaculata,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,other wild bee,Ceratina,sp,sp,NA,no,Lavandula,stoechas,Ceratina_sp,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,other wild bee,Ceratina,sp,sp,NA,no,Lavandula,stoechas,Ceratina_sp,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,2,other wild bee,Anthophora,bimaculata,bimaculata,NA,no,Lavandula,stoechas,Anthophora_bimaculata,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,3,other wild bee,Andrena,flavipes,flavipes,NA,no,Lavandula,stoechas,Andrena_flavipes,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,3,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,3,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,other wild bee,Ammobates,muticus,muticus,NA,no,Lavandula,stoechas,Ammobates_muticus,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,other wild bee,Anthophora,bimaculata,bimaculata,NA,no,Lavandula,stoechas,Anthophora_bimaculata,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,other wild bee,Ceratina,sp,sp,NA,no,Lavandula,stoechas,Ceratina_sp,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,other wild bee,Ceratina,sp,sp,NA,no,Lavandula,stoechas,Ceratina_sp,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,other wild bee,Ceratina,sp,sp,NA,no,Lavandula,stoechas,Ceratina_sp,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,other wild bee,Ceratina,sp,sp,NA,no,Lavandula,stoechas,Ceratina_sp,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,1,other wild bee,Ammobates,muticus,muticus,NA,yes,Lavandula,stoechas,Ammobates_muticus,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,3,other wild bee,Ammobates,muticus,muticus,NA,no,Lavandula,stoechas,Ammobates_muticus,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,3,other wild bee,Ammobates,muticus,muticus,NA,no,Lavandula,stoechas,Ammobates_muticus,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,2,5/14/12,34,12:05,3,other wild bee,Dasypoda,cingulata,cingulata,NA,yes,Lavandula,stoechas,Dasypoda_cingulata,Lavandula_stoechas,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,other wild bee,Panurgus,dargius,dargius,NA,no,Tolpis,barbata,Panurgus_dargius,Tolpis_barbata,-7.0932,37.314
Spain,2012,Cetrero,high,2,after,1,5/14/12,28,10:20,1,other wild bee,Panurgus,dargius,dargius,NA,no,Tolpis,barbata,Panurgus_dargius,Tolpis_barbata,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Hoverfly,Platynochaetus,setosus,setosus,NA,no,Cistus,monspeliensis,Platynochaetus_setosus,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,Hoverfly,Sphaerophoria,scripta,scripta,NA,no,Cistus,monspeliensis,Sphaerophoria_scripta,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,1,other wild bee,Halictus,fulvipes,fulvipes,NA,yes,Cistus,salvifolius,Halictus_fulvipes,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,1,other wild bee,Hoplitis(Anthocopa),antigae,antigae,NA,yes,Cistus,monspeliensis,Hoplitis(Anthocopa)_antigae,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,other wild bee,Andrena,sp_16,sp_16,NA,no,Cistus,monspeliensis,Andrena_sp_16,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,1,4/16/12,20,12:30,2,other wild bee,Andrena,sp_16,sp_16,NA,yes,Cistus,monspeliensis,Andrena_sp_16,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,2,4/16/12,22,14:40,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,2,4/16/12,22,14:40,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,2,4/16/12,22,14:40,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,2,4/16/12,22,14:40,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,2,4/16/12,22,14:40,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,2,4/16/12,22,14:40,1,Hoverfly,Eristalis,sp_large,sp_large,NA,no,Cistus,salvifolius,Eristalis_sp_large,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,2,4/16/12,22,14:40,2,other wild bee,Eucera,elongatula,elongatula,NA,no,Cistus,monspeliensis,Eucera_elongatula,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,2,4/16/12,22,14:40,2,other wild bee,Andrena,sp_3,sp_3,NA,yes,Cistus,monspeliensis,Andrena_sp_3,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,1,during,2,4/16/12,22,14:40,2,other wild bee,Eucera,elongatula,elongatula,NA,yes,Cistus,monspeliensis,Eucera_elongatula,Cistus_monspeliensis,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.0932,37.314
Spain,2012,Cetrero,high,2,during,1,4/16/12,20,13:00,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.0932,37.314
