"Id","CodigoColeccion","nNoCatalogo","Ejs","Familia","Subfamilai","Genero","Subgenero","Especie","Subespecie","Autor.taxon","Localidad.en.etiqueta","Localidad","Municipio","Provincia","Autonomia","Pais","Fecha.colecta.en.etiqueta","Colector","Fecha.captura","Notas.captura","Altitud","UTM","Sexo","Procedencia","Determino","Anho.determ"
3096,"MNCN_Ent",275787,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Cartagena",NA,NA,"Murcia","Murcia","España","sin datos","J. Caceres","sin datos",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3095,"MNCN_Ent",275788,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Cartagena",NA,NA,"Murcia","Murcia","España","sin datos","J. Caceres","sin datos",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3032,"MNCN_Ent",275761,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Vitoria",NA,NA,"Álava",NA,"España","sin datos","L. de Zuazo","sin datos",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3082,"MNCN_Ent",275754,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Pozuelo",NA,NA,"Ciudad Real","Castilla-La Mancha","España","sin datos","La Fuente","1895-1908",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3083,"MNCN_Ent",275755,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Pozuelo de Cª",NA,NA,"Ciudad Real","Castilla-La Mancha","España","sin datos","La Fuente","1895-1908",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3084,"MNCN_Ent",275756,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Pozuelo de Cª",NA,NA,"Ciudad Real","Castilla-La Mancha","España","sin datos","La Fuente","1895-1908",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3080,"MNCN_Ent",275752,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Pozuelo",NA,NA,"Ciudad Real","Castilla-La Mancha","España","sin datos","La Fuente","1895-1908",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3081,"MNCN_Ent",275753,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Pozuelo",NA,NA,"Ciudad Real","Castilla-La Mancha","España","sin datos","La Fuente","1895-1908",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3062,"MNCN_Ent",275760,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Valencia",NA,NA,"Valencia","Comunidad Valenciana","España","sin datos","Moroder","1905-1913",NA,NA,NA,"macho",NA,"P. Álvarez",2020
3076,"MNCN_Ent",275748,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Santander",NA,NA,"Cantabria","Cantabria","España","sin datos","sin datos","sin datos",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3047,"MNCN_Ent",275737,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Madrid",NA,NA,"Madrid","Madrid","España","sin datos","sin datos","sin datos",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3061,"MNCN_Ent",275799,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Barcelona, Pedralbes",NA,NA,"Barcelona","Cataluña","España","V.[18]93","Antiga","05/1893",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3065,"MNCN_Ent",275775,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Sevilla",NA,NA,"Sevilla","Andalucía","España","V.1893","sin datos","05/1893",NA,NA,NA,"macho",NA,"P. Álvarez",2020
3023,"MNCN_Ent",270658,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Barcelona, Pedralbes","Barcelona",NA,"Barcelona","Cataluña","España","V.96","Antiga d[?] J. Pérez","05/1896",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3090,"MNCN_Ent",275790,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Beja (Portugal)",NA,NA,NA,NA,"Portugal","V-1909","Exp. del Museo","05/1909",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3094,"MNCN_Ent",275789,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Beja (Portugal)",NA,NA,NA,NA,"Portugal","V-1909","Exp. del Museo","05/1909",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3038,"MNCN_Ent",270648,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Huelva","Huelva",NA,"Huelva","Andalucía","España","V-27","Dusmet","05/1927",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3037,"MNCN_Ent",270649,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Huelva","Huelva",NA,"Huelva","Andalucía","España","V-27","Dusmet","05/1927",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3034,"MNCN_Ent",270642,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Archena","Archena",NA,"Murcia","Murcia","España","V-928","J. Dusmet","05/1928",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3036,"MNCN_Ent",270640,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Archena","Archena",NA,"Murcia","Murcia","España","V-928","J. Dusmet","05/1928",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3035,"MNCN_Ent",270641,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Archena","Archena",NA,"Murcia","Murcia","España","V-928","J. Dusmet","05/1928",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3100,"MNCN_Ent",275796,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","P. de Barcelona, Gavá",NA,NA,"Barcelona","Cataluña","España","VI.[18]90","Antiga","06/1890",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3060,"MNCN_Ent",275759,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","El Pardo",NA,NA,"Madrid","Madrid","España","VI-1908","Arias","06/1908",NA,NA,NA,"macho",NA,"P. Álvarez",2020
3072,"MNCN_Ent",275747,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Córdoba",NA,NA,"Córdoba","Andalucía","España","VI-1909","Exp. del Museo","06/1909",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3078,"MNCN_Ent",275750,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Barbastro","Barbastro",NA,"Huesca","Aragón","España","VII-[19]18","Dusmet","07/1918",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3068,"MNCN_Ent",275772,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Tarragona",NA,NA,"Tarragona","Cataluña","España","VIII-[1]925","J. M. Dusmet","08/1925",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3067,"MNCN_Ent",275773,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","discus",NA,"(Smith, 1853)","Tarragona",NA,NA,"Tarragona","Cataluña","España","VIII-[1]925","J. M. Dusmet","08/1925",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3112,"MNCN_Ent",270674,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","10-5-24","Dusmet","10/05/1924",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3114,"MNCN_Ent",270676,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","10-5-25","Dusmet","10/05/1925",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3131,"MNCN_Ent",270694,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","10-6-24","Dusmet","10/06/1924",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3116,"MNCN_Ent",270696,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","10-6-24","Dusmet","10/06/1924",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3134,"MNCN_Ent",270692,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","12-5-12","Dusmet","15/05/1912",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3141,"MNCN_Ent",270684,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","13-5-15","Dusmet","13/05/1915",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3130,"MNCN_Ent",270679,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","13-5-15","Dusmet","13/05/1915",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3149,"MNCN_Ent",270678,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","13-5-15","Dusmet","13/05/1915",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3132,"MNCN_Ent",270693,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","14-5-19","Dusmet","14/05/1919",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3115,"MNCN_Ent",270695,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","14-5-19","Dusmet","14/05/1919",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3139,"MNCN_Ent",270681,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","1-6-32","J. Dusmet","01/06/1932",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3122,"MNCN_Ent",270682,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","16-4-25","J. Dusmet","16/04/1925",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3118,"MNCN_Ent",270698,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","16-4-35","Dusmet","16/04/1935",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3113,"MNCN_Ent",270675,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","16-IV-25","Dusmet","16/04/1925",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3125,"MNCN_Ent",270687,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","1-IV-29","Dusmet","01/04/1929",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3108,"MNCN_Ent",270659,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","San Rafael","San Rafael",NA,"Segovia","Castilla y León","España","20-7-913","Mercet","20/07/1913",NA,NA,NA,"macho","Colección Gª Mercet","P. Álvarez",2020
3119,"MNCN_Ent",270700,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","21-6-24","Dusmet","21/06/1924",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3109,"MNCN_Ent",270701,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","21-6-24","Dusmet","21/06/1924",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3110,"MNCN_Ent",270660,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Hecho (Huesca)","Hecho",NA,"Huesca","Aragón","España","28-VIII-32","Dusmet","28/08/1932",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3124,"MNCN_Ent",270691,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","30-6-20","Dusmet","30/06/1920",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3106,"MNCN_Ent",270699,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","30-6-20","Dusmet","30/06/1920",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3123,"MNCN_Ent",270697,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","31-5-29","Dusmet","31/05/1929",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3137,"MNCN_Ent",270689,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","3-6-23","Dusmet","03/06/1923",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3148,"MNCN_Ent",270677,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","5-4-14","Dusmet","05/04/1914",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3142,"MNCN_Ent",270685,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","5-4-14","Dusmet","05/04/1914",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3144,"MNCN_Ent",270680,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","6-5-6","Dusmet","06/05/1906",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3143,"MNCN_Ent",270686,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","9-5-9","Dusmet","09/05/1909",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3111,"MNCN_Ent",270702,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","9-7-1926","Dusmet","09/07/1926",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3138,"MNCN_Ent",270688,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","9-8-3","Dusmet","09/08/1903",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3107,"MNCN_Ent",270673,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","Arias","1903-1909",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3147,"MNCN_Ent",270672,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","Arias","1903-1909",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3140,"MNCN_Ent",270683,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","sin datos","Escribano","1904-1907",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3126,"MNCN_Ent",270668,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Los Molinos","Los Molinos",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1902-1912",NA,NA,NA,"macho",NA,"P. Álvarez",2020
3136,"MNCN_Ent",270690,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","El Escorial","San Lorenzo de El Escorial","San Lorenzo de El Escorial","Madrid","Madrid","España","sin datos","G. Mercet","1901-1924",NA,NA,NA,"macho","Colección Gª Mercet","P. Álvarez",2020
3129,"MNCN_Ent",270671,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1900-1917",NA,NA,NA,"hembra","Colección Gª Mercet","P. Álvarez",2020
3128,"MNCN_Ent",270670,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1900-1917",NA,NA,NA,"macho",NA,"P. Álvarez",2020
3127,"MNCN_Ent",270669,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Los Molinos","Los Molinos",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1902-1912",NA,NA,NA,"macho",NA,"P. Álvarez",2020
3133,"MNCN_Ent",270667,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Valbanera","Anguiano","Anguiano","La Rioja","La Rioja","España","VIII-1921","Dusmet","08/1921",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3120,"MNCN_Ent",270662,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Valbanera","Anguiano","Anguiano","La Rioja","La Rioja","España","VIII-1921","Dusmet","08/1921",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3146,"MNCN_Ent",270665,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Valbanera","Anguiano","Anguiano","La Rioja","La Rioja","España","VIII-1921","Dusmet","08/1921",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3145,"MNCN_Ent",270664,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Valbanera","Anguiano","Anguiano","La Rioja","La Rioja","España","VIII-1921","Dusmet","08/1921",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3117,"MNCN_Ent",270663,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Valbanera","Anguiano","Anguiano","La Rioja","La Rioja","España","VIII-1921","Dusmet","08/1921",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3135,"MNCN_Ent",270666,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Valbanera","Anguiano","Anguiano","La Rioja","La Rioja","España","VIII-1921","Dusmet","08/1921",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3121,"MNCN_Ent",270661,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","laevigatum",NA,"(Kirby, 1802)","Valbanera","Anguiano","Anguiano","La Rioja","La Rioja","España","VIII-1921","Dusmet","08/1921",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3150,"MNCN_Ent",270990,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","pallens",NA,"(Brullé, 1832)","Ciudad Real, Pozuelo de Calatrava",NA,NA,"Ciudad Real","Castilla-La Mancha","España","1900","La Fuente","1900",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
3159,"MNCN_Ent",270810,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Aranjuez","Aranjuez",NA,"Madrid","Madrid","España","16-4-22","Dusmet","26/04/1922",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3166,"MNCN_Ent",270811,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Aranjuez","Aranjuez",NA,"Madrid","Madrid","España","16-4-22","Dusmet","26/04/1922",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3155,"MNCN_Ent",270825,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Orihuela/Torremendo","Orihuela",NA,"Alicante","Comunidad Valenciana","España","17-5-25","Andréu","17/05/1925",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3154,"MNCN_Ent",270824,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Villaharta (Córdoba)","Villaharta",NA,"Córdoba","Andalucía","España","27-IV-1929","J. Dusmet","27/04/1929",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3158,"MNCN_Ent",270812,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Cáceres","Cáceres",NA,"Cáceres","Extremadura","España","4-IV-21","Dusmet","04/04/1921",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3160,"MNCN_Ent",270814,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Villaverde","Villaverde",NA,"Madrid","Madrid","España","6-6-5","Dusmet","06/06/1905",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3156,"MNCN_Ent",270821,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Sevilla","Sevilla",NA,"Sevilla","Andalucía","España","sin datos","Dusmet","1917-1941",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3153,"MNCN_Ent",270823,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Sevilla","Sevilla",NA,"Sevilla","Andalucía","España","sin datos","Dusmet","1917-1941",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3152,"MNCN_Ent",270822,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Sevilla","Sevilla",NA,"Sevilla","Andalucía","España","sin datos","Dusmet","1917-1941",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3151,"MNCN_Ent",270818,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Sevilla","Sevilla",NA,"Sevilla","Andalucía","España","sin datos","Dusmet","1917-1941",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3162,"MNCN_Ent",270819,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Sevilla","Sevilla",NA,"Sevilla","Andalucía","España","sin datos","Dusmet","1917-1941",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3163,"MNCN_Ent",270820,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Sevilla","Sevilla",NA,"Sevilla","Andalucía","España","sin datos","Dusmet","1917-1941",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3164,"MNCN_Ent",270816,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Sevilla","Sevilla",NA,"Sevilla","Andalucía","España","sin datos","Dusmet","1917-1941",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3165,"MNCN_Ent",270817,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Sevilla","Sevilla",NA,"Sevilla","Andalucía","España","sin datos","Dusmet","1917-1941",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3157,"MNCN_Ent",270813,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Pozuelo","Pozuelo de Calatrava",NA,"Ciudad Real","Castilla-La Mancha","España","sin datos","La Fuente","1895-1908",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
3161,"MNCN_Ent",270815,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","perclavipes",NA,"(Blüthgen, 1934)","Pozuelo","Pozuelo de Alarcón",NA,"Madrid","Madrid","España","V-928","J. Dusmet","05/1928",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3199,"MNCN_Ent",270735,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","xanthopus",NA,"(Kirby, 1802)","Madrid","Madrid",NA,"Madrid","Madrid","España","10-4-4","Dusmet","10/04/1904",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3200,"MNCN_Ent",270734,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","xanthopus",NA,"(Kirby, 1802)","Madrid","Madrid",NA,"Madrid","Madrid","España","10-4-4","Dusmet","10/04/1904",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
3189,"MNCN_Ent",270758,1,"Halictidae","Halictinae","Lasioglossum","Lasioglossum","xanthopus",NA,"(Kirby, 1802)","Seseña","Seseña",NA,"Toledo","Castilla-La Mancha","España","10-5-16","Dusmet","10/05/1916",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
