"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..Collection.place.within.<XX.radius.of.the.provided.coordinate..For.example:.<10m;.<100m;.<1km;.<10km)","Year","Month","day","Start.date","End.Date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Collection.Location_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0559688900","-2.8581236400","<1km",2020,5,21,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Scorzonera humilis ","BC3_tran623","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0812210900","-2.8192852300","<1km",2020,5,22,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_tran651","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0812210900","-2.8192852300","<1km",2020,5,22,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_tran674","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0812210900","-2.8192852300","<1km",2020,5,22,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_tran705","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0812210900","-2.8192852300","<1km",2020,5,22,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_tran759","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0812210900","-2.8192852300","<1km",2020,5,22,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_tran760","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0812210900","-2.8192852300","<1km",2020,5,22,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_tran761","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0812210900","-2.8192852300","<1km",2020,5,22,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_tran763","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0812210900","-2.8192852300","<1km",2020,5,22,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_tran839","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0559688900","-2.8581236400","<1km",2020,5,27,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Daboecia cantabrica ","BC3_tran1010","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0749743100","-2.8252033600","<1km",2020,5,28,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Trifolium repens","BC3_tran1049","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0812210900","-2.8192852300","<1km",2020,5,29,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_tran1216","Ainhoa Magrach",NA,NA
"Apis ","melifera",NA,"Spain","Bizkaia","Orozko","43.0780985800","-2.8098968300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Plantago sp.","BC3_tran1228","Ainhoa Magrach",NA,NA
"Apis ","melifera",NA,"Spain","Bizkaia","Orozko","43.0780985800","-2.8098968300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Trifolium repens","BC3_tran1229","Ainhoa Magrach",NA,NA
"Apis ","melifera",NA,"Spain","Bizkaia","Orozko","43.0780985800","-2.8098968300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Plantago sp.","BC3_tran1231","Ainhoa Magrach",NA,NA
"Apis ","melifera",NA,"Spain","Bizkaia","Orozko","43.0780985800","-2.8098968300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ranunculus sp.","BC3_tran1232","Ainhoa Magrach",NA,NA
"Apis ","melifera",NA,"Spain","Bizkaia","Orozko","43.0780985800","-2.8098968300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Plantago sp.","BC3_tran1233","Ainhoa Magrach",NA,NA
"Apis ","melifera",NA,"Spain","Bizkaia","Orozko","43.0780985800","-2.8098968300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ranunculus sp.","BC3_tran1234","Ainhoa Magrach",NA,NA
"Apis ","melifera",NA,"Spain","Bizkaia","Orozko","43.0780985800","-2.8098968300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ranunculus sp.","BC3_tran1238","Ainhoa Magrach",NA,NA
"Apis ","melifera",NA,"Spain","Bizkaia","Orozko","43.0780985800","-2.8098968300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ranunculus sp.","BC3_tran1241","Ainhoa Magrach",NA,NA
"Apis ","melifera",NA,"Spain","Bizkaia","Orozko","43.0780985800","-2.8098968300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ranunculus sp.","BC3_tran1243","Ainhoa Magrach",NA,NA
"Apis ","melifera",NA,"Spain","Bizkaia","Orozko","43.0780985800","-2.8098968300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ranunculus sp.","BC3_tran1245","Ainhoa Magrach",NA,NA
"Bombus ","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0780985800","-2.8098968300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Geranium robertianum","BC3_tran1250","Ainhoa Magrach",NA,NA
"Apis","mellifera",NA,"Spain","Bizkaia","Orozko","43.0782633100","-2.8103581500","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Plantago sp.","BC3_325","Ainhoa Magrach",NA,NA
"Apis","mellifera",NA,"Spain","Bizkaia","Orozko","43.0781697700","-2.8102229700","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Plantago sp.","BC3_326","Ainhoa Magrach",NA,NA
"Apis","mellifera",NA,"Spain","Bizkaia","Orozko","43.0781571100","-2.8102247700","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Plantago sp.","BC3_327","Ainhoa Magrach",NA,NA
"Apis","mellifera",NA,"Spain","Bizkaia","Orozko","43.0781767600","-2.8102307100","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Plantago sp.","BC3_328","Ainhoa Magrach",NA,NA
"Apis","mellifera",NA,"Spain","Bizkaia","Orozko","43.0781571100","-2.8102247700","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Plantago sp.","BC3_329","Ainhoa Magrach",NA,NA
"Apis","mellifera",NA,"Spain","Bizkaia","Orozko","43.0781737300","-2.8102748100","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Trifolium repens","BC3_330","Ainhoa Magrach",NA,NA
"Apis","mellifera",NA,"Spain","Bizkaia","Orozko","43.0781724100","-2.8102575300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Plantago sp.","BC3_332","Ainhoa Magrach",NA,NA
"Apis","mellifera",NA,"Spain","Bizkaia","Orozko","43.0781637000","-2.8103111700","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Plantago sp.","BC3_333","Ainhoa Magrach",NA,NA
"Apis","mellifera",NA,"Spain","Bizkaia","Orozko","43.0781877100","-2.8102902900","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Trifolium repens","BC3_335","Ainhoa Magrach",NA,NA
"Apis","mellifera",NA,"Spain","Bizkaia","Orozko","43.0781594600","-2.8105912300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ranunculus sp.","BC3_337","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0780869000","-2.8104792700","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Lotus corniculatus","BC3_338","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0780615600","-2.8104828600","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_339","Ainhoa Magrach",NA,NA
"Bombus","lapidarius",NA,"Spain","Bizkaia","Orozko","43.0780405900","-2.8104596400","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Geranium robertianum","BC3_340","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0780436200","-2.8104155500","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_342","Ainhoa Magrach",NA,NA
"Apis","mellifera",NA,"Spain","Bizkaia","Orozko","43.0781891500","-2.8105608100","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ranunculus sp.","BC3_344","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0780353100","-2.8103905300","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_345","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0780423100","-2.8103982700","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_346","Ainhoa Magrach",NA,NA
"Bombus","pascuorum",NA,"Spain","Bizkaia","Orozko","43.0780409900","-2.8103809900","<1km",2020,6,14,NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Lotus corniculatus","BC3_347","Ainhoa Magrach",NA,NA
