"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..Collection.place.within.<XX.radius.of.the.provided.coordinate..For.example:.<10m;.<100m;.<1km;.<10km)","Year","Month","day","Start.date","End.Date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Collection.Location_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Hoplitis","adunca",NA,"Spain","Cáceres","Valdastillas",4446415.737,255906.854,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,0,0,0,NA,NA,"JERTE2014_7AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Valdastillas",4446415.737,255906.854,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",17,52,0,0,NA,NA,"JERTE2014_7AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","rufa",NA,"Spain","Cáceres","Valdastillas",4446415.737,255906.854,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",2,0,0,0,NA,NA,"JERTE2014_7AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","Cáceres","Valdastillas",4446661.469,255572.145,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,1,0,0,NA,NA,"JERTE2014_8AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Hylaeus","punctulatissimus",NA,"Spain","Cáceres","Valdastillas",4446661.469,255572.145,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",5,0,0,0,NA,NA,"JERTE2014_8AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Valdastillas",4446661.469,255572.145,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",9,49,0,0,NA,NA,"JERTE2014_8AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","submicans",NA,"Spain","Cáceres","Valdastillas",4446661.469,255572.145,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",3,18,0,0,NA,NA,"JERTE2014_8AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Valdastillas",4447192.867,254891.289,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",21,77,0,0,NA,NA,"JERTE2014_9AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","emarginata",NA,"Spain","Cáceres","Valdastillas",4447192.867,254891.289,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",6,7,0,0,NA,NA,"JERTE2014_9AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","submicans",NA,"Spain","Cáceres","Valdastillas",4447192.867,254891.289,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",3,9,0,0,NA,NA,"JERTE2014_9AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","Cáceres","Cabezuela del Valle",4454053.818,261969.871,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,2,0,0,NA,NA,"JERTE2014_1CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Megachile","centuncularis",NA,"Spain","Cáceres","Cabezuela del Valle",4454053.818,261969.871,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,0,0,0,NA,NA,"JERTE2014_1CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Cabezuela del Valle",4454053.818,261969.871,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",39,117,0,0,NA,NA,"JERTE2014_1CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","Cáceres","Cabezuela del Valle",4454581.308,262305.082,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,1,0,0,NA,NA,"JERTE2014_2CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Hoplitis","adunca",NA,"Spain","Cáceres","Cabezuela del Valle",4454581.308,262305.082,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,3,0,0,NA,NA,"JERTE2014_2CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia ","caerulescens",NA,"Spain","Cáceres","Cabezuela del Valle",4454581.308,262305.082,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",42,177,0,0,NA,NA,"JERTE2014_2CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Cabezuela del Valle",4455562.25,262229.482,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,12,0,0,NA,NA,"JERTE2014_3CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","emarginata",NA,"Spain","Cáceres","Cabezuela del Valle",4455562.25,262229.482,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",6,21,0,0,NA,NA,"JERTE2014_3CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","rufa",NA,"Spain","Cáceres","Cabezuela del Valle",4455562.25,262229.482,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",12,38,0,0,NA,NA,"JERTE2014_3CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","submicans",NA,"Spain","Cáceres","Cabezuela del Valle",4455562.25,262229.482,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",5,7,0,0,NA,NA,"JERTE2014_3CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Protosmia","glutinosa",NA,"Spain","Cáceres","Cabezuela del Valle",4455562.25,262229.482,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,4,0,0,NA,NA,"JERTE2014_3CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Hoplitis","adunca",NA,"Spain","Cáceres","Navaconcejo",4450676.177,257828.088,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",5,3,0,0,NA,NA,"JERTE2014_4CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Navaconcejo",4450676.177,257828.088,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",18,53,0,0,NA,NA,"JERTE2014_4CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Chalicodoma ","ericetorum",NA,"Spain","Cáceres","Navaconcejo",4450984.677,257132.271,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,1,0,0,NA,NA,"JERTE2014_5CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Megachile","rotundata",NA,"Spain","Cáceres","Navaconcejo",4450984.677,257132.271,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,2,0,0,NA,NA,"JERTE2014_5CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Navaconcejo",4450984.677,257132.271,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",16,17,0,0,NA,NA,"JERTE2014_5CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","cornuta",NA,"Spain","Cáceres","Navaconcejo",4450984.677,257132.271,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",11,36,0,0,NA,NA,"JERTE2014_5CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","submicans",NA,"Spain","Cáceres","Navaconcejo",4450984.677,257132.271,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",2,1,0,0,NA,NA,"JERTE2014_5CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","Cáceres","Navaconcejo",4451369.75,257167.144,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,3,0,0,NA,NA,"JERTE2014_6CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Chalicodoma ","ericetorum",NA,"Spain","Cáceres","Navaconcejo",4451369.75,257167.144,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",2,3,0,0,NA,NA,"JERTE2014_6CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Navaconcejo",4451369.75,257167.144,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",30,122,0,0,NA,NA,"JERTE2014_6CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","cornuta",NA,"Spain","Cáceres","Navaconcejo",4451369.75,257167.144,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",8,12,0,0,NA,NA,"JERTE2014_6CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","nasoproducta",NA,"Spain","Cáceres","Navaconcejo",4451369.75,257167.144,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,0,0,0,NA,NA,"JERTE2014_6CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Hoplitis","adunca",NA,"Spain","Cáceres","Navaconcejo",4449757.402,256178.339,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",5,2,0,0,NA,NA,"JERTE2014_7CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Navaconcejo",4449757.402,256178.339,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",15,34,0,0,NA,NA,"JERTE2014_7CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","Cáceres","Navaconcejo",4450116.633,255904.29,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,1,0,0,NA,NA,"JERTE2014_8CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Navaconcejo",4450116.633,255904.29,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",5,45,0,0,NA,NA,"JERTE2014_8CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","submicans",NA,"Spain","Cáceres","Navaconcejo",4450116.633,255904.29,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",3,18,0,0,NA,NA,"JERTE2014_8CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Megachile","centuncularis",NA,"Spain","Cáceres","Navaconcejo",4450592.507,255632.146,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,2,0,0,NA,NA,"JERTE2014_9CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","emarginata",NA,"Spain","Cáceres","Navaconcejo",4450592.507,255632.146,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",9,9,0,0,NA,NA,"JERTE2014_9CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","rufa",NA,"Spain","Cáceres","Navaconcejo",4450592.507,255632.146,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",13,31,0,0,NA,NA,"JERTE2014_9CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Chalicodoma ","ericetorum",NA,"Spain","Cáceres","Piornal",4447085.429,256449.722,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,3,0,0,NA,NA,"JERTE2014_1CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Megachile","rotundata",NA,"Spain","Cáceres","Piornal",4447085.429,256449.722,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,1,0,0,NA,NA,"JERTE2014_1CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","emarginata",NA,"Spain","Cáceres","Piornal",4447085.429,256449.722,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",2,0,0,0,NA,NA,"JERTE2014_1CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","rufa",NA,"Spain","Cáceres","Piornal",4447085.429,256449.722,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",3,20,0,0,NA,NA,"JERTE2014_1CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","submicans",NA,"Spain","Cáceres","Navaconcejo",4447529.859,256309.317,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,3,0,0,NA,NA,"JERTE2014_2CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Navaconcejo",4448207.568,255923.437,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",8,14,0,0,NA,NA,"JERTE2014_3CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","Cáceres","Navaconcejo",4449341.488,259622.646,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",2,0,0,0,NA,NA,"JERTE2014_4CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Hoplitis","adunca",NA,"Spain","Cáceres","Navaconcejo",4449341.488,259622.646,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",8,5,0,0,NA,NA,"JERTE2014_4CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Hylaeus","pictipes",NA,"Spain","Cáceres","Navaconcejo",4449341.488,259622.646,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,0,0,0,NA,NA,"JERTE2014_4CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","rufa",NA,"Spain","Cáceres","Navaconcejo",4449341.488,259622.646,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,4,0,0,NA,NA,"JERTE2014_4CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","submicans",NA,"Spain","Cáceres","Navaconcejo",4449341.488,259622.646,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",6,0,0,0,NA,NA,"JERTE2014_4CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","Cáceres","Navaconcejo",4449784.028,259413.374,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",3,4,0,0,NA,NA,"JERTE2014_5CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Megachile","centuncularis",NA,"Spain","Cáceres","Navaconcejo",4449784.028,259413.374,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",3,0,0,0,NA,NA,"JERTE2014_5CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Navaconcejo",4449784.028,259413.374,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,7,0,0,NA,NA,"JERTE2014_5CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","cornuta",NA,"Spain","Cáceres","Navaconcejo",4449784.028,259413.374,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,10,0,0,NA,NA,"JERTE2014_5CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","submicans",NA,"Spain","Cáceres","Navaconcejo",4449784.028,259413.374,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",2,1,0,0,NA,NA,"JERTE2014_5CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Megachile","centuncularis",NA,"Spain","Cáceres","Navaconcejo",4450600.358,259002.425,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,6,0,0,NA,NA,"JERTE2014_6CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Navaconcejo",4450600.358,259002.425,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",7,34,0,0,NA,NA,"JERTE2014_6CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Hoplitis","adunca",NA,"Spain","Cáceres","Cabezuela del Valle",4451026.754,260729.058,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",26,15,0,0,NA,NA,"JERTE2014_7CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Cabezuela del Valle",4451026.754,260729.058,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",36,97,0,0,NA,NA,"JERTE2014_7CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Hoplitis","adunca",NA,"Spain","Cáceres","Navaconcejo",4451493.049,260675.156,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,1,0,0,NA,NA,"JERTE2014_8CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Navaconcejo",4451493.049,260675.156,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",22,99,0,0,NA,NA,"JERTE2014_8CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","cornuta",NA,"Spain","Cáceres","Navaconcejo",4451493.049,260675.156,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",27,115,0,0,NA,NA,"JERTE2014_8CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","submicans",NA,"Spain","Cáceres","Navaconcejo",4451493.049,260675.156,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",10,13,0,0,NA,NA,"JERTE2014_8CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","Cáceres","Cabezuela del Valle",4452106.018,260483.614,"GPS",2014,10,9,2014-04-15,2014-10-09,"E.Tobajas y N. Rosas-Ramos","E. Tobajas",8,42,0,0,NA,NA,"JERTE2014_9CU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA
