"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..GPS;.~10km)","Year","month","day","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Andrena","ovatula",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13031",NA,870,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","ovatula",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13033",NA,876,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","ovatula",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13035",NA,891,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","ovatula",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13067",NA,992,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","ovatula",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13068",NA,993,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","ovatula",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13200",NA,1497,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","ovatula",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13249",NA,1744,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","ovatula",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13258",NA,1777,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","ovatula",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13259",NA,1778,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","ovatula",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13260",NA,1779,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","pilipes",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13081",NA,1056,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","pilipes",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13083",NA,1058,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","pilipes",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13097",NA,1090,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","pilipes",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13098",NA,1091,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","pilipes",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13205",NA,1557,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","suerinensis",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,16,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12727",NA,173,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","suerinensis",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,16,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12728",NA,174,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","suerinensis",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,16,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12749",NA,220,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","suerinensis",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,16,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12750",NA,221,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","suerinensis",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,1,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13107",NA,1143,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","suerinensis",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,1,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13109",NA,1150,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Andrena","suerinensis",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,1,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13148",NA,1211,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Anthophora","retusa",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13670",NA,3725,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,15,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13541",NA,3260,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,15,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13542",NA,3261,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,16,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13558",NA,3340,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,16,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13565",NA,3384,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,16,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12712",NA,152,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12852",NA,425,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12929",NA,576,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13070",NA,1012,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13079",NA,1052,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13080",NA,1054,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13082",NA,1057,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13084",NA,1059,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13086",NA,1063,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13089",NA,1074,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13090",NA,1075,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13095",NA,1088,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13096",NA,1089,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,6,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13101",NA,1097,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,1,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13105",NA,1137,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,7,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13305",NA,2061,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Apis","melifera",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12819",NA,376,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,7,15,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.14082",NA,5082,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,7,15,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.14083",NA,5083,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.14126",NA,5564,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,1,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13173",NA,1364,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,7,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13309",NA,2089,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13195",NA,1465,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13202",NA,1529,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13251",NA,1759,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13252",NA,1760,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13261",NA,1782,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13384",NA,2619,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.14069",NA,5025,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.14072",NA,5029,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.14073",NA,5030,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.14074",NA,5031,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","maxillosus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.14113",NA,5443,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13617",NA,3550,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13620",NA,3589,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13626",NA,3616,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13627",NA,3617,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13628",NA,3618,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13629",NA,3619,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13635",NA,3636,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13639",NA,3662,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13640",NA,3663,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13641",NA,3666,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13642",NA,3668,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13643",NA,3673,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13644",NA,3679,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero cima",40.9818,-3.8486,"GPS",2011,6,23,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13645",NA,3680,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
