Published by;Author;Reference.doi;Local_id;Family;Genus;Species;Subspecies;Sex;Individuals;collector;taxonomist;m_plant_genus;m_plant_species;Other plants;Day;Month;Year;Start.date;End.date;Altitude (m);UTM;Latitude;Longitude;Coordinate.precision;Location;Province;Country;Notes;editor
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;CE;;;;;10;7;1979;NA;NA;;;42.703028;-7.2751422;;Piornedo;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;NA;NA;NA;NA;NA;;;40.42406795;-3.755857557;;Casa de Campo;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;18;6;1974;NA;NA;;;NA;NA;;Ciudad Universitaria;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;Outerelo;;;;22;9;1978;NA;NA;;;NA;NA;;Ciudad Universitaria;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;2;IEE;Cabrera;;;;NA;NA;NA;NA;NA;;;40.3499985;-3.7;;Villaverde;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;IEE;;;;;25;9;1892;NA;NA;;;40.4818396;-3.3644973;;Alcalá;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;M;1;CE;Pérez-Iñigo;;;;17;9;1977;NA;NA;;;40.9188552;-3.8444012;;Alameda del Valle;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;M;1;CE;;;;;15;9;1978;NA;NA;;;40.9188552;-3.8444012;;Alameda del Valle;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;CE;Alvarez;;;;NA;NA;NA;NA;NA;;;40.5400082;-3.6358494;;Alcobendas;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;4;5;1975;NA;NA;;;40.5400082;-3.6358494;;Alcobendas;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;M;2;CE;Montserrat;;;;4;8;1979;NA;NA;;;40.6599005;-4.0251223;;Alpedrete;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;6;CE;Montserrat;;;;4;8;1979;NA;NA;;;40.6599005;-4.0251223;;Alpedrete;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;M;1;CE;Pérez-Iñigo;;;;28;8;1977;NA;NA;;;40.9532729;-3.7755347;;Arroyo del Villar;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;CE;Pérez-Iñigo;;;;28;8;1977;NA;NA;;;40.9532729;-3.7755347;;Arroyo del Villar;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;Pérez-Iñigo;;;;28;8;1977;NA;NA;;;40.9532729;-3.7755347;;Arroyo del Villar;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;CE;;;;;16;6;1980;NA;NA;;;40.4733176;-3.5798446;;Barajas;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;CE;;;;;NA;5;1973;NA;NA;;;40.7163374;-3.9890681;;Becerril de la Sierra;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;3;5;1975;NA;NA;;;40.7163374;-3.9890681;;Becerril de la Sierra;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;27;4;1975;NA;NA;;;41.8473326;-2.4087706;;Buitrago;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;18;7;1974;NA;NA;;;40.7412931;-4.0558002;;Cercedilla;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;NA;7;1974;NA;NA;;;40.7412931;-4.0558002;;Cercedilla;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;20;8;1978;NA;NA;;;40.7412931;-4.0558002;;Cercedilla;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;CE;;;;;26;6;1980;NA;NA;;;40.7412931;-4.0558002;;Cercedilla;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;2;;;;;;28;5;1973;NA;NA;;;40.7412931;-4.0558002;;Cercedilla;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;;;;;;22;7;1978;NA;NA;;;40.7412931;-4.0558002;;Cercedilla;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;;;;;;11;8;1978;NA;NA;;;40.7412931;-4.0558002;;Cercedilla;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;;;;;;15;7;1979;NA;NA;;;40.7412931;-4.0558002;;Cercedilla;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;M;1;;;;;;25;7;1979;NA;NA;;;40.7412931;-4.0558002;;Cercedilla;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;;;Ornosa;Ornosa;;;;25;7;1980;NA;NA;;;40.7412931;-4.0558002;;Cercedilla;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;IEE;Zarco;;;;NA;9;1934;NA;NA;;;NA;NA;;Cercedilla, Estación Alpina;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;IEE;Varela;;;;NA;NA;NA;NA;NA;;;40.1407464;-3.4222982;;Chinchón;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;IEE;Varela;;;;NA;NA;NA;NA;NA;;;40.1407464;-3.4222982;;Chinchón;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;CE;;;;;25;5;1972;NA;NA;;;40.58901485;-4.148669534;;El Escorial;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;CE;;;;;NA;5;1977;NA;NA;;;40.58901485;-4.148669534;;El Escorial;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;CE;;;;;7;5;1977;NA;NA;;;40.58901485;-4.148669534;;El Escorial;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;;;;;;8;5;1977;NA;NA;;;40.58901485;-4.148669534;;El Escorial;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;CE;Ornosa;;;;3;6;1976;NA;NA;;;40.7170769;-4.2459968;;El Espinar;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;12;5;1975;NA;NA;;;40.6734454;-4.0893911;;Guadarrama;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;Pastor;;;;19;6;1981;NA;NA;;;40.6734454;-4.0893911;;Guadarrama;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;2;CE;Pérez-Iñigo;;;;28;8;1977;NA;NA;;;40.9511238;-3.7921186;;Lozoya;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;;;CE;del Pozo;;;;19;7;1979;NA;NA;;;40.7267632;-3.864981;;Manzanares el Real;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;3;8;1981;NA;NA;;;40.7267632;-3.864981;;Manzanares el Real;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;M;1;Dusmet;Dusmet;;;;4;10;1977;NA;NA;;;40.355262;-3.551759;;Montarco;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;NA;6;1973;NA;NA;;;41.0593529;-3.530299;;Montejo de la Sierra;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;M;1;CE;Outerelos;;;;14;9;1977;NA;NA;;;41.0593529;-3.530299;;Montejo de la Sierra;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;Ferrández;;;;17;7;1980;NA;NA;;;40.888543;-3.887803;;El Paular;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;IEE;Lauffer;;;;NA;NA;NA;NA;NA;;;40.5205538;-3.7780738;;El Pardo;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;20;8;1974;NA;NA;;;40.6783883;-3.6164326;;San Agustín de Guadalix;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;2;CE;;;;;30;4;1972;NA;NA;;;40.7534432;-3.7866573;;Soto del Real;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;17;7;1974;NA;NA;;;40.9373612;-5.6226611;;Valdelagua;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;2;CE;;;;;5;9;1978;NA;NA;;;40.6430106;-3.9927252;;Villalba;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;17;7;1974;NA;NA;;;40.9373612;-5.6226611;;Valdelagua;Madrid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;Dusmet;Dusmet;;;;27;7;1933;NA;NA;;;42.9890103;-1.3349915;;Burguete;Navarra;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;M;1;Dusmet;Dusmet;;;;29;8;1933;NA;NA;;;43.0051774;-1.8956075;;Lecumberri;Navarra;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;IEE;Exp. Inst. Esp. Ent.;;;;3;7;1947;NA;NA;;;NA;NA;;Las Uzurbias;Navarra;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;3;IEE;Varela;;;;NA;NA;NA;NA;NA;;;42.0022422;-6.9110168;;Carballino;Orense;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;Saavedra;;;;NA;8;1962;NA;NA;;;42.5947625;-8.7669178;;Villagarcía de Arosa;Pontevedra;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;M;1;;;;;;19;8;1978;NA;NA;;;40.368422;-5.7448323;;Candelario;Salamanca;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;IEE;Escalera;;;;NA;NA;NA;NA;NA;;;43.1283778;-4.7861591;;Espinama;Santander;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;1;9;1971;NA;NA;;;43.1283778;-4.7861591;;Espinama;Segovia;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;NA;7;1975;NA;NA;;;43.1283778;-4.7861591;;Espinama;Segovia;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;2;CE;Lázaro;;;;NA;8;1978;NA;NA;;;41.2793057;-3.4773976;;Riaza;Segovia;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;Castro;;;;NA;7;1965;NA;NA;;;NA;NA;;San Rafael;Segovia;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;MB;Novellas;;;;25;7;1921;NA;NA;;;40.8186078;0.5066601;;Ports Tortosa;Tarragona;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;Giner Marí;;;;NA;NA;NA;NA;NA;;;NA;NA;;Bronchelas;Teruel;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;;;;;15;5;1977;NA;NA;;;42.5981306;-2.9789965;;Villaseca;Toledo;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;CE;Peris;;;;NA;NA;NA;NA;NA;;;39.5893699;-0.4599648;;Bétera;Valencia;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;CE;Cervera;;;;3;6;1929;NA;NA;;;39.389881;-0.7104813;;Turis;Valencia;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;3;CE;García;;;;25;9;1977;NA;NA;;;41.44323015;-4.349610497;;Viloria del Henar;Valladolid;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;IEE;Seebold;;;;NA;NA;NA;NA;NA;;;43.2630051;-2.9349915;;Bilbao;Vizcaya;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;Dusmet;Dusmet;;;;5;8;1914;NA;NA;;;42.994926;-3.009915;;Orduña;Vizcaya;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;;;;;;15;7;1978;NA;NA;;;40.7263333;-6.9067513;;Almeida;Zamora;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2005;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;2;CS;;;;;3;8;1978;NA;NA;;;40.7263333;-6.9067513;;Almeida;Zamora;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2012;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;W;1;Dusmet;Dusmet;;;;11;7;1890;NA;NA;;;NA;NA;;Ambel;Zaragoza;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus humilis;Bombus humilis quasimuscorum;Q;1;Dusmet;Dusmet;;;;1;8;1904;NA;NA;;;37.2475942;-1.8681961;;Vera;Zaragoza;Spain;;Collado
Editorial de la Universidad Compluten se de Madrid. Servicio de Reprografía Noviciado, 3 Madrid-8 Madrid, 2011;Concepción Ornosa;M-2oAo4-i984;;Apidae;Bombus;Bombus muscorum;;Q;3;Dusmet;Dusmet;;;;NA;NA;NA;NA;NA;;;43.312777;-5.060397;;Covadonga;Asturias;Spain;;Collado
