"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07803096,-2.81041734,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_287","Ainhoa Magrach",NA,NA,"24_Magrach_81"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07807463,-2.81040241,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_288","Ainhoa Magrach",NA,NA,"24_Magrach_82"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07804534,-2.81035417,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_289","Ainhoa Magrach",NA,NA,"24_Magrach_83"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07805234,-2.81036191,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_290","Ainhoa Magrach",NA,NA,"24_Magrach_84"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07818216,-2.81055307,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ajuga reptans","BC3_292","Ainhoa Magrach",NA,NA,"24_Magrach_85"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.0781249,-2.81047387,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ajuga reptans","BC3_295","Ainhoa Magrach",NA,NA,"24_Magrach_86"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.0780646,-2.81043877,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_298","Ainhoa Magrach",NA,NA,"24_Magrach_87"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07805497,-2.81039647,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_300","Ainhoa Magrach",NA,NA,"24_Magrach_88"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07808558,-2.81046199,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_301","Ainhoa Magrach",NA,NA,"24_Magrach_89"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07804059,-2.81045964,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_302","Ainhoa Magrach",NA,NA,"24_Magrach_90"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07811922,-2.81048341,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ajuga reptans","BC3_303","Ainhoa Magrach",NA,NA,"24_Magrach_91"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07806065,-2.81038693,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_309","Ainhoa Magrach",NA,NA,"24_Magrach_92"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.078169493796,-2.81055487692074,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ajuga reptans","BC3_312","Ainhoa Magrach",NA,NA,"24_Magrach_93"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07808598,-2.81038333,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_316","Ainhoa Magrach",NA,NA,"24_Magrach_94"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07809956,-2.81047747,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_317","Ainhoa Magrach",NA,NA,"24_Magrach_95"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07804798,-2.81038873,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_318","Ainhoa Magrach",NA,NA,"24_Magrach_96"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07805933,-2.81036965,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_319","Ainhoa Magrach",NA,NA,"24_Magrach_97"
